"Date","League","Type","A.Mother.s.Parting.Gift","Abandoned.Wealth","Anarchy.s.Price","Assassin.s.Favour","Audacity","Birth.of.the.Three","Blind.Venture","Boundless.Realms","Bowyer.s.Dream","Cartographer.s.Delight","Chaotic.Disposition","Coveted.Possession","Death","Destined.to.Crumble","Dialla.s.Subjugation","Doedre.s.Madness","Dying.Anguish","Earth.Drinker","Emperor.s.Luck","Emperor.of.Purity","Gemcutter.s.Promise","Gift.of.the.Gemling.Queen","Glimmer.of.Hope","Grave.Knowledge","Her.Mask","Heterochromia","Hope","House.of.Mirrors","Hubris","Humility","Hunter.s.Resolve","Hunter.s.Reward","Jack.in.the.Box","Lantador.s.Lost.Love","Last.Hope","Light.and.Truth","Lost.Worlds","Loyalty","Lucky.Connections","Lucky.Deck","Lysah.s.Respite","Mawr.Blaidd","Merciless.Armament","Pride.Before.the.Fall","Prosperity","Rain.of.Chaos","Rain.Tempter","Rats","Scholar.of.the.Seas","Shard.of.Fate","The.Aesthete","The.Arena.Champion","The.Artist","The.Avenger","The.Battle.Born","The.Betrayal","The.Body","The.Brittle.Emperor","The.Calling","The.Carrion.Crow","The.Cartographer","The.Cataclysm","The.Catalyst","The.Celestial.Justicar","The.Chains.that.Bind","The.Conduit","The.Cursed.King","The.Dapper.Prodigy","The.Dark.Mage","The.Demoness","The.Doctor","The.Doppelganger","The.Dragon","The.Dragon.s.Heart","The.Drunken.Aristocrat","The.Encroaching.Darkness","The.Endurance","The.Enlightened","The.Ethereal","The.Explorer","The.Feast","The.Fiend","The.Fletcher","The.Flora.s.Gift","The.Formless.Sea","The.Fox","The.Gambler","The.Gemcutter","The.Gentleman","The.Gladiator","The.Harvester","The.Hermit","The.Hoarder","The.Hunger","The.Immortal","The.Incantation","The.Inoculated","The.Inventor","The.Jester","The.King.s.Blade","The.King.s.Heart","The.Last.One.Standing","The.Lich","The.Lion","The.Lord.in.Black","The.Lover","The.Lunaris.Priestess","The.Mercenary","The.Metalsmith.s.Gift","The.Oath","The.Offering","The.One.With.All","The.Pack.Leader","The.Pact","The.Penitent","The.Poet","The.Queen","The.Rabid.Rhoa","The.Risk","The.Road.to.Power","The.Scarred.Meadow","The.Scavenger","The.Scholar","The.Sephirot","The.Sigil","The.Siren","The.Soul","The.Spoiled.Prince","The.Stormcaller","The.Summoner","The.Sun","The.Surgeon","The.Surveyor","The.Survivalist","The.Thaumaturgist","The.Throne","The.Tower","The.Traitor","The.Trial","The.Twins","The.Tyrant","The.Union","The.Valkyrie","The.Vast","The.Visionary","The.Void","The.Warden","The.Warlord","The.Watcher","The.Web","The.Wind","The.Wolf","The.Wolf.s.Shadow","The.Wrath","Three.Faces.in.the.Dark","Thunderous.Skies","Time.Lost.Relic","Tranquillity","Treasure.Hunter","Turn.the.Other.Cheek","Vinia.s.Token","Volatile.Power","Wealth.and.Power","Atziri.s.Arsenal","Beauty.Through.Death","Blessing.of.God","Boon.of.the.First.Ones","Call.to.the.First.Ones","Forbidden.Power","Harmony.of.Souls","Immortal.Resolve","Left.to.Fate","Lingering.Remnants","Might.is.Right","Mitts","No.Traces","Perfection","Rebirth","Struck.by.Lightning","The.Admirer","The.Army.of.Blood","The.Beast","The.Blazing.Fire","The.Breach","The.Cacophony","The.Celestial.Stone","The.Coming.Storm","The.Darkest.Dream","The.Deceiver","The.Dreamer","The.Dreamland","The.Endless.Darkness","The.Eye.of.the.Dragon","The.Fathomless.Depths","The.Forsaken","The.Garish.Power","The.Hale.Heart","The.Innocent","The.Insatiable","The.Iron.Bard","The.Jeweller.s.Boon","The.Master","The.Mayor","The.Obscured","The.Opulent","The.Polymath","The.Porcupine","The.Price.of.Protection","The.Professor","The.Puzzle","The.Realm","The.Rite.of.Elements","The.Ruthless.Ceinture","The.Saint.s.Treasure","The.Samurai.s.Eye","The.Spark.and.the.Flame","The.Standoff","The.Sword.King.s.Salute","The.Twilight.Moon","The.Undaunted","The.Undisputed","The.Valley.of.Steel.Boxes","The.Wilted.Rose","The.Witch","The.Wolven.King.s.Bite","The.Wolverine","The.World.Eater","The.Wretched","Three.Voices","A.Dab.of.Ink","The.Master.Artisan","The.Nurse","The.Sacrifice","Alone.in.the.Darkness","Arrogance.of.the.Vaal","Boon.of.Justice","Dark.Temptation","Monochrome","Sambodhi.s.Vow","Seven.Years.Bad.Luck","The.Golden.Era","The.Journey","The.Landing","The.Life.Thief","The.Lord.of.Celebration","The.Mad.King","The.Messenger","The.Seeker","Alluring.Bounty","Buried.Treasure","Burning.Blood","Dark.Dreams","Demigod.s.Wager","Echoes.of.Love","Imperial.Legacy","Pride.of.the.First.Ones","The.Archmage.s.Right.Hand","The.Deep.Ones","The.Fool","The.Primordial","Thirst.for.Knowledge","Vanity","Akil.s.Prophecy","Azyran.s.Reward","More.is.Never.Enough","Nook.s.Crown","Remembrance","The.Bargain","The.Damned","The.Deal","The.Demon","The.Eye.of.Terror","The.Heroic.Shot","The.Mountain","The.Old.Man","The.Price.of.Loyalty","The.Side.Quest","The.Skeleton","The.Wolf.s.Legacy","Vile.Power","Void.of.the.Elements","Baited.Expectations","Cameria.s.Cut","Deathly.Designs","Divine.Justice","Etched.in.Blood","Friendship","Squandered.Prosperity","Succor.of.the.Sinless","The.Bones","The.Chosen","The.Craving","The.Escape","The.Fishmonger","Underground.Forest","NA."
2019-11-21,"Standard","DivinationCard",0.37,95,1,1,1,3.31,1,1,14.52,1,40,1,0.87,0.65,1,0.7,0.86,1,1,3.95,1,1,1.8,1,0.64,10.09,1,5583.7275,1,4,1,257.73,1,0.55,3,1,1.51,1,1.0569,9.18,1,80,6.72,9,1,0.62098,1,1,1,1,1,1.02,20,1.02,1,1,1,10,1,0.36,3.85,1.14,1,21.54,3,1,5,5,5,1,1200.71,1,1,33.02,1,1,0.83,10.2,9.01,1,0.82,859.1,3,0.37,5,1,1,1,0.84,1,1,0.37,13,3,515.46,0.37,1,1.38,4.86,0.37,7,8,1,1.8,1,1,0.77,1,1,1,2,1.58,1,1,1,1,77.11,1,8,1.83,0.74,1,1,30,1,1.39,20,1,1,1,1,1,1,0.82,15.94,4,0.74,1,1,1,3.12,3,9.46908,80.77,0.82,9,1,5,1,1,8,10,1,1,1,0.37,5.42,1,1.31,0.98,1,0.49,54.75,1.73,515.46,15.68,7,1,1,3.41,171.82,7,1,1,1,1.15,9,4,0.27,2,1,1.2,1,4.15,2,115.24,0.72,3,1,8.85,1,3.87,1,1,1.06,1,9.4,1.86,7.62,309.06,3,7.62,61.16,1,0.95,5,5,2,20,0.97,1,1,1,31,90,343.64,2.18,1,1,18.93,31.07,2.57,2.76,1,52.76,0.76,28,2,1,3,1,130,9.01,3,4.25,1,1,1,2.67,161.4,2.45,7,19.36,80.16,1.33,2,4,10,227.07,13.24,26.25,15,4,3,2,358.07788,1.22,5.6,1,1,1,3,8,25,4.07,429.55,55,24.47,859.1,1.08,2058.36,90,7.2,1,1546.38,91.15,5,2,2.21,1.19,221.07879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-22,"Standard","DivinationCard",0.36,95,1,1,1,3.77,1,1,15,1,40,1,1,0.57,1,0.7,0.86,1,1,3.96,1,1,1.8,1,0.69,10,1,5605.18938,1,4,1,258.5,1,0.36,3,1,1.51,1,1.03,10,1,80,6.72,9.24,0.96,0.59,1,0.75,1,1,1,1.02,21.23,3.71,1,1,1,10,1,0.36,2.71,1.46,1,20,3,1,5,5,5,1,1204.78,1,1,35,1,1,0.84,10.2,9,1,0.78,861.65,3,0.36,5,1,1,1,0.5,1,1,0.36,13,3,535.08,0.36,1,1.39,4.97,0.36,7,8,1,1.74,1,1,0.76,1,1,1,2,1.58,1,1,1,1,79.63,1,8,3.63,0.72,1,1,30,1,1.39,20,1,1,1,1,1,1,0.86,15,4,0.72,1,1,1,3.03,3,9,64.62,0.79,9,1,5,1,1,8,10,1,1,1,0.36,5.49,1,1.28,0.91,1,0.56,51.99,1.75,516.99,15,6.92,1,1,3.41,172.33,7,1,1,1,1.17731,9,4,0.27,1.83,1,1.27,0.9,4.74,2,120,0.93,2.3,1,8.55077,1,4.72,1,1,1,1,10,1.86,7.85,310.43,2.65,7.9,63.72645,1,0.98,5,5,2,17.15235,0.95,1,1,1,30.7,90,283.44357,2.18,1,1,18,31.3,2.23,2.69,1,52,0.77,28,2,1,3,1,130,9.74,3,4.48,1,1,1,3,160.51,2.45,7,19,80.26,1.18,2,4,10,224.54,14.15,25.62,15,4,3,2,349.28,1.08,5.82,1,1,1,3,8,25,4.18,430.82,57.20895,24.62,764.18,1.09,1895.63,90,7.2,1,1550.9475,92.27,5,2,2.27,1.59,249.38241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-23,"Standard","DivinationCard",0.36,92.13,1,1,1,1.6,1,0.98,15,1,40,1,1,0.73,1,0.7,0.88,1,1,4,1,1,1.77059,1,0.88,10.75,1,5630.4175,1,4,1,258.492,1,0.36,3,1,1.48,1,1,10,1,80,6.6,9.09,0.8975,0.55,1,0.85,1,1,1,1.12,21.26,3.23,1,1,1,9.56,1,0.36,3.56,2.86,1,20,3,1,5,5,5,1,1183.9,1,1,33.7,1,1,0.98,10.32,9.62,1,0.79,860.8,2.13,0.36,5,0.6,1,1,0.53,1,1,0.36,13,3,603.55458,0.36,1,1.11,4.7,0.36,7,8,1,1,1,0.86,0.81,1,1,1,2,1.6325,1,1,1,1.44,79.63,1,8,4.06,0.72,1,1,30,1,1.3,19.25,1,1,1,1,1,1,1,19.73,4,0.72,1,1,1,2.83,3,9,64.62,0.81,9.271,1,5,1,1,6.27,10,1,1,1,0.36,6.5,1,1.59,0.98,1,0.91,53.29,1.79,516.99695,15,7,1,1,3,170.66361,7,1,1,1,1.13,8,4,0.33,2,1,1,0.93,4,2,120,0.97,2.34,1,8.53,1,4.03,1,1,1.09,1,10,1.92,7.85,310.22412,3,8,64,1,1,5.73,5,2,17.04,0.91,1,1,1,31,90,289.36,2.88762,1,1,18,30,2.39,2.63,1,53.96,0.77,28,2,1,3,1,130,9.68,3,3.75949,1,1,1.24,2,161.63,2.45,6.25,18.16,80,1.1,2,3.39,10,224.63292,14,25.4,15,4.07,3,2,344.92,1.07,5.23,1,1,1,3,8,25,4.18,429.68,57.91,31.1,782.01083,2,1895.85,77.44,7.2,1,1551.0375,93.64,4.82,2,3,1.34,206.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-24,"Standard","DivinationCard",0.36,93.43,0.58692,0.95,1,1.82,1,0.4,14.3,0.9475,86.92,1,0.5,0.52,1.01,0.59,0.68,1,1,4,1,1,0.82,0.68,0.74,12.17,1,5649.781,0.96,3.68,0.97,259.716,1,0.36,2.21,1,0.96,0.62,1,9.64,1,80,5,9,0.56,0.37,0.69,0.48,0.91,0.71,0.73,1,17.07,2.35,0.69,0.69,1,9,0.93,0.29,1.32,1,0.89,21.19877,3,1,3.26,5,5,1,1210.79,1,1,35.16,1,1,0.4,8.76,9.55,1,0.51,864.85,2,0.36,5,0.36,1,1,0.43,1,1,0.36,13,1.89,605.4,0.36,1,1,2.93,0.36,7,6.45,1,1,1,0.54,0.56,1,0.69,0.77,1.99,1.52,0.62,1,0.87,0.72,79.99,0.98,7.2,2.73,0.47,1,0.86,30,1,1,19.1,0.89,1,0.5,1,0.79,1,0.56,18.66944,3,0.53,0.56,0.88,0.7,2.83,2,8.935,71.88,0.54,9.43,0.52,4.13,0.86,1,5,9.7,0.93,1,0.57,0.36,5.37,1,1,0.59821,1,0.55,52.16,1,518.91,14,7,1,1,1.41,170,7,1,1,0.97,1,8,3.09,0.23,2,0.93,1,0.55,1.32,1.53,120,0.7,2.39,0.78,7,0.89,2.812,0.77,1,1,0.88,9.77887,1.77,7.65,315.71,3,7,63,1,0.72,4.06,5,1.77,15.02983,0.52,0.86,1,0.75,32,95,290.48,1,1,1,18,30,2.18,2,0.71,53.17,0.97905,28,1,1,3,1,130,10,3,2.8,0.83,1,1.37,2.8,151.89,1,6,17,80,1,2,3,10,230.05,13.23,27.02,15,4,2,1.74319,345.94,1,7.47,1,1,0.55,2.75,8,27.2,4,422.81892,55,32.97,870.6,2,1902.67,78.94,1.93,1,1556.73,94.79,5.01,2,3,1.35,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-25,"Standard","DivinationCard",0.36,94.13,0.55,0.87,1,1.2,1,0.4,14,0.81,86.67,1,0.4,0.51,1,0.6,0.7,1,1,3,1,1,0.8,0.55,0.58,12.26,1,5691.37,0.92,4,1,260.34,1,0.36,1.9,1,0.93,0.59,1,8.88,1,80,5,8,0.52,0.39,0.65,0.5,0.94,0.55,0.76,1,18.23,1.54,0.65,1,1,9,1,0.29,1.32,1,0.9,23.88,2,1,2.08,5,5,1,1214.29493,1,1,35.87,1,1,0.42,10,7.47,1,0.51,867.8,1.94,0.36,4,0.38,1,1,0.45,1,1,0.36,13,1.69,554.29,0.36,1,1,2.65,0.36,7.43,8,1,1,1,0.54,1,1,0.78,0.71,2,2,0.61,1,0.97,0.85,78.29,0.55,7.8,2.75,0.46,1,0.82,30,1,1,19.44,0.87,1,0.49,1,0.77,1,0.54,18.51,3,0.5,0.54,0.86,0.68,1.56,2,8,69.8,0.53,9.36,0.52775,4.13,0.9,0.94,5,11.03,0.93,1,0.56,0.36,5,1,1,0.84,0.99,0.57,45.08,1,520.68,14.01,7,1,1,1.46,171.07,7,1,1,0.8,0.75,8,4,0.23,1.97,0.92,1,0.55,1.24,1.53,127.50375,0.69,1.74,0.84,7,0.9,2.02,0.84338,1,1.64,0.88,7.00364,1.73,5.82,310.957,2.49,7,63,1,0.72,4.2,5,1.77,19.48,0.54,0.91,1,0.74,32,92.14009,347.12,1,1,1,14.62,30,2,2,0.68,51.75,1,28,1,1,3,1,130,9.68,3,2.78,0.73,1,1.3,3,170,1,6,17.87,80,1,2,3,10.85,229.24,13,29.15,15,4,2,1.08,347.17951,1,7.8,0.96,1,0.55,3,8,27.42,4,432.42,57.34,34.33,868.24542,2,1909.16,73.63,1.93,1,1562.04,172.97,5.12,2,3,1.67,260.36587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-26,"Standard","DivinationCard",0.36,94.36,0.47,0.55,1,1.18,1,0.42,10.62,0.51,0.3,1,0.39,0.45,1,0.6,0.74,1,1,3,1,0.92,0.61,0.5,0.65,10.89,0.9,5784.51,0.77,4,0.58,260.34,1,0.36,1.88,0.83,0.53,0.57,0.99,8.05,1,80,3.71,8,0.64,0.66,0.47,0.5,0.98,0.47,0.72,0.42,8.78,0.88,0.7,0.4,1,9,0.89,0.35,0.36,1,0.79,24.28,2,0.73,1.15,5,0.98,1,1207.26571,0.53,0.61,31.28,0.97,1,0.65,10,7.34,1,0.37,867.8,1.13,0.36,4,0.42,1,0.86,0.49,1,1,0.36,13,1.23,543.75,0.4,0.69,0.88,0.87,0.36,8,8,0.82,1,0.81,0.39,0.73,0.69,0.77,0.6,2,1,0.57,0.93,0.88,0.54,78.05,0.47,5.63,0.51,0.41,1,0.41,30.57,0.72,0.69,18,0.61,0.99,0.89,0.94,0.53,1,0.52,12.02,2.5,0.5,0.55,0.68,0.57,0.54,0.73,8,69.8,0.41,9,1,1.23,0.55,0.60389,4.24,7.57,0.68,1,0.57,0.4,5,0.75,0.76,0.52,0.71,0.47,42.29,1,520.68,10.61,7,0.88,0.67,0.84,173.4831,4.59,0.93,1,0.55,0.57,8,2.91,0.28,1.46,0.53,0.77,0.48,0.62,1,131.22,0.65,1.23,0.52,6.25,0.53,3.77,0.73,0.87,0.97,0.93,6.7,2,3.63,310.88,1.35,6.13,63.07,0.89,0.72,3,5,1.34,19.87886,0.47,0.67,1,0.55,32,90,346.8072,1,1,1,11.88,30,2.39362,2,0.49,50,1,27.43,1,0.9,2,1,130,9.69,3,2,0.53,1,1,3,171.63583,0.55,5.07,17.44,80,1,2,2.49,10.05,230.82,10,29.3,15,4,2.03,1.27,347.12,0.87,4.81,0.88545,1,0.54,3,8,26.95,3.15,422.12,57,35,869.64,1.78,1909.16,70,1.93,1,1562.04,173.56,5.03,2,2.63,1.91286,333.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-27,"Standard","DivinationCard",0.38,95,0.49,0.55,1,1.2,0.98,0.44,10,0.52,0.31,1,0.4,0.46,1,0.6,0.71,0.96,1,3,0.94,0.89,0.63,0.51,0.72,10.89,0.91,5727.48,0.74,3.39478,0.55,260.34,1,0.36,1,0.78,0.52,0.56394,0.99,8,1,80,3.43,8,0.61,0.66,0.48,0.52,1,0.47,0.72,0.44,8.78,0.88,0.62,0.41,1,8.02,0.85,0.36,0.43,1,0.79,24.04,1.84,0.75,1.15,5,1.1,1,1214.92,0.5,0.61,31.1,0.95,1,0.65,10,7.21,0.98,0.37,867.8,0.93,0.36,4,0.43,1,0.9,0.49,0.97071,1,0.36,13,1.12,540.4225,0.39,0.49,0.83,0.73,0.36,8,8,0.74,1,0.78,0.39,0.54,0.6,0.67921,0.61,2,1,0.58,0.89,0.79,0.54,75,0.48,4.84,0.52,0.42,1,0.42,30,0.79,0.7,18,0.61,0.99,0.85,0.99,0.54,1,0.72,12.03,1.7,0.48,0.54,0.68,0.55,0.54,0.73,8.11,71.83,0.43,9,1,1.34,0.52,0.56691,4.24,6.74,0.64,1,0.57,0.4,5,0.71,0.77,0.51,0.81,0.48,42.29,1,572.75,10.55,5.12,0.91,0.72,0.84,173.56,4.31,0.94,1,0.55,0.57,8,2.91,0.29,1.26,0.52,0.77,0.47,0.67,1,130,0.62,1.24,0.53,5.34,0.51,3,0.72,0.88,0.92,0.8688,6.7,2,3.68,311.34,1.17,5.84,63.17,0.82107,0.72,3,5,1.28,20,0.45606,0.67,1,0.55,29.36,95.29,347.12,0.97,1,1,13.46,30,2.86,2,0.51,50,0.97,26.49,1,0.89696,2,1,130.37,9,3,2,0.54,0.95089,1,3,170.89,0.54,2.81,17.32,73.01,1,2,2.11,10.06,236.11,10,30,14.73,4,2.08,1.1,347.12,0.87,3.97,0.82,1,0.51,3,7.79,26.31,3.15,374.21385,57,35,869.64,1.78,2079.42,70,2.58,1,1218.42,173.26,5.14,2,2.63,2,335.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-28,"Standard","DivinationCard",0.43,95,0.5,0.55,1,1.22,0.94,0.44682,10,0.55,0.32,1,0.37,0.47,1,0.71,0.73,0.91,1,3.68,0.94,0.85,0.66,0.55,0.56,10.34,0.91,5727.48,0.76,3.60484,0.57,271.69875,1,0.37,1,0.78,0.53,1.63,1,8,1,59.57,3.1,7.62,0.63,0.69,0.47,0.54,0.98,0.4772,0.74,0.44,8.78,0.79,0.61,0.7,1,8.13,0.65,0.37,0.41,1,0.72,24.4,2,0.75,1.3,5,1.06,1,1214.92,0.49,0.56,30.98,0.95,1,0.63,10,5.51,0.98,0.37,867.8,0.9,0.37,4,0.83,1,0.95,0.49,0.97,1,0.37,13,1,543.37,0.37,0.48,0.79,0.73,0.38,8,7.17,0.71,1,0.71,0.38,0.47,0.59,0.61,0.62,2,1,0.6,0.81,0.85658,0.55,80,0.49,3.68,0.52,0.48,1,0.41,30,1,0.7,17.97571,0.61,1,0.87,1,0.81,1,0.68,12.02,1.87,0.48,0.55,0.79,0.68,0.54,0.65,8,72.65,0.43,9.25936,1,1.3,0.53,0.55,4.2,7.01,0.61,1,0.56,0.42,5,0.72,0.81,0.51,0.82,0.48,36.45,1,606.99786,10.47896,5,0.92,0.69,0.8,173.56,4.23,1,1,0.51,0.57,8,3.41,0.37,1.4,0.51,0.82,0.45,0.83,1,127.93,0.82,1.17,0.54,5,0.51,3,0.69,0.89,0.92,0.87,6.7329,1.93,3.68,312.41,1.13,5.95,60,0.72,0.74,3,5,1,20,0.44,0.61,1,0.55,32,95.78,347.12,1,1,1,15,30,3,2,0.61,50,0.98,27,1,1,2.29,1,131.69,9,3,2,0.54,0.84,1.44,3,172.64167,0.54,2.62,18,80,1,2,2.11,10.18,236.11,10,30,15,4,1.92,1.37,360.71189,0.86,3.63,0.73,1,0.51,3,6.99,25,3.15,347.12,55,33.79,867.8,1.84,2079.42,70,3.29,1,1214.92,165.87,5.17,2,2.66,2,331.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-29,"Standard","DivinationCard",0.42,95.49,0.5,0.53,1,1.22,1,0.44,10,0.55,0.31,1,0.37,0.42,1.06,0.7,0.73,0.91,1,3.89,1,0.88,0.66,0.55,0.58,10.41,0.85,5708.01,0.78,3,0.68,262.65227,1,0.37,1.14,0.84,0.53,1,1,8,1,70.43,2.11,8,0.63,0.81269,0.48,0.54,1,0.55,0.74,0.44,8.78,0.7,0.62,0.41,1,7.42,0.68,0.35,0.44,1,0.74,23,1.76,0.77,1.4,5,0.98,1,1210.79,0.5,0.56,30,0.96,1,0.54,9.74,5.37,0.96,0.37,864.85,0.95,0.37,3,0.9,1,0.99,0.5,1,1,0.37,13,1.28,595.945,0.37,0.48,0.91,0.73,0.4,7.86,6.34,0.5,1,0.62,0.42,0.39,0.61,0.56,0.62,2,1,0.6,0.77,0.81,0.57,80,0.49,4,0.51,0.48,1,0.52,30,1,0.67,18,0.6,0.97,0.77,0.55,0.79,1,0.59,10.63,0.96,0.5,0.55,0.83,0.5,0.52,0.66,8,77.94,0.43,9.32,1,1.31,0.5,0.54,5.72,6,0.48,1,0.56,0.38,5,0.71,0.81,0.45875,0.96,0.48,36.45,1,605.4,10.54,5.06,0.95,0.72,0.76,172.97,4.23,1,1,0.52,0.58,8,4,0.37,1,0.53,0.87,0.47,0.9,1,129.37882,0.84,1.12,0.57,5,0.56,3,0.73,0.86,0.92,0.94,5.63,1.93,3.73,311.24,1.29,7,61.84,0.72,0.74,3,5,1,20,0.47,0.57,1,0.4656,32,99.53833,345.94,1,1,1,17.16,30,3,2,0.59,50,0.99,26.55,2.35,0.99184,2.21,1,135.81881,9.11756,3,2,0.58,0.82,1.53,3,171.85,0.53,1.05,18.66,80,1,2,2.43,10.3,240,10,30,15,4,1.58,1.35866,363.24,0.91,3.27,0.77,1,0.53,3,5.075,26.25,3.19,345.94,55,33,864.85,1.79,2072.35,70,3.29,1.17,1210.79,172.5568,5,1.78,2.66,2,343.8487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-11-30,"Standard","DivinationCard",0.42,99.84,0.37,0.52,0.96,1.34,0.94,0.48,10,0.56,0.31,1,0.38,0.42,1.47,0.71,0.71,0.98,1,4,1,0.86,0.65,0.57,0.37,9.93275,0.87,5721.89,0.84,3.85,0.69,255.95375,1,0.37,1.08,0.85,0.54,0.96,1,8,1,72.25778,2.11,8,0.69,0.73,0.5,0.58,1,0.56,0.81,0.51,8.78,0.86,0.9,0.41,1,8.49714,0.79381,0.36,0.44,1.78,0.74,23,2,0.9,1.21,5,1.79,1,1208.15198,0.51,0.47,28.88,0.92,1,0.6,8.87,5.06,0.95,0.37,862.89519,1,0.37,3,0.88,1,1,0.53,1,1.69,0.37,13,1.93,597.63,0.37,0.51,0.96,0.75,0.39,8.62,6.29784,0.51,1,0.61,0.37,0.38,0.68,0.56,0.52,2,1,0.7,0.9,0.82,0.55,80,0.49,4,0.54,0.44,1,0.43,30.84596,0.97,0.64,18,0.62,0.89,0.8,0.53,0.93,1,0.56395,9.22,1,0.56,0.59,0.9,0.53,0.54,0.78,8,73.48,0.42,9.75,0.64,1.31,0.65,0.55,9.49,6.36,0.75,1,0.56,0.38,5,0.74,0.93,0.42,1,0.48,38.60111,1,604.04256,10,6.73,1,0.78,0.82,172.59145,4.66,1,0.85,0.55,0.58,8,4,0.37,1,0.56,0.86,0.51,1,1,129.66,0.89,2.05,0.63,5,0.77,3,0.94,0.91,1.29,0.98,6.47,2,1.54,310.1087,1.34545,6.48,60.8,1,0.74,3,5,1,20,0.47,0.48,1,0.45,33,99.58,345.15136,1,1,1.04,17.97,30,3,2.13,0.63,50,0.79667,26.61,3,1,2.21,1,140,9.42,3,2.73,0.64,0.8,1,3,172.2415,0.55,1.38,17.39,79.41,1,2,2.73,10,240,10.55,30,15,4,2.67,1.97,362.46182,1,3.27,0.86,1,0.53,3,5.82,28.7,4,345.16535,53.04,31.23,863.6625,2,2067.2,70,3.29,1.29,1208.165,164.78,4.53,1.75,3,2,310.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-12-01,"Standard","DivinationCard",0.44,100,0.41,0.39,1,1.29,0.86,0.49,10,0.63,0.31,1,0.39,0.37,2,0.73,0.78,1,1,3.31,1,0.5,0.68,0.58,0.39,11.98,0.93,5681.94,0.89,4,0.73,284.22,1,0.37,1.42152,0.72,0.56,1,1,5.55,1,69.15,2.89,8,0.74,0.535,0.55,0.62,0.85,0.62,0.79,0.64,10.5,0.74,0.74,0.41,1,9,0.9,0.37,0.44,2,0.65,23.62,2.682,0.95,1.5,5,3.02,1,1205.12,0.56,0.5,30.84,0.96,1,0.6,8.95,5,0.96,0.37,860.9,1,0.37,3,0.85,1,1,0.74,1,1.92,0.37,13,2,602.6,0.37,0.41,0.99,0.82,0.37,8,6.39,0.59,1.26,0.64,0.37,0.41,0.82,0.56,0.5275,2,1.05475,0.80281,0.9895,0.99,0.55,76.12,0.515,3.72,0.6,0.44371,1,0.37,33,0.56238,0.70067,17.23,0.7,0.916,0.71,0.56,1,1,0.58,7.95,1,0.6,0.66,0.79,0.54733,0.58,0.76,8,46.23,0.37,9.10143,0.62,4,0.63,0.9,9.14,7.69,0.66,1,0.56,0.37,5,0.78808,1,0.44,1,0.70378,48.32,1,612.74463,10,6.94,1,0.79,0.85368,172.25771,4.31,0.91,0.88,0.58733,0.58,8,4,0.37,1,0.55,0.72,0.56,1,1,128.44,0.94768,2.73,0.69,5,0.84,2.93,0.78,0.97,1.65,1,6.62,1.99542,1.71,300,1.71,6.8,60.46,1,0.74,3,4.36,1,20,0.42,0.51595,0.75,0.46,33.88174,100,315.74667,1,1,1,18,17.13,3,2.4,0.64,50,0.81,25,3,0.93,2.89086,1,140,9,2.85535,2.46,0.78,0.61,1,3,172.57,0.53,1.26,17.97647,79.33,0.68,2,2.95,12.55,240,10,30,21.02,4,2,2,386.08706,1,3.27,0.81,1.15,0.54,2.99,5.06,28.42,4,344.36,47.62,28,934.18444,2,2154.98,72.4,13.1,1.96,1205.26,170.65,3.67,1.71,3,1.97,309.74891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
