"Day","Date","League","Type","Agony.Collar","Agony.Heart","Agony.Medallion","Andvarius","Angler.s.Plait","Araku.Tiki","Ascent.From.Flesh","Astramentis","Atziri.s.Foible","Auxium","Bated.Breath","Behemoth.Torc","Belt.of.the.Deceiver","Berek.s.Grip","Berek.s.Pass","Berek.s.Respite","Bisco.s.Collar","Bisco.s.Leash","Blackheart","Blood.of.Corruption","Bloodboil","Bloodgrip","Brinerot.Mark","Call.of.the.Brotherhood","Carnage.Heart","Chimeric.Scarab","Choir.of.the.Storm","Cyclopean.Coil","Daresso.s.Salute","Darkness.Enthroned","Death.Rush","Demigod.s.Eye","Demon.Beads","Dire.Collar","Dire.Scarab","Doedre.s.Damning","Doryani.s.Invitation","Dream.Fragments","Dyadian.Dawn","Eagle.Braid","Emberwake","Essence.Worm","Extractor.Mentis","Eye.of.Chayula","Eye.of.Innocence","Eyes.of.the.Greatwolf","Faminebind","Feastbind","Gifts.from.Above","Gloomfang","Headhunter","Heartbound.Loop","Hinekora.s.Sight","Horror.Clasp","Hypnotic.Choker","Hypnotic.Noose","Immortal.Flesh","Impresence","Kaom.s.Sign","Kaom.s.Way","Karui.Charge","Karui.Ward","Kikazaru","Le.Heup.of.All","Lori.s.Lantern","Malachai.s.Artifice","Maligaro.s.Cruelty","Maligaro.s.Restraint","Marylene.s.Fallacy","Meginord.s.Girdle","Ming.s.Heart","Mokou.s.Embrace","Mutewind.Seal","Nemesis.Strap","Ngamahu.s.Sign","Ngamahu.Tiki","Night.s.Hold","Perandus.Blazon","Perandus.Signet","Perseverance","Plague.Noose","Praxis","Presence.of.Chayula","Prismweave","Pyre","Rashkaldor.s.Patience","Redblade.Band","Rigwald.s.Crest","Rigwald.s.Curse","Romira.s.Banquet","Ryslatha.s.Coil","Shaper.s.Seed","Shavronne.s.Revelation","Sibyl.s.Lament","Sidhebreath","Snakepit","Soul.Tether","Soulthirst","Star.of.Wraeclast","Stone.of.Lazhwar","Sunblast","Talisman.of.the.Victor","Tasalio.s.Sign","Tear.of.Purity","Tempest.Torc","The.Anvil","The.Ascetic","The.Aylardex","The.Halcyon","The.Hungry.Loop","The.Ignomon","The.Magnate","The.Pandemonius","The.Pariah","The.Retch","The.Taming","The.Warden.s.Brand","Thief.s.Torment","Timeclasp","Umbilicus.Immortalis","Ungil.s.Harmony","Valako.s.Sign","Valyrium","Ventor.s.Gamble","Victario.s.Acuity","Voice.of.the.Storm","Voideye","Voidheart","Voll.s.Devotion","Warped.Timepiece","Winterheart","Woe.Clasp","Wrath.Locket","Wurm.s.Molt","Xoph.s.Blood","Xoph.s.Heart","Yoke.of.Suffering","Blightwell","First.Piece.of.Time","Gluttony","Mark.of.the.Elder","Mark.of.the.Shaper","Natural.Hierarchy","Second.Piece.of.Time","Stormfire","The.Effigon","The.Flow.Untethered","The.Nomad","The.Tactician","Timetwist","Winterweave","Ahkeli.s.Meadow","Ahkeli.s.Mountain","Ahkeli.s.Valley","Aul.s.Uprising","Coward.s.Chains","Coward.s.Legacy","Demigod.s.Bounty","Hyperboreus","Mark.of.Submission","Perquil.s.Toe","Precursor.s.Emblem","Putembo.s.Meadow","Putembo.s.Mountain","Putembo.s.Valley","Sacrificial.Heart","Solstice.Vigil","String.of.Servitude","The.Primordial.Chain","Uzaza.s.Meadow","Uzaza.s.Mountain","Uzaza.s.Valley","Vivinsect","Zerphi.s.Heart","Badge.of.the.Brotherhood","Circle.of.Anguish","Circle.of.Fear","Circle.of.Guilt","Circle.of.Nostalgia","Circle.of.Regret","Hyrri.s.Truth","Icefang.Orbit","Siegebreaker","Tavukai","The.Jinxed.Juju","Venopuncture","Hallowed.Ground","Astral.Projector","Fury.Valve","Leash.of.Oblation","Mother.s.Embrace","Warrior.s.Legacy","Willowgift"
22,"2020-01-03","Metamorph","UniqueAccessory",NA,NA,NA,8,NA,0.21,10,150,2,2,0.21,NA,0.62505,7.37061,2.13576,138.17242,10,10,0.83505,NA,0.7,0.35,1,8,1,NA,14,5,3,1,1,NA,NA,NA,NA,1,1,2,1,NA,1,4,0.24505,5,5,NA,2,2,2,5,11404.05383,0.84505,1,NA,NA,NA,0.21,6,0.88,41.10606,8,0.32,1,7,0.93505,0.86525,0.29,0.21,1,1,1,0.9701,1,NA,1,2,NA,0.59515,5,2,NA,1,121.55606,0.64,1,0.21,1,1,NA,1,182.38,0.21,4,1,0.21,4,3,0.21,NA,0.21,0.21,NA,1,0.21,NA,0.22,10,0.32,744.29697,1,0.21,0.21505,770.08515,18.8301,12,170,0.97,7,0.8401,2,0.21,5,1,11.09354,1,5,1,3,40,0.21,0.55505,NA,NA,0.21,171.46535,133.73848,28.7204,NA,1,1,20,90.24747,NA,1,1,30,2,15.47141,12,3,3,67.35,5,8,80,3,167.73,NA,2,2,0.21,22.2804,30,325.72353,17,1.78505,194.28,NA,15,7,50,195.03,2.85505,60,1104.75516,13.32545,10,20,20,9.33525,4,2,0.31505,3.67525,1,5,NA,20,5,2,1,10,1
23,"2020-01-04","Metamorph","UniqueAccessory",NA,NA,NA,5,NA,0.16,10,150,2,2,0.2,NA,0.75,7,3,128.52,10,9.5404,0.99,NA,0.44,0.2,1,8,1,NA,14,5,3,1,1,NA,NA,NA,NA,1,1,2,1,NA,1,4,0.20505,5,5,NA,2,2.70515,2,5,11831.78956,0.90505,1,NA,NA,NA,0.2,5,0.56525,47.43505,7.89071,0.26,1,5,0.58515,0.7503,0.21,0.21,0.87505,1,1,0.89505,1,NA,1,2,NA,0.28,5,2,NA,1,100,1,1,0.2,1,1,NA,1,167.73,0.2,4,1,0.2,3.3004,3.52556,0.2,NA,0.2,0.2,NA,1,0.2,NA,0.21,5.58596,0.37505,668.3,1,0.2,0.2,682.11111,19,11,160,0.8104,7,0.61505,2,0.2,5,1,10,0.96,4.6401,1,2,40,0.2,0.32,NA,NA,0.2,179.95525,154.64525,24,NA,1,1,20,80,NA,1,1,31,2,15,13.8104,3,3,75,5,9.01515,69.26758,3,166.92,NA,2,1,0.20505,30,30,494.33917,15,2,193.53,NA,12,5,90,192.864,3,55,1028.16,12.24747,10,20,20,7.90545,4,2,0.91,3,1,5,NA,30,5,2,1,9.39646,1
24,"2020-01-05","Metamorph","UniqueAccessory",NA,NA,NA,5,NA,0.15,10,150,2,1,0.2,NA,0.41005,5,2,124.03,10,9,0.4601,NA,0.26015,0.45005,1,7,1,NA,13,5,3,1,1,NA,NA,NA,NA,1,1,2,1,NA,1,4,0.2,5,5,NA,2,2.92005,2,5,11598.25307,0.4,1,NA,NA,NA,0.2,5,0.5501,43,7,0.27015,1,6,0.4,0.39005,0.2,0.2,0.91,1,1,0.4,1,NA,1,2,NA,0.96,5,1.69025,NA,1,85,1,1,0.2101,1,1,NA,0.73005,159.6703,0.2,4,1,0.2,3.5701,3,0.2,NA,0.2,0.2,NA,1,0.21015,NA,0.2,5,0.2,570.54253,1,0.2,0.2,587.09566,15,12,145,0.9201,7,0.39005,2,0.2,5,0.88005,9.47005,0.6801,4.05086,1,2,40,0.2,1,NA,NA,0.2,174.34,160.00071,25,NA,1,1,20,70,NA,1,1,35,2,15,15,4,3,80.68258,5,9,65.24076,4,160.10061,NA,2,1,0.2,30,30,404.53375,10,1,199.51152,NA,10,5,79,204.4125,2.72005,58.39741,992.17714,12.95061,10,18.17111,20,8.2404,4,2,1,4,1,5,NA,44.32025,4.41071,1.0001,2,8,1
25,"2020-01-06","Metamorph","UniqueAccessory",NA,NA,NA,6,NA,0.16005,10.19045,140,2,2,0.19,NA,0.40005,5,2,110,10,8,0.76005,NA,0.41,0.4503,1,7,1,NA,14,5,3,1,1,NA,NA,NA,NA,1,1,2,1,NA,1,4,0.19,5,5,NA,2,3,2,5,11187.46697,0.6601,1,NA,NA,NA,0.19,5,0.4803,40,8,0.32,1,7.62116,0.8601,0.45,0.41,0.19,1,1,1,0.42005,1,NA,1,2,NA,0.9202,5,1,NA,1,72.04485,0.38,1,0.44,1,1,NA,1,150,0.18,4,0.99,0.19,3,3.10005,0.2,NA,0.19,0.19,NA,1,0.29,NA,0.26,9,0.47,516.91,1,0.19,0.2,546.4,15,12,139.57126,1,7,0.76,1,0.16,4,0.76015,10,0.91,4,1,2,41.0002,0.2,1,NA,NA,0.19,160,140.07333,28.0003,NA,1,1,20,60,NA,1,1,38.15,2,15,14,4,2,80,5,8,60,4,154.76111,NA,1.61,1.85005,0.2,22.10192,35,403.1575,14,1,190,NA,10,5,70,190.43,3,58.83,942.12667,14.71076,10,20,20,9.45076,4,2,1,4,1,4,NA,73.41152,5,1,50,6,1
26,"2020-01-07","Metamorph","UniqueAccessory",NA,NA,NA,5,NA,0.14,11,134.51091,2,2,0.17,NA,0.9501,5.85121,2,99,10,8,0.82505,NA,0.30515,0.4,1,5.7804,1,NA,11,5,3,1,1,NA,NA,NA,NA,1,1,2,1,NA,1,4,0.17,5,5,NA,2,3,2,4.8201,11254.14086,0.6501,1,NA,NA,NA,0.18,5,0.67051,42,7,0.5001,1,6,1,0.51505,0.18,0.18,1,1,1,0.54505,1,NA,1,2,NA,0.8401,5,1,NA,1,68,1,1,0.18,1,1.9602,NA,0.98505,140,0.17,3.4402,1,0.18,4,3,0.17,NA,0.17,0.17,NA,1,0.18,NA,0.18,6,0.7902,507.47172,1,0.17,0.18,525.9002,14.48505,13.56,130,1,7,0.61515,1,0.14505,4.05,0.8301,8.8204,1,3,1,2,100,0.18,0.91505,NA,NA,0.18,151.20131,129.13152,25,NA,1,1,18,50,NA,1,1,40,2,14,13.77,4,2,85,5,8,58.05636,4,140.02045,NA,1.14505,1.9703,0.21,30,48.16683,401.59375,15,2,174.05525,NA,10,7.39,70,187.17,3,54,933.9264,15,10,15,18.84525,9.01515,4,2,1,3,1,3,NA,60,5,2,40,7,1
27,"2020-01-08","Metamorph","UniqueAccessory",NA,NA,NA,8,NA,0.16,11,135,2,2,0.16,NA,0.58015,6,2,90,11,9,0.79005,NA,0.5101,0.29,1,5,1,NA,13.01,5,3,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,4,0.16,4.6901,5,NA,2,3,2,5,11771.07,0.59005,1,NA,NA,NA,0.16,5,0.5001,40,8,0.6802,1,7,0.58,0.4402,0.16,0.16,1,1,1,0.51035,1,NA,1,2,NA,0.9102,5,1,NA,1,65,1,1,0.23,1,1,NA,1,130,0.16,4,1,0.17,4,3,0.16,NA,0.16,0.16,NA,1,0.17,NA,0.16,5.2702,0.38,484.04,1,0.16,0.17,503.45571,14.4202,14,120,1,7,0.37005,1,0.15,5,0.39,7.88061,1,3,1,2,90,0.17015,1,NA,NA,0.16,140,120,22.65177,NA,1,1,15,50,NA,1,1,40,2,13,13,4,2,78.87867,4.56,8,66.60394,4,131.97164,NA,1.93,1,0.17,25,75.39818,350.78,17.27035,2,169.13091,NA,10,8,70,177.72741,3,50,1219.3225,15.03045,10,17.50253,18.0002,10,4,2,1,3,1,3.44045,NA,39.28025,5,2,30,7,1
28,"2020-01-09","Metamorph","UniqueAccessory",NA,NA,NA,9,NA,0.15005,12,138.00121,2,2,0.16,NA,1,5,2,85,10,9,1,NA,0.78005,0.17005,1,5,1,NA,14,5,3,1,1,NA,NA,NA,NA,1,1,2,1,NA,1,4,0.16,4,5,NA,2.37,2,2,4.91045,11542.96,0.88005,1,NA,NA,NA,0.16,5,0.84005,44,8,0.96005,1,6,0.88005,0.82,0.29005,0.16,1,1,1,0.85005,1,NA,1,2,NA,0.7201,5,1,NA,1,60,1,1,0.34,1,1,NA,1,130,0.16,4,1,0.16,3,4,0.16,NA,0.16,0.16,NA,1,0.17,NA,0.3,8,1,499.46,1,0.16,0.37025,530.44167,12,14,113.00071,1,6.7004,0.8201,1,0.16,4,1,9.08071,1,3,1,2,89,0.2301,0.89,NA,NA,0.16,135.15066,115,20.7802,NA,1,1,15,45,NA,1,1,45,3,15,13,4,2,70,5,8,60.2602,4,150,NA,2,2,0.16,23,78.04253,554.95,18,1,160,NA,10,7,69.66005,187.95237,3,52.31,1331.88,16.76182,10,17.00025,19.43136,9.29081,3,2,1,3,1,4,NA,45,5,2,25,7,1
29,"2020-01-10","Metamorph","UniqueAccessory",NA,NA,NA,5,NA,0.15005,12,135.70076,2,2,0.16,NA,1,5,2,80,10,6.88061,0.87035,NA,0.5901,0.32,1,5,1,NA,13,5,2.80071,1,1,NA,NA,NA,NA,1,1,2,1,NA,1,4,0.21005,3,5,NA,2.63015,2,2,4.99005,11331.11111,0.56,1,NA,NA,NA,0.17,4,0.4602,39,8,0.5801,1,7.2702,0.66035,0.7203,0.17,0.16,1,1,1,0.3702,1,NA,1.32101,3,NA,0.76015,5,1,NA,1,55,1,1,0.16,1,1,NA,1,125,0.16,4,1,0.16,3,3,0.16,NA,0.16,0.16,NA,1,0.16,NA,0.16,9,0.29005,501.7,1,0.16,0.16,535.15076,10.18045,14,103.47444,0.70015,5,1,2,0.16,4,0.83,8.23152,1,3,1,2,80,0.17,0.77,NA,NA,0.16,120,100,20,NA,1,1,15,40,NA,1,1,43.41,2,14.58,10.9004,3,2,58.74621,5,8,58.43096,4,154.55732,NA,2,1,0.16,32.1704,80,557.57941,20,1.90051,150,NA,9,8,70,282.88905,2.00005,57.87,1388.85718,15,10,15,15.9302,7.91045,3,2.21015,1,3,1,4,NA,43,5,2,13,6,1
30,"2020-01-11","Metamorph","UniqueAccessory",NA,NA,NA,4,NA,0.15,12,128.67778,2,1,0.16,NA,0.43,5,2,75,10,6,0.8501,NA,0.35505,0.35505,1,4.69576,1,NA,13,4,3,1,1,NA,NA,NA,NA,1,1,1.14101,1,NA,1,3,0.16,3.91586,5,NA,2.45505,3,2,5,11211.75,0.6302,1,NA,NA,NA,0.16,4.39545,0.79505,35,8,0.29,1,6.0404,0.75525,0.61505,0.2102,0.16,1,1,1,0.46505,1,NA,1,2,NA,0.62,5,1,NA,1,50,0.97,1,0.16,1,1,NA,0.93505,120,0.16,4,1,0.16,3,3,0.16,NA,0.16,0.16,NA,1,0.13,NA,0.16,6,1,509.6002,1,0.16,0.16,541.23505,9.8901,13,100,1,5,0.36,1,0.16,4,0.67515,7.85566,1,3,1,2,70,0.16,0.42505,NA,NA,0.16,112.81505,95,20,NA,1,1,15,40,NA,1,1,40,2,14,14.01566,3,2,43.44091,4,8,52.0902,3.70061,157.73662,NA,2,1,0.37,20,83.32061,527.74761,20,1,149.90101,NA,9,8,70,266.9066,2,72.4,1302.38,15,10,16.22727,15,9.25061,3,3,1,3,1,4,NA,39,4,2,10,5,1
31,"2020-01-12","Metamorph","UniqueAccessory",NA,NA,NA,3,NA,0.12,11.42606,122.29889,2,1,0.15,NA,0.56061,5,2,70,10,6,0.40505,NA,0.56505,0.34,1,5,1,NA,13,4,2,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,3,0.15505,4,4,NA,2,2,2,5,11487.59333,0.3304,1,NA,NA,NA,0.16,4,0.4001,35,8,0.16,1,8,0.5902,0.45,0.19515,0.15,1,1,1,0.32,1,NA,1,3,NA,0.4201,5,1,NA,1,50,0.41505,1,0.35,1,1,NA,1,116.79798,0.15,4,1,0.15,3,2,0.16505,NA,0.15,0.15,NA,1,0.17515,NA,0.15,4.5204,0.3301,509.81192,1,0.13,0.16,535.30838,8,12.78515,99.34111,0.69,5,0.45525,1,0.15,3.52,1,7.53081,1,3,1,2,69.26141,0.15,0.43,NA,NA,0.15,106.96535,84.4204,19,NA,1,1,14,39.66838,NA,1,1,40,2,15,11.22,3,2,45,5,8,49.24121,4,180.80105,NA,2,1,0.17505,20,80,508.82667,20,1,150,NA,8,7,70,243.18538,2,68.08,1281.5,15,10,15,15,8,3.40556,2,1,3,1,4,NA,35,3,2,8,4,1
32,"2020-01-13","Metamorph","UniqueAccessory",NA,NA,NA,4.37545,NA,0.13,12,118.61949,2,1,0.15,NA,0.69,5,2,70,10,7,0.8501,NA,0.50505,0.23545,1,5,1,NA,13.3802,4,2,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,3,0.14,4,4.8,NA,2,2,2,5,11996.11859,0.7401,1,NA,NA,NA,0.15,4,0.32,38.0003,7,0.29505,1,8,0.7,0.4501,0.15,0.14,1,1,1,0.31515,1,NA,1,3,NA,0.7501,5,1,NA,1,50,0.38,1,0.47505,1,1,NA,1,126.55586,0.15,4.71,1,0.15,2,3,0.15505,NA,0.14,0.14,NA,1,0.14,NA,0.15,5,0.26505,510.08081,1,0.14,0.14,547.69768,8,13,99.63535,0.9001,5,0.51515,1,0.14,3,1,10,1,3,1,2,60.75091,0.14,0.86505,NA,NA,0.14,103.51919,80,15,NA,1,1,14,30,NA,1,1,40,2,15,12,2,2,48.46,5,8.4803,51.33566,4.51556,200,NA,1.25566,1,0.6,20,85,553.5,20,1,144.95051,NA,7.72162,7,75,239.04,3,70,1345.98667,15,10,15.40535,15,8.99505,3,2,1,3,1,3,NA,34.66636,3,1.8601,5,4.16162,1
33,"2020-01-14","Metamorph","UniqueAccessory",NA,NA,NA,5,NA,0.13,14.1601,105,2,1,0.14,NA,0.6801,5,2,70,10,9,0.61,NA,0.37,0.17005,1,5,1,NA,13,4,2,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,3,0.14,3,5,NA,2,2,2,4,13589.6703,0.33,1,NA,NA,NA,0.14,4,0.3,34.75126,7,0.3101,1,9,0.32005,0.25005,0.35,0.14,1,1,1,0.28,1,NA,1,3,NA,0.83005,5,1,NA,1,49.34197,0.72005,1,1,1,1,NA,0.7601,135,0.14,4.61,1,0.33,3,3,0.30045,NA,0.14,0.14,NA,1,0.7101,NA,0.27005,6,0.3,503.3503,1,0.14,0.23015,544.23798,7.9602,13,95,0.38005,5,0.4,2,0.14,3,0.46005,8.00051,1,3,1,2,60,0.37025,0.97005,NA,NA,0.14,95,75,18,NA,1,1,14,29.9601,NA,1,1,40,2,15,13.90051,2.46,2,50,5,8.90051,56.63253,5,207.7271,NA,2,1,0.31,30,84.65646,675.06938,20,1,139.04,NA,7,7,80,165.53054,3,70,1395.4,15,10,17.13005,15,8.3601,3,2,1,3,1,3,NA,35,3,1,5,4,1
34,"2020-01-15","Metamorph","UniqueAccessory",NA,NA,NA,5,NA,0.14,15,99.0602,2,1,0.15,NA,0.81505,5,2,70,10,9.75525,0.41,NA,0.5502,0.95,1,5,1,NA,12.6604,4,2,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,3,0.16,3,4.80091,NA,2,2,2,4,13425.02,0.44505,1,NA,NA,NA,0.17,4,0.50505,35,7.82101,0.55051,1,9,0.31,0.36,0.27505,0.15,1,1,1,0.27505,1,NA,1.10061,3,NA,1,5,1,NA,1,47.9703,0.7902,1,0.3,1,1,NA,0.67515,137.37596,0.19,4.10566,1,0.15,3,2,0.15,NA,0.15,0.14505,NA,1,0.15505,NA,0.19515,10,0.88505,469.05061,2,0.15,0.16505,497.04051,7.89061,10.3601,93.63525,0.47,5,0.3501,1.49,0.17505,3,0.84,9.34586,1,2.52,1,2,55,0.29505,0.8,NA,NA,0.16,95,75.39899,19,NA,1,1,11.16162,25,NA,1,1,40,3,15,13.4,3,2,52.96913,5,9,63.84596,5,190,NA,1.1201,1,0.32515,23.15,95.54232,684.88103,24.89576,1,136.9801,NA,8,8,100,134.17667,2.7504,61.083,1292.22,15,10.09586,20,15,9.28687,3,2,1,3,1,3,NA,32.61566,3,2,4,4.54,1
35,"2020-01-16","Metamorph","UniqueAccessory",NA,NA,NA,5,NA,0.15,14,94.98515,2,1.26525,0.15,NA,0.91505,5,2,70,10,10,0.7101,NA,0.36515,0.74505,1,5,1,NA,12,3.74515,2,1,1,NA,NA,NA,NA,1,1,1,1,NA,0.82505,3,0.15,3,4,NA,2,2,2,3.57535,13303.04465,0.98,1,NA,NA,NA,0.15,4,0.59505,32.0101,8,0.41505,1,8,0.34,0.5403,0.5902,0.25505,1,1,1,0.47505,1,NA,1,3,NA,1,5,1.94545,NA,1,45,0.42,1,0.15505,1,1,NA,1,136.62515,0.15,4,1,0.5301,2,2,0.16,NA,0.15,0.15,NA,1,0.15,NA,0.36505,24,0.3,438.27596,2,0.15,0.3,518.74343,8,10.6102,94.2201,1,5,0.8001,1,0.15,3,1,8.31081,1,3,1,2,45,0.3,0.9102,NA,NA,0.15,90,73.01505,20,NA,1,1,12,25,NA,1,1,40,3,18,12,3,2,58.59,5,10,82.9204,5,193.3353,NA,2,1,0.24505,15,110,681.06563,24,1,130,NA,8,7.33515,100,136.87392,2.79,65.82,1266.70879,15,11.07515,20,15,8.57,3,3,1,3,1,3,NA,30,4,2,3,4.5303,1
36,"2020-01-17","Metamorph","UniqueAccessory",NA,NA,NA,5,NA,0.16,14,90,2,1,0.16005,NA,1,5,2,69.07126,10,10,0.99005,NA,0.3,0.3301,1,5,1,NA,12,3.10212,2,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,4,0.19005,3,4,NA,2,2.43035,2,3.93005,13302.72864,0.35005,1,NA,NA,NA,0.18,4,0.32,32.64121,7,0.45,1,7,0.48015,0.32,0.1901,0.17,1,1,1,0.45005,1,NA,1,2,NA,0.96005,5,2,NA,1,45,0.46,1,1,1,1,NA,0.9602,151.76152,0.16,4,1,0.45,2,2,0.16,NA,0.16,0.16,NA,1,0.16,NA,0.71,18,0.3,482.81045,2,0.16,0.48005,547.96,8,10,90,1,5,0.4601,1,0.16,3,0.94005,9.59025,1,3,1,2,40,0.44,1,NA,NA,0.16005,90,68.87404,25,NA,1,1,11.02101,23.02066,NA,1,1,44.99889,3,18.44015,12,3,2,59.72842,5,10,100,5,190.31429,NA,2,1,0.67005,19.95,115,684.95,25,1,135,NA,7,8,135.48,177.90091,2,70,1297.04,15,10.86141,20,13.62152,10,3,2,1,3,1,3,NA,25,4,1.45056,3.22051,4.53,1
37,"2020-01-18","Metamorph","UniqueAccessory",NA,NA,NA,5,NA,0.17,14,84.9901,2,1,0.18505,NA,0.75505,5,2,70,9,10,0.48,NA,0.35,0.81505,1,5,1,NA,12.30061,3,2,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,4,0.19,3,4,NA,3,3,2,4,13407.3899,0.34,1.10061,NA,NA,NA,0.2202,4,0.34525,34,7,0.4201,1,7,0.38,0.31,0.65515,0.19,1,1,1,0.36525,1,NA,1.2301,2,NA,0.96,5,1,NA,1,45,0.58505,1,1,1,1,NA,0.85505,164.89051,0.27515,4,1,0.4201,2,2,0.19,NA,0.19,0.18,NA,1,0.19,NA,0.38525,20,0.52,479.46,1,0.19,0.19,542.42061,8,10.9,90,0.91515,5,0.3701,2,0.17,3,0.9702,8,0.89515,3,1,2,40,0.3,0.8701,NA,NA,0.17505,89.09596,70,30,NA,1,1,10,20.31,NA,1,1,46.34273,3,18.3601,15,3,2,58.95,5,10,118.66859,5,195.51467,NA,1,1,0.19,20,100,839.19571,25,1,126.78263,NA,7,8,136.63188,156.01047,2,70.1,1285.77545,15,10,21.66657,14.7,9.23051,3,3,1,2.9901,1,3,NA,23,3,1,3,4,1
38,"2020-01-19","Metamorph","UniqueAccessory",NA,NA,NA,3,NA,0.17,13,80,2,1,0.17,NA,0.82005,5,2,69,7.31348,8.00157,0.44,NA,0.3201,0.6401,1,5,1,NA,10,3,2,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,3,0.18,3,4,NA,3,3,2,3,13679.00818,0.35005,1,NA,NA,NA,0.19005,4,0.37015,30,8,0.36,1,5,0.38,0.32005,0.21,0.19,1,1,1,0.28005,1,NA,1,2,NA,0.3401,5,1,NA,1,45,0.44,1,0.3,1,1,NA,1,190.50424,0.17,4.91,1,0.2003,2,2,0.18,NA,0.17,0.17,NA,1,0.18,NA,0.19,9,0.53005,503.89247,1,0.17,0.21005,532.85202,8,14,90,0.94005,5,0.88,2,0.18,3,0.42005,6.6102,1,3,1,2,37,0.36,0.69015,NA,NA,0.18,85,70,30,NA,1,1,10,20,NA,1,1,52.75,3,18.31051,17,3,2.35061,60,5,9.78,80.00237,5,194.25636,NA,1,1,0.27005,20.01116,99,850.20172,25,1,118.18348,NA,7,7,137.97,145.80231,3,65,1227.57298,15,10,20,13.70101,8.37015,3,2,1,2.0004,1,3,NA,20,3,1,3,4,1
39,"2020-01-20","Metamorph","UniqueAccessory",NA,NA,NA,4,NA,0.17,12,81.62217,2,1,0.16,NA,0.86,5,2,65,8,9.00045,0.5704,NA,0.41,1,1,9.52091,1,NA,11,3.18141,3,1,1,NA,NA,NA,NA,1,1,1.00015,1,NA,1,3,0.16,3,4,NA,3,3,2,3.44015,14085.59091,0.8501,1,NA,NA,NA,0.17,3.0204,0.4802,27.00323,10,0.33,1,5,0.5101,0.29,0.93005,0.17,1,1,1,0.66005,1,NA,1,2,NA,0.51,5,1,NA,1,44,1,1,0.17,1,1,NA,1,200,0.17,4.4,1,0.24005,2.79,2,0.17,NA,0.17,0.15,NA,1,0.16,NA,0.9601,9.8701,0.7001,495.25268,1,0.17,0.17005,527.30051,8,13.7602,90,1,5,0.87005,2,0.16,3,0.86,10,1,2.57045,1,2,40,0.28,1,NA,NA,0.17,85,65,30,NA,1,1,12,20,NA,1,1,50.12444,2.96,20,14.89005,3.0001,2,84.67119,5,8,65.65152,5,180.21162,NA,1.95015,1,0.29,40,103.84909,940.6025,25,1,110,NA,6,5,123.56056,141.62852,2.6902,62.55364,1225.28121,18.27136,10,25,15,9.88025,3,2,1,2,1,3,NA,20,3,1,3,4,1
40,"2020-01-21","Metamorph","UniqueAccessory",NA,NA,NA,5,NA,0.14,13,80,2,1,0.17,NA,0.84005,5,2,60,9,10,0.45035,NA,0.3401,0.40005,1,10,1,NA,10,3.20066,3,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,3,0.2,3,4,NA,3,3,2,3,14696.08,0.3201,1,NA,NA,NA,0.18,3,0.5001,25,10,0.92,1,8,0.28,0.37,0.17005,0.35,1,0.98005,1,0.34005,1,NA,1.00045,2,NA,0.7401,4.78,1,NA,1,45,1,1,0.87015,1,2,NA,1,199.45242,0.17,4.17005,1,0.18,2.78,2,0.18,NA,0.18,0.17,NA,1,0.17,NA,0.6501,10,0.18,500,1,0.18,0.18,531.36146,8.5601,15,94.24146,0.88005,5,0.43,2,0.16,3,0.87005,8,1,2,1,2.47,40,0.31,0.8601,NA,NA,0.17,84.16172,65,32.4804,NA,1,1,10,20,NA,1,1,50,3.2402,20,14,3,2,90,5,8,66.42414,5,179.9701,NA,2,1,0.17,40,104.64379,1027.05607,25,1,100,NA,5.00101,5,148.52232,149.24296,3,70,1184.32404,15.1001,15,28.1801,15,9.45035,3,3,1,2.30056,1,3,NA,19,3,1,3,3.6203,1
41,"2020-01-22","Metamorph","UniqueAccessory",NA,NA,NA,5,NA,0.16,14,80,2,1,0.16,NA,0.7301,5,2,60,9,8.87051,0.96,NA,0.19505,0.1801,1,10,1,NA,10,3,2,1,1,NA,NA,NA,NA,1,1,1,1,NA,1,3,0.17,2.17505,4,NA,2,3,2,3.25525,15483.70828,0.47505,1.62,NA,NA,NA,0.16,3,0.38,25,9.2503,0.6701,1,8,0.31505,0.44505,0.31505,0.34,1,1,1,0.3301,1,NA,1,2,NA,1,5,1,NA,1,49.46616,1,1,0.16,1,1.38,NA,1,219.80576,0.16,4,1,0.42535,3,1.75,0.27,NA,0.16,0.16,NA,1,0.16,NA,0.28505,15,0.82525,526.41566,1,0.16,0.3402,571.38586,8,15,94,0.97505,5,0.32,2,0.15,3,0.91505,8.86525,1,3,1,2,40,0.4101,0.9501,NA,NA,0.16,80,65,30,NA,1,1,10.16525,20,NA,1,1,55.21182,4,20,18.3401,4,2,84,5,8,62.92576,5,180,NA,1.94545,1,0.16505,35.15,102.95818,1025.65208,25,1,100,NA,5,5,146.75051,159.42977,2.52051,70,1271.02707,18.30586,15,27.23677,15,9.75071,3,3,1,2.72545,1,3,NA,18,3,1,2,3.77505,1
