"Day","Date","League","Type","Chayula.s.Breachstone","Divine.Vessel","Eber.s.Key","Esh.s.Breachstone","Fragment.of.the.Chimera","Fragment.of.the.Hydra","Fragment.of.the.Minotaur","Fragment.of.the.Phoenix","Inya.s.Key","Mortal.Grief","Mortal.Hope","Mortal.Ignorance","Mortal.Rage","Sacrifice.at.Dawn","Sacrifice.at.Dusk","Sacrifice.at.Midnight","Sacrifice.at.Noon","Splinter.of.Chayula","Splinter.of.Esh","Splinter.of.Tul","Splinter.of.Uul.Netol","Splinter.of.Xoph","Tul.s.Breachstone","Uul.Netol.s.Breachstone","Volkuur.s.Key","Xoph.s.Breachstone","Yriel.s.Key","Chayula.s.Charged.Breachstone","Chayula.s.Enriched.Breachstone","Chayula.s.Pure.Breachstone","Esh.s.Charged.Breachstone","Esh.s.Enriched.Breachstone","Esh.s.Pure.Breachstone","Tul.s.Charged.Breachstone","Tul.s.Enriched.Breachstone","Tul.s.Pure.Breachstone","Uul.Netol.s.Charged.Breachstone","Uul.Netol.s.Enriched.Breachstone","Uul.Netol.s.Pure.Breachstone","Xoph.s.Charged.Breachstone","Xoph.s.Enriched.Breachstone","Xoph.s.Pure.Breachstone","Timeless.Eternal.Emblem","Timeless.Eternal.Empire.Splinter","Timeless.Karui.Splinter","Timeless.Maraketh.Emblem","Timeless.Maraketh.Splinter","Timeless.Templar.Emblem","Timeless.Templar.Splinter","Timeless.Vaal.Emblem","Timeless.Vaal.Splinter","Fragment.of.Constriction","Fragment.of.Emptiness","Fragment.of.Enslavement","Fragment.of.Eradication","Fragment.of.Knowledge","Fragment.of.Purification","Fragment.of.Shape","Fragment.of.Terror"
9,"2018-06-09","Incursion","Fragment",210,1,2,20,16,9,11,12,3,3,24,14,6,1,1,2,1,1.85951,0.25,0.125,0.25,0.25,9,24.39758,3,22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"2018-06-10","Incursion","Fragment",239.69061,1,2,19.59763,16,9,11,12,3,3,23.84453,14,6,1,1,2,1,2,0.25,0.125,0.25,0.25,7,24,3,22.63415,6.84513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"2018-06-11","Incursion","Fragment",252.5,2,2.525,19,17.24994,9.75498,11,12,3,3,24.94479,15.12727,7,1,1,2,1,2,0.25,0.125,0.25,0.32408,7,20,3,22.82145,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"2018-06-12","Incursion","Fragment",260,2,3,18.27807,18,10,12,12,3,3,25,26,8,1,1,2,1,2,0.2,0.11669,0.23879,0.26369,6.55556,21,4,24,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,"2018-06-13","Incursion","Fragment",247.11791,2,3,16,18,10,17,14.51,3,3,25,23.22463,7,1,1,2,1,2,0.2,0.11111,0.2,0.30303,7,18,4,29.98677,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"2018-06-14","Incursion","Fragment",234.22502,2,3,16,18,9,17,17,4,3,25,24,7,1,1,2,1,2,0.20172,0.11111,0.20588,0.33333,7,15.00532,6.67241,30,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,"2018-06-15","Incursion","Fragment",236,2,4,14,18.00253,9,16,15,8,3,27,25,7,1,1,2,1,2,0.22222,0.11111,0.2,0.33333,6.05,14.19003,12,31.07156,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,"2018-06-16","Incursion","Fragment",240,2,4,14,19,9,16,15,7,3.23612,29,25,8,1,1,2,1,2,0.2,0.11111,0.2,0.33333,6,13,12,32,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,"2018-06-17","Incursion","Fragment",252.65397,2,4,15,19,9.68347,15.53173,15,7,4,30,28.47949,8,1,1,2,1,2,0.2,0.11111,0.2,0.40108,7,13,12,37,6.26165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,"2018-06-18","Incursion","Fragment",271.9512,2,4,16,23,10,15.71006,15,6.00061,4,34,31.00105,8.71405,1,1,2,1,2,0.2,0.11111,0.2,0.45455,7,12,11,43,6.00015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,"2018-06-19","Incursion","Fragment",290,1.88018,4,17,25,9.68021,16,16,6,3.26597,35,31,9,1,1,2,1,2.38559,0.2,0.11111,0.2,0.46787,7,11,10,43.19978,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,"2018-06-20","Incursion","Fragment",290,1.49665,4,17,26,10,16,17,6,4,35,33.54575,10,1,1,2,1,2.43025,0.22738,0.11111,0.2,0.5,7,10,10,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21,"2018-06-21","Incursion","Fragment",288.91398,1.14543,4,16.07891,26,10,17,18,6,4,34.15781,33.0303,9,1,1,2,1,2.42885,0.25,0.11111,0.2,0.5,7,10,10.9406,54,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,"2018-06-22","Incursion","Fragment",260,1.5,4,16,26,10.27846,17.9401,19,6,4,35,35,10,1,1,2,1,2.5,0.20255,0.11111,0.2,0.5,7,11,10,55,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,"2018-06-23","Incursion","Fragment",256.80684,1,4,14,27,11,19,20,6,4,36,37.44478,10,1,1,2,1,2.32966,0.20313,0.11111,0.2,0.5,7,11,10,55,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,"2018-06-24","Incursion","Fragment",259.48056,1.5,4,13,26,11.5117,19.08949,20,6,4,38,39,9,1,1,2,1,2.4081,0.23429,0.11111,0.2,0.5,7,11,10,55,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,"2018-06-25","Incursion","Fragment",261.42857,1.49302,5,10.00077,26,11,20,21,6,4,38,39.8356,9,1,1,2,1,2.45903,0.2,0.11111,0.19938,0.65062,7,10,10,56,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,"2018-06-26","Incursion","Fragment",270,1,5,11,27,11,21,22,6,4,37,46.13773,9,1,1,2,1,2.5,0.19629,0.11111,0.2,0.5,7,9,10,58.09153,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,"2018-06-27","Incursion","Fragment",279.52536,1,5,11,28.90833,12.00505,22,22.5528,6,4,37,47,10,1,1,2,1,2.5,0.19761,0.11111,0.2,0.66894,6,10,11,65,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,"2018-06-28","Incursion","Fragment",260,1,5,11,29,11.3883,22,22,6,4,38,48.0034,9.69236,1,1,2,1,2.38862,0.19639,0.10716,0.2,0.64041,6,10,11,64,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
29,"2018-06-29","Incursion","Fragment",230,1,5,12,26,10.0011,20,20,6,4,37.88832,45,9,1,1,2,1,2,0.2,0.11061,0.2,0.66287,6,10,11,60,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30,"2018-06-30","Incursion","Fragment",214.43682,1,5,12,25,10,17,18,6,4,36,43.2929,9,1,1,2,1,2,0.2,0.11111,0.1994,0.63365,7,10,11,53,6.81863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
31,"2018-07-01","Incursion","Fragment",199,1,5,13,21.08099,8.84638,17,17,6,3.8004,35,39,8,1,1,2,1,2,0.19852,0.11111,0.16667,0.5,7,10,12,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
32,"2018-07-02","Incursion","Fragment",190,1,5,13,21.005,9,17,18,6,4,35,39,8,1,1,2,1,2,0.2,0.11111,0.19127,0.53077,7,10,12,52,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
33,"2018-07-03","Incursion","Fragment",185.71618,1,5,12.94096,23,8,17,17,6,4,35,39,9,1,1,2,1,2,0.2,0.11111,0.19423,0.5,7,10,12.16362,55,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
34,"2018-07-04","Incursion","Fragment",181.07214,1,5,12,23,8,17,17,6,4,35,39,10,1,1,2,1,1.8,0.1941,0.11111,0.16667,0.5,7,10,14,55,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
35,"2018-07-05","Incursion","Fragment",179,1,5,11,22.505,8,15,15,7,4,35,40,9.17748,1,1,2,1,1.5,0.19961,0.11111,0.16681,0.5,7,11,13.4374,50,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36,"2018-07-06","Incursion","Fragment",164.16309,1,5,11,22,8,15,14,7,4,34,40,9,1,1,2,1,1.5,0.19252,0.11111,0.18786,0.5,7,11,12.32801,49.36899,6.36026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37,"2018-07-07","Incursion","Fragment",155.58108,1,5,11,21,8,15,13,7,4,34,40,9,1,1,2,1,1.5,0.16667,0.11111,0.19035,0.5,7,11,13,45,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,"2018-07-08","Incursion","Fragment",150,1,5,11.53138,20,7,14.05819,13,6.43438,4,35,40,9,1,1,2,1,1.5,0.18333,0.11111,0.16667,0.5,7,11,13,45,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39,"2018-07-09","Incursion","Fragment",150,1,5,11,19,7,15,13,6.04081,4,35.67681,40,8,1,1,2,1,1.5,0.18918,0.11111,0.16667,0.5,7,11,13,47.13372,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,"2018-07-10","Incursion","Fragment",155,1,5,11,19.39065,7,15,13,6,4,36,40,8,1,1,2,1,1.5,0.16667,0.11111,0.16667,0.5,6.95729,10,13,48,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,"2018-07-11","Incursion","Fragment",151.38836,1,5,11,20,7,15,14,6,4,36,41,8,1,1,2,1,1.5,0.14286,0.11111,0.16667,0.5,5,9.39117,13,45.58247,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"2018-07-12","Incursion","Fragment",150.75058,1,5,12,19,8,15,14,6.82828,4,36,40,8,1,1,2,1,1.5,0.16133,0.11111,0.16667,0.5,5,10,13,45,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,"2018-07-13","Incursion","Fragment",148.96625,1,5,11.91955,18,8,15,13.63329,7,4,36,42,8,1,1,1.94981,1,1.5,0.16667,0.11111,0.16667,0.5,5,8,13,45,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,"2018-07-14","Incursion","Fragment",144,1,5,11,18,6.76599,14,13,6.23093,3.0001,37,42,8,1,1,1.98648,1,1.49994,0.16667,0.11111,0.16667,0.5,5,8.10336,13,44,6.00077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,"2018-07-15","Incursion","Fragment",135,1,5,10,18,6,14,13,6,3.38372,37,41,8,1,1,2,1,1.4,0.16482,0.11111,0.16667,0.47262,6,9.98384,12.50032,40.08091,6.16106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,"2018-07-16","Incursion","Fragment",130,1,5,11,18,7,14,13,6.23179,3,37.6367,41,8,1,1,1.95001,1,1.37777,0.16667,0.11111,0.16596,0.45455,7,10,12.00044,40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,"2018-07-17","Incursion","Fragment",130,1,5,11,18,7,13,13,7,3.07407,38,41,8.49533,1,1,1.97092,1,1.4,0.16379,0.11111,0.16667,0.45455,6.2201,10.69397,12.86374,40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"2018-07-18","Incursion","Fragment",130,1,5,10,19,7,13.75759,13,7.27498,4,38,41,9,1,1,2,1,1.4,0.16667,0.11111,0.16667,0.45455,6.65678,10,13,40,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"2018-07-19","Incursion","Fragment",130,1,4.75,9.87776,19,7,14,13,8,3.8806,38.0002,41.19073,8,1,1,1.96329,1,1.39622,0.16667,0.11111,0.16667,0.45455,7,10,13,38.94898,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,"2018-07-20","Incursion","Fragment",131.10677,1,5,10,19,7,14,13,8,3.33342,38,42.72518,8,1,1,1.92595,1,1.49049,0.145,0.11111,0.16667,0.45455,7,10,13,39.00132,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,"2018-07-21","Incursion","Fragment",134.77984,1,5,9,20,7,14,13.18385,8,3,39,43.08663,8.38411,1,1,1.86676,1,1.4,0.15231,0.11111,0.16667,0.44144,7,10,13,39.81018,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"2018-07-22","Incursion","Fragment",135.775,1,4.9402,9.72,20,7,14,14,8,3,40,44,9,1,1,2,1,1.43583,0.15385,0.10645,0.16667,0.44752,7,10,13,38,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,"2018-07-23","Incursion","Fragment",139.76371,1,5,10,20,7,14,13.09931,9,3.00025,40,44.22073,8,1,1,2,1,1.49751,0.16449,0.10543,0.16667,0.4612,7,10,13,39,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,"2018-07-24","Incursion","Fragment",140,1,4.00016,10,20,7,14,13.50011,8,3,43.79365,45,8,1,1,1.95752,1,1.4602,0.14703,0.10841,0.16468,0.45879,6,10,13,39.84,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"2018-07-25","Incursion","Fragment",147.32231,1,4,10,20,7,14,13,7.0804,3,44.56805,48.23389,8,1,1,2,1,1.48106,0.14666,0.10758,0.16184,0.46574,7,10,13,39,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,"2018-07-26","Incursion","Fragment",148.7856,1,4.00057,9.81531,20,7,14,14,8,3,44,48,9,1,1,2,1,1.47922,0.14286,0.11111,0.16212,0.45302,7,10,13.76522,38,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"2018-07-27","Incursion","Fragment",149,1,4.86892,10,20,6.7501,14,14,9,3,45,48,9,1,1,2,1,1.4345,0.14286,0.11111,0.16667,0.4203,8,10,13,38,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,"2018-07-28","Incursion","Fragment",150,1,5,10,19.78515,7,14,14,9,3,45,49.1515,9,1,1,2,1,1.5,0.14286,0.11111,0.16667,0.45487,8,10,13,38,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,"2018-07-29","Incursion","Fragment",151.14347,1,5,10,19.89003,7,14,14,9,3,45,50,8,1,1,2,1,1.5,0.14286,0.11111,0.16667,0.45075,7,10,13.64202,37,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,"2018-07-30","Incursion","Fragment",153.72223,1,5,10,19.49422,6.36119,14,14,9,3,46,50,8,1,1,2,1,1.5,0.15154,0.11111,0.16667,0.46588,6.72735,10,14,37.58541,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,"2018-07-31","Incursion","Fragment",155,1,5,9.75,19,6,14,14,9,3,47.22536,50,8,1,1,1.98564,1,1.5,0.15152,0.11111,0.16667,0.45748,6.00075,10,14,35,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,"2018-08-01","Incursion","Fragment",155,1,5,10,20,7,14,14,9,3,47.00203,50,8,1,1,1.97683,1,1.5,0.15159,0.11111,0.16667,0.44024,6.21235,10,14,35,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"2018-08-02","Incursion","Fragment",153.09271,1,5,10,20,7,14,14,9,3,48,50,8,1,1,2,1,1.5,0.1511,0.11111,0.16667,0.42746,7,10,14,35,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"2018-08-03","Incursion","Fragment",150.33778,1,5,10,20,7,14.79065,14,9,3,48,50,8.375,1,1,2,1,1.5,0.16121,0.11111,0.16667,0.4231,7,11,13,35,4.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"2018-08-04","Incursion","Fragment",150,1,5,10,20,7,15,14,8.85377,3,48,50,8,1,1,2,1,1.5,0.16534,0.11111,0.16667,0.41667,7,10.07692,13.96082,35,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,"2018-08-05","Incursion","Fragment",150,1,5,10,20,7,15,14,8,3,49,50,8,1,1,2,1,1.5,0.16544,0.12185,0.16667,0.42602,7,10,14,35,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,"2018-08-06","Incursion","Fragment",150,1,5,10,20,7,15,14,8,3,50,50,8,1,1,2,1,1.5,0.16667,0.125,0.16667,0.45314,7,10.9375,14,36,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"2018-08-07","Incursion","Fragment",150,1,5,10,20,7,15,14.76077,8,3,55,50,8,1,1,2,1,1.5,0.16667,0.125,0.18158,0.45547,7,10.82609,13.0514,35,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,"2018-08-08","Incursion","Fragment",150,1,5,10,20,7,15,14.09632,9,3,55.74007,50,8,1,1,2,1,1.5,0.16646,0.12376,0.16667,0.42944,7,13,14,35,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"2018-08-09","Incursion","Fragment",162,1,5,10,20.99756,7,15,17.08472,10,3,57.86642,50.98517,8,1,1,2,1,1.5,0.16667,0.13044,0.20794,0.47048,7.97447,12,15,35,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"2018-08-10","Incursion","Fragment",164.73604,1,5,10,21,8,15,18,10,3,62.28403,59.07328,7.05681,1,1,2,1,1.5,0.16421,0.125,0.19111,0.4689,8,12,15,35,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"2018-08-11","Incursion","Fragment",159.11461,1,5,10,21,8,15,19.39684,10,3,80,56.181,8,1,1,2,1,1.5,0.14301,0.11111,0.16667,0.46965,8,12,17.65581,35,5.35128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"2018-08-12","Incursion","Fragment",179.57848,1,5.68519,10,21,8,17.29284,20,11.2306,3,82.92149,59.91525,7.67108,1,1,2,1,1.5,0.14286,0.11596,0.16667,0.48325,8,12,17.46022,35,7.86017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,"2018-08-13","Incursion","Fragment",180.63602,1,7.4629,10,21.96393,8,18,20,17.025,3,80,59.63218,7.754,1,1,2,1,1.5,0.16403,0.12584,0.16667,0.48464,8,12,27.09189,35,6.95362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,"2018-08-14","Incursion","Fragment",183.12,1,12,10,21.45534,9,18,20,19.56263,3,80,64.3298,8,1,1,1,1,1.5,0.16281,0.125,0.21829,0.5,8.88418,12.81424,29.635,35,9.21212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
