"Date","League","Type","Andvarius","Araku.Tiki","Ascent.From.Flesh","Astramentis","Atziri.s.Foible","Auxium","Bated.Breath","Belt.of.the.Deceiver","Berek.s.Grip","Berek.s.Pass","Berek.s.Respite","Blackheart","Blightwell","Blood.of.Corruption","Bloodboil","Bloodgrip","Brinerot.Mark","Call.of.the.Brotherhood","Carnage.Heart","Daresso.s.Salute","Death.Rush","Demigod.s.Bounty","Demigod.s.Eye","Demigod.s.Presence","Doedre.s.Damning","Doryani.s.Invitation","Dream.Fragments","Dyadian.Dawn","Emberwake","Essence.Worm","Extractor.Mentis","Eye.of.Chayula","Eye.of.Innocence","Eyes.of.the.Greatwolf","Faminebind","Feastbind","Gifts.from.Above","Headhunter","Heartbound.Loop","Hinekora.s.Sight","Immortal.Flesh","Kaom.s.Sign","Kaom.s.Way","Karui.Charge","Karui.Ward","Kikazaru","Le.Heup.of.All","Lori.s.Lantern","Malachai.s.Artifice","Maligaro.s.Restraint","Marylene.s.Fallacy","Meginord.s.Girdle","Ming.s.Heart","Mokou.s.Embrace","Mutewind.Seal","Natural.Hierarchy","Ngamahu.s.Sign","Ngamahu.Tiki","Night.s.Hold","Perandus.Blazon","Perandus.Signet","Praxis","Prismweave","Pyre","Rashkaldor.s.Patience","Redblade.Band","Rigwald.s.Crest","Rigwald.s.Curse","Romira.s.Banquet","Shaper.s.Seed","Shavronne.s.Revelation","Sibyl.s.Lament","Sidhebreath","Snakepit","Soulthirst","Star.of.Wraeclast","Stone.of.Lazhwar","Sunblast","Talisman.of.the.Victor","Tasalio.s.Sign","Tear.of.Purity","The.Anvil","The.Ascetic","The.Aylardex","The.Ignomon","The.Magnate","The.Pariah","The.Retch","The.Taming","The.Warden.s.Brand","Thief.s.Torment","Timeclasp","Umbilicus.Immortalis","Ungil.s.Harmony","Valako.s.Sign","Valyrium","Ventor.s.Gamble","Victario.s.Acuity","Voideye","Voidheart","Voll.s.Devotion","Warped.Timepiece","Winterheart","Wurm.s.Molt","Angler.s.Plait","Aul.s.Uprising","Bisco.s.Collar","Bisco.s.Leash","Choir.of.the.Storm","Coward.s.Chains","Coward.s.Legacy","Cyclopean.Coil","Darkness.Enthroned","First.Piece.of.Time","Gloomfang","Gluttony","Impresence","Maligaro.s.Cruelty","Mark.of.Submission","Mark.of.the.Elder","Mark.of.the.Shaper","Perquil.s.Toe","Perseverance","Precursor.s.Emblem","Presence.of.Chayula","Ryslatha.s.Coil","Sacrificial.Heart","Second.Piece.of.Time","Soul.Tether","Stormfire","String.of.Servitude","The.Effigon","The.Flow.Untethered","The.Halcyon","The.Hungry.Loop","The.Nomad","The.Pandemonius","The.Primordial.Chain","The.Tactician","Timetwist","Voice.of.the.Storm","Winterweave","Xoph.s.Blood","Xoph.s.Heart","Yoke.of.Suffering","Zerphi.s.Heart","Ahkeli.s.Meadow","Ahkeli.s.Mountain","Ahkeli.s.Valley","Hyperboreus","Putembo.s.Meadow","Putembo.s.Mountain","Putembo.s.Valley","Solstice.Vigil","Uzaza.s.Meadow","Uzaza.s.Mountain","Uzaza.s.Valley","Vivinsect","Hyrri.s.Truth","Tavukai","Badge.of.the.Brotherhood","Circle.of.Anguish","Circle.of.Fear","Circle.of.Guilt","Circle.of.Nostalgia","Circle.of.Regret","Icefang.Orbit","Siegebreaker","The.Jinxed.Juju","Venopuncture","Astral.Projector","Fury.Valve","Leash.of.Oblation","Mother.s.Embrace","Warrior.s.Legacy","Willowgift","Hallowed.Ground","NA."
2020-01-09,"Standard","UniqueAccessory",1,0.31,10,120,1,123.85167,0.31,0.47,8,1,501.45808,1,0,0,0.93,17.1,2,9.67,2.99505,5,2,24484.928,13762.21147,0,1,1,1.71,1,1,9.23081,0.31,1,9.74,0,1.83,8,8.63,8353.00505,0.69,17.88,0.4,0.99,48.45,14.77,0.4601,1,8.62,1,0.8,1,1,1,1,0.98505,2,0,2,7.55,0,0.31,6.13,1,0.31,1,0.62,2.88,3.09,0,1,0.31,74.27,0.85,0.68,5,1,0,0.31,0.31,66868,3,0.31,0.31,1,0.39,0.27,0.31,20.64141,40.75,668.6404,1,4,0.7,5.5,0.31,48.44,1,14.07222,1,2,8,334.22947,1,0.31,0.31,0,334.84,17.9203,14.59051,54.07,5.05,250.74917,8.08081,1,9.41,4.11,1,37.66,0.31,2,10,12.3901,0.76,1.94,334.34,316.32119,167.17,1.24,10,10,2,0,144.72,43.29,501.49364,3,80,588.78758,46.47,57.75,13.06,29.08,11.54,334.3202,292.95,60,501.48333,469.50071,6.03,44.11,5,29.04,668.64571,16.02,189.84,12.68,55.67,501.48375,18,43.38,7.11678,835.53365,52.01,84.53273,100,120.00283,50,10.13,1,3,18.38,4175.25,2837.82,9.62,2937.18,4160.68,2,0,0
2020-01-10,"Standard","UniqueAccessory",1,0.32,13.8,101.05,1,167.01,0.47,0.87005,8.12111,1,501.03,0.84,0,0,1,16.62,2,9,4.43,5.27,2.16,24462.66,13694.82,0,1,1,2,1,1,9.55,0.32,1.04,9.73,0,2,8.04,9,8236.7996,0.96,10.38,0.53,1,46.19,14.74,0.64,1,9,1,1,1,1,1,1,1,2,0,2,7.66,0,0.32,6.79,1,0.64,1,0.64,3,3.84,0,1,0.32,74.28,1,0.5501,5,1,0,0.32,0.32,66972,3.55,0.32,0.56025,1.07,0.32,0.32,0.49,20,40,668.04,1,4,0.81025,5.42,0.32,30.54,1,20,1,2,8,287.72714,1,0.64,0.48005,0,334.02,15,14.77,50,5,250.52,6.32,1,8.23586,4.29922,1,35.08353,0.4301,2,10,10,0.82,2.70815,334.02,261.86,167.01,1.4425,7.01,10,2,0,118.23,43.72,501.03,3,78.18,584.54,50,54.6,13.52,29.26,11.67,334.02,250.52,50,501.03,501.03,5,45,4.7,28.79,668.04,16.82362,183.02,14.09,57.79,501.03,19.38,40,7,835.05,63.65,78.66641,108.5,158.5,57.68545,11.01,1,3,18.59,4175.25,1803.14,9,2755.66,3238.81,3,0,0
2020-01-11,"Standard","UniqueAccessory",1,0.31,14,115.07505,1,167.04,0.61,0.53,9,1.79,501.03,0.7,0,0,0.8001,12.03,2,9.98,4,5,2,23700.6,13404.8,0,1,1,1,1,1,8.33,0.31,1.75,11.31,0,2.07,7.47,8,8350.5,1,14.42,0.61,1,45,13.03,0.66,1,9,1,1,1,1,0.94,1,1,2.02,0,2,8.02,0,0.36,5.81505,1,0.54,1,0.63,3,3,0,1,0.31,70,1,0.31,5,1,0,0.31,0.31,0,2.9013,0.31,0.51,1,0.46,0.31,0.51,26.76,40,668.1402,1,4,1,5.11,0.31,30.54,1,19.95545,1,2,8,305.83065,1,0.63,0.31505,0,305.49737,18.05,13.84,50,5,268.90833,10,1,6.29741,4,1,40,0.65,2,10,10,1,3.79176,334.02,287.38,167.03956,1.2159,10,7,2,0,123.09,49.04,501.03,2.09081,73.60759,584.9402,50,50.43,13.36,30,9.49762,334.02,243.92134,46.66,501.12,501.03,8.15,43.72,5,29.67,585.46,19.49,167.11505,13,50,501.10167,19.11,40,7.51528,835.1789,48.30515,138.69606,100,100,49.42222,11.32,1.98,2,20,5012.475,1083.27875,7.15,1755.395,2506.125,2.29525,0,0
2020-01-12,"Standard","UniqueAccessory",1,0.31,11.18,124.9504,1,42.05,0.31,0.31,8,1.18,501.12923,1,0,0,0.69,17.15,2,10,4,7.2802,2,23479.36833,13238.02105,0,1,1,1,1,1,7.73515,0.31,2.13609,14.01,0,2.87,7.85,7.35,8249.25253,1,30,0.68,1,40,5.8,0.47,1,10,1,1,1,1,0.96505,1,1,2,0,2.32,8.4,0,0.31,6.19051,1,0.58,1.15556,0.62,3,3.02,0,1,0.31,50,1,0.31,5,1,0,0.31,0.31,0,3,0.31,0.32,1,0.31,0.31,0.86,23.73,40,661.9002,1,5,1,5,0.31,45.00545,1,24.17576,1,2,8,303.92543,1,0.31,0.31,0,249.3801,15,10,50,5.25,250.95238,5,1,6.03,4,1,35,0.96,2,10,10,1,3,330.95,311.15523,165.47905,1.21899,6.16,5,2,0,128.07,49.22,496.43013,2.39,70,579.37515,38.94,50.44545,14.25,30,9.8,317.45263,248.20359,50,483.42,442.8665,8.24326,50.38,4.27692,29.7,599.02286,19.22,165.47505,11.69,50,496.41375,18.51,40,7.93,867.44684,53.29,162.98313,104.4998,100,50,12.25,2,2,22.08,5485.89,895.78,5.8104,1830.13833,2753.09,2,0,0
2020-01-13,"Standard","UniqueAccessory",1,0.31,6.78,118.85,1,42.47,0.31,0.33515,8,2,578.19231,0.98,0,0,0.9,20,2.72,10,4.68,9.23,2,24446.10167,13258.22,0,1,1,1,1,1,8,0.31,1,16.02462,0,3,5,8,8141.42576,1,29.03,0.58,1,45,4.92,0.31,1,9.06,1,1,1,1,1,1,1,2,0,2,8.56,0,0.31,6.38,1,0.7901,1,0.62,3,3,0,1,0.31,49.79,1,0.31,5,1,0,0.31,0.31,0,3,0.31,0.31,1,0.31,0.31,1,20.75,32.73,663.00081,1,5,1,5,0.31,59.07,1,19.2,1,2,8.24,311.55063,1,0.31,0.31,0,328.22141,15,10,50,7.24,250.2225,8.4,1,7.06,4,1,30,1,2,12,10,1,3,331.4925,320.71968,165.74289,1.31,6.72,5,1.52292,0,113.36,49.85,495.49286,2,70,580.13071,40,48.77739,14.24,30,9.84,304.84141,248.60385,50,496.32061,443.6005,7.15,34.09,4.24,29.51,533.54857,19.25,165.7502,10,50,497.76,18.65,39.42,7.39488,915.9272,70.98162,110,151.28768,100,50,12.95,2,3,20.94,3916.89,1389.235,8,2534.75,2659.9,2,0,0
2020-01-14,"Standard","UniqueAccessory",1,0.31,15,100,1,45.26,0.31,1,8.62,2,495.3,1,0,0,0.93,18.11875,2.38157,10,4,8.11,1.07,24267.16,13205.6,0,1,1,1,1,1,9,0.31,1,11.98,0,3,5,8,8253.5,1,29.22,0.75,1,46.61,5.86,0.34,1,8.36,1,1,1,1,1,1,1,2,0,2,8,0,0.31,8,1,0.82,1,0.61077,3,3.76,0,1,0.31,49.81,1,0.31,5,1,0,0.31,0.31,0,2,0.31,0.31,1.33,0.31,0.31,1,20,32.73,660.28,1,5,1,5,0.29,44.51,1,14.3,1,2,8.25,312.21,1,0.31,0.31,0,329.9601,16,10,49.12,6.95,272.81773,9.38035,1,7,3.99,1,30,1,2,13.12,10,1,4,194.52281,247.75753,165.11244,1.4,10,6,1.85,0,142.15059,54.88,494.76,2,69.5,577.74,39.49,48.78,10.48,30,8,303.3601,247.38,50,413.3301,479.69364,6.91,34.9,3.52,29.53,617.39286,19,165.07,10,50,621.08313,20,39,7.44023,989.52,38.77328,88.54242,95,90.68,35.00404,10,2,3,24.46,3984.89333,1234.00583,7.57,2473.8,2126.805,2,0,0
2020-01-15,"Standard","UniqueAccessory",1,0.31,15,100.05,2,25.13,0.31,1,9.21545,2,495.38514,1,0,0,0.37,16.5,2.97,10.47,4,5,1.59,23024.26,13210.43636,0,1,1,1,1,1,9.22,0.31,1,18,0,3,5.88,7,8290.83667,1,24.45,0.83,1,50,5,0.32,1,5,1,1,1,1,1,1,1,2,0,2,7.75893,0,0.31,8.05,1,0.69,1,0.31,3,4.65,0,1,0.31,49.64,1,0.31,4.87542,1,0,0.31,0.31,0,2,0.31,0.58,1,0.31,0.31,1,20,37.72,660.5204,1,5,1,8.98,0.31,49.98,1,15.9,1,2,9,226.46712,1,0.31,0.31,0,329.34,15.54556,10,49.44,7.63,280.03364,9.39535,1,7.04,3.22,1,30,0.99,2,14.46,15.17,1,3,189.92,248.53736,198.35,2,7.67389,5,2,0,165.03267,53.01,495.2595,2,69.28,577.95535,40.54505,47.36,12.64,29.47,8,315.00929,165.73125,50,330.2602,406.58545,9.43,34.9,3.71,29.44,615.6,19.25,165.21505,10,51.78,622.8925,19.53,39,7.66,990.52929,50,100,144.9703,100,45.45404,10,1.75,3,24.54,3978.64333,1222.365,6.68061,2468.775,2122.75,2,0,0
2020-01-16,"Standard","UniqueAccessory",1,0.31,15,120,2,48.07,0.31,1,10,2,496.71,0.97,0,0,0.69,15.89,3,10,4,5,1.09,23845.46,13245.6,0,1,1,1,1,1,9.02,0.31,1,20,0,2,6,7.26,8280.75253,1,21.74,0.67,1,50,2.08,0.68,1,5,1,1,1,1,1,1,0.95,2,0,2,6.98,0,0.31,10,1,0.87,1.08,0.31,3,9.10209,0,1,0.31,45.17,1,0.31,5,1,0,0.31,0.31,0,2,0.31,0.68,1,0.31,0.31,1,20,37.79,662.8,1,5,1,5,0.31,48.26,1,24.88152,1,2.35199,9,165.57,1,0.68,0.37,0,331.14,20,7.32,64.9,9.96,337.765,5.79,1,5,3.56,1,29.95,1,2,11.14,10,1,3,195.87,295.22,165.57,1,6.7,5,2,0,165.57,50,493.99107,2,65.6,579.5,41.96505,50,13.01481,29.61854,7.64,321.0402,175.41205,50,331.14,351.15,8.10381,28.3,3.78,29.56,630.47,19.37,195.99232,10,51.96,566.17,19.23,39,7.34,988.00364,56.92,78.95,165.57,159.24081,60,10,1.1601,3,25,3182.80667,742.52333,7,2481.975,1887.29,2,0,0
2020-01-17,"Standard","UniqueAccessory",1,0.31,15,120,3,48.07,0.31,1,10,2,496.75135,1,0,0,1,15.89,3,10,4.46051,5,2,23848.7,13248,0,1,1,1,1,1,10,0.31,1,14.93,0,2,5.52,8,8281,1,20.06,0.62,0.9001,50,1.98,0.31,1,5,1,1,1,1,1,1,1,1.54202,0,1.16,7.23,0,0.31,10,1,0.97,2,0.31,1.96,9.99023,0,1,0.31,41.52,1,0.31,5,1,0,0.31,0.31,0,1.57,0.31,0.67,1,0.31,0.31,1,22.94,34.3,662.48,1,5,1,5,0.31,46.52,1,25.7502,1,2.73544,9,126.2875,1,0.68,0.31,0,402.20328,18.00717,10,60,8.13826,318.76,7,1,6.46,3.84,1,25.64,1,1.61,15,10.5,0.98,3,195.53133,266.82265,165.57,1,6.61,5,2,0,138.65,50,491.32756,2,66.82,579.5604,40,48.59,13.69,30,7,326.25965,215.13911,50,331.1802,350.49308,4.75,28.1592,3.81,41.37,618.72,19.27,198.68,10,50,405.9,17.11,38.59,8,993.42,70,77.83359,155.19828,75,48.96146,10.07,1,3,25,2775.48,707.33,6.2,2000.825,1124.75,2,0,0
2020-01-18,"Standard","UniqueAccessory",1,0.3,15,108.0304,2.25,48.07,0.31,1,9.99505,2.45505,498.79375,1,0,0,1,14.02,3,10,4,5,2.38,23944.83,13302.208,0,1,1,1,1,1,9.80505,0.3,1,14.93,0,2,5.89,7.87,8314.00505,0.98,20,0.59071,0.68,50,2.17,0.30505,1,5,1,1,1,1,1,1,1,1.74,0,2,7.37,0,0.3,9.96,1,0.97,1.33505,0.32,1,10,0,1,0.3,44.34,1,0.3,5,1,0,0.3,0.3,0,1.63,0.3,0.67,1,0.3,0.3,0.68,20,40.45,665.1204,1,5,0.67,5,0.3,63.33,1,10,1,2.94,9,124.07,1,0.66,0.3,0,332.7103,20,5.8404,70,7.06,301.09556,7.41,1,6.32,3.71,1,27.32508,1,1.73461,16.9804,11.13,1,3,197.03067,250.11505,227.03727,1,5.88,5,2,0,160.86,49.43,491.33132,2,69.77,581.72515,50,49.37655,13.91,28.27,7,321.81182,201.13875,50,332.5602,179.73533,7.21,28.45,4.2,48.3,700.65,20,234.16,10,50,409.2775,15.01722,38.23,6.68,1001.7429,58.73,97.02242,115.77,100,50,11.97,1.22,3,22.7527,2655.93182,708.3,5.6304,1994.82,1028.04,1.30061,0,0
2020-01-19,"Standard","UniqueAccessory",1,0.3,13.72,108.89288,2,48.07,0.3,1,10,3,505.9,0.65,0,0,0.8504,14.02,4,9.53121,4,5.20045,2.51086,34917.0775,13320.8,0,1,1,1.77,1,1,10,0.3,1,20,0,3.06,6,8,8329,0.83,20,0.67,0.97,50,2.31,0.65,1,5.24384,1,1,0.98,1,0.99005,1,1,2,0,2,7.34,0,0.3,10,1,0.91,1,0.51,1,10,0,1,0.3,46.24,1,0.31,5,1,0,0.3,0.3,0,2,0.3,0.63,1,0.3,0.3,0.93,20,39.35,666.04141,1,5,0.74,5.8,0.29,62.68,1,19.34096,1,3,9,125.44,1,0.76,0.3,0,358.34657,20,10,65.31,7,315.1625,13,1,6.82,5,1,29.64,1,2,15,20,1,3.05,199.54933,249.76,333.02,1,7.22,7,2,0,163,47.45,490.64,1.6,66.24,582.78,49.27,50,11.6,27.6,7.36,312.1202,219.21405,50,333.02,177.86,8,23.91021,4,47.79,666.04,18.08,249.76,10,50,409.84,20,28.99,6,1002.06,80,58.53131,144.71227,124.47242,35.63091,10.14,1,3,20,2502.15,932.88071,5,2503.5,1228.502,1,0,0
2020-01-20,"Standard","UniqueAccessory",1,0.31,15.73,119.5301,2,40.16,0.31,0.6501,10,3,576.90655,0.62,0,0,0.36,14.02,4,10,4,5,3,38629.22,13400.8,0,1,1,1.55035,1,1,9.8,0.31,1,11.06919,0,3.63,6,7.9,8375.5,0.85,20,0.64,1,50,2.84,0.67,1,5,1,1,1,1,0.67,1,0.93,2,0,2.65,7.2,0,0.31,10,1,0.99,1,0.72719,1,10,0,1,0.31,47.52,1,0.31,5,1,0,0.31,0.31,0,2,0.31,0.67,1,0.31,0.31,0.99005,20,45.93,670.04,1,5,0.73,5,0.19,70,1,31.01303,1,3,9.62,88.52,1,0.67,0.31,0,493.37,39.64081,9.19,65.77,5.06455,320.74,13,1,6.23,4.37818,1,30,1,2,17.42,20,1,3.6,217.65,253.52,334.69,1,9.62,5.41,2,0,167.51,48.99186,473.50593,2,69.29,586.28,47.7,43.03,13.59,30,7.28125,335.02,214.80577,50,335.02,173,6.77,29.55885,4,50,589.81,15,251.26,10,50,412.4,20,31.39,7.68,1005.06,50,50,167.51,89.09364,40.87,10,1,3,19.72,2508.6,559.38,5,2238.27,627.32,1,0,0
2020-01-21,"Standard","UniqueAccessory",1,0.31,20,109.38879,2,41.32,0.31,0.84,10,2,501.06155,0.31,0,0,0.67,14.02,4,10.32081,4.99,5,3,38532.175,13360.81667,0,1,1,2.72,1,1,10,0.31,1,20.19,0,4,5.05,8,8350.50253,0.8,23.08,0.63005,0.67,50,3.38,0.42,1,8.89,1,1,0.9,1,0.68,1,0.54,2,0,3,7,0,0.31,10,1,0.94,1,0.31,1.28929,10,0,1,0.31,49.34,1,0.31,5,1,0,0.31,0.31,0,2,0.31,0.67,1,0.31,0.31,0.97,16.71247,47.38646,667.16061,1,5,1,5,0.19,74.03,1,27.64,1,3,10,89.07,1,0.53,0.31,0,500.37045,30,8.12,63.23,5.00942,333.75778,9.10202,1,6.8,3.14,1,29.16,1,2,10,13.35005,1,4.93333,218.1,322.97349,332.94,1,9.59,5.42,3,0,163.717,50,474.27,2,66.97057,584.54015,48.82419,41.72,13.93,30,7.51,320.0952,216.43103,50,334.0201,180.35,7.55,30.03865,4.41,60,734.87,17.48,250.5802,10,50,678.24,15,34.35,8,1001.8872,50,58.76,167.01005,117.89086,39.39,10,1,3,19.24,2505.31731,425.98,5,1534.21667,492.96286,1,0,0
2020-01-22,"Standard","UniqueAccessory",1,0.31,15,100,2,25.39,0.31,0.91,10,2.03,501.03,0.31,0,0,0.68,14.02,4.52,12,5,3.59,2.22,38572,13360.8,0,1,1,2.7202,1,1,9.07515,0.31,1,20.17,0,4.26,5.6,7.71,8350.5,0.82,25.06,0.62,0.62,50.62,3.75,0.31,0.86,10,1,1,0.94,1.62,0.96,1,0.95,2,0,3.36,7.01,0,0.31,10,1,0.40091,2,0.31,1.58,10,0,1,0.31,50,1,0.31,5,1,0,0.31,0.31,0,2,0.31,0.67,1,0.31,0.31,0.58,15,48.31,668.04,1,5,1,5,0.31,73.95,1,43.00162,1,3,9.75,102.89,1,0.88,0.31,0,311.33141,18,8.29,61.91,5.7,334.02,11.43,1,10.36,3.08,1,29.61,1,2,10,19.36,1,4.2203,193.52,320.96833,334.02,1,10,5.58,3,0,158.73,50,492.49,2.79,60,584.54,50,36.72,14.02,30.35,7.56,271.27,167.01,70.53,334.02,181.16,7.7,25.59,5,50,823.43,15.89,314.35808,10.78,50,750.98136,20,34.35,7.6,997.02846,50,73.74,104.11,138.08152,40,10,1,3,19,2497.05,487.84,5,1528.69,492.51,1,0,0
2020-01-23,"Standard","UniqueAccessory",1,0.31,15,91.37096,2,23.15,0.31,0.92,10,2.05,558.19,0.4201,0,0,0.66,11.64,4,12,5,4.31086,2.77,26801.6,13400.8,0,1,1,3,1,1,10,0.31,1,10.76,0,4.63,5,8,8375.5,0.86,25.75,0.41,0.66,50,3.66,0.31,1,8.59101,1,1,0.98,1,0.92,1,1,2,0,3,6.95,0,0.31,9.94,1,0.31,1.8102,0.31,1,10,0,1,0.31,43.16,1,0.31,5,1,0,0.31,0.31,0,2.72,0.31,0.57,1,0.31,0.31,0.62,15,48.2975,668.04,1,5,0.88,5,0.31,73.95,1,28.94,1,3,9.02,93.48,1,1,0.31,0,266.73,15,10,60,6.57,353.56,10.00419,1,10.35,4.81,1,29.84,1,2,12.45,20,1,4.19015,194.1,288.38464,335.02,1,10,5.91,3,0,158.79,50,491.64808,3,55,586.28,48.07,35,13.53,25,7.25,251.26,167.51,60.45,335.02,177.6,5,24.91042,5,50,827.74,15.89,318.27,10.26,50,666.15,19.33,31.45,7.99,1002.06,50,80.66,155.71015,100,30.00263,10,1,3,19.08,2500.89,489.3,5,1247.19,495.73,1,0,0
2020-01-24,"Standard","UniqueAccessory",1,0.31,16.69,90,2,23.15,0.31,1,8.19,2.58,558.64518,0.61,0,0,0.96,13.43,4,15,5,5,2.94,26625.6,14081.28864,0,1,1,2,1,1,10,0.31,1,20,0,4.64,5,8,8318.02525,0.95,25.83,0.59015,0.65,50,3.56,0.31,1,5,1,0.97,1,1,0.8,1,1,2,0,3,5.07,0,0.31,9,1,0.31,1.00167,0.31,1,10,0,1,0.31,40,1,0.31,4.94,1,0,0.31,0.31,0,3,0.31,0.55,1,0.31,0.31,0.65,15,50,664.8,1,5,0.9101,5,0.18,75.05,1,25,1,3,9.04,90.38,1,0.6802,0.31,0,312.85732,18,10,54.76305,6.78,413.0019,13.35,1,10.27,5.49132,1,29.17,1,2,15,20,1,5,115.41,283.47,332.61061,1,10,5.77,2,0,169.08227,61.15,493.22571,3,49.1,582.26177,40,35.81,11.5,25,7.25,249.2801,169.21,60.45,332.72101,180.69,5,23.19,5,50,865.82,18.34,281.28606,10,50,369.85125,17.7,34.13,6.65,998.0416,50,57.48066,114.03323,89.49258,31.67,10,1,3,18.71,2414.18,486.02,4,1326.20667,492.27,1,0,0
2020-01-25,"Standard","UniqueAccessory",1.87,0.31,16.22,104.66,2,21.35,0.31,0.98,8.39,2,583.54,0.59,0,0,1,13.43,3.12,17.03,3.66025,5,2.8201,26721.6,14930.46476,0,1,1,2,1,1,10,0.31,1,13.95,0,5,5,8,8347.83591,1,25.79,0.31,0.66,50,3.56,1,1,5,1,1,1,1,0.93,1,1,2,0,2.0456,6.48,0,0.31,9,1,0.31,1,0.38,1,10,0,1,0.31,40,1,0.31,5,1,0,0.31,0.31,0,3,0.31,0.64,1,0.31,0.31,0.72015,15,50,656.17904,1,6,1,5,0.18,64.34,1,35.07343,1,3,9.04,89.51,1,0.61005,0.31,0,295.21217,19.37,10,55,5,382.36,10.57091,1,10.45,5.13,1,25,1,2.47942,20,20,1,5,103.73,250.52,333.99064,1,10,5,2,0,160,59.71,500.79818,3,43.8,584.54,30.0002,36.31,12,26.98,6.4,250.52,166.93412,59.3,334.02,185.12,5,29.65,5.83,53.07,718.14,18.41,292.46,10,50,371.69,19.81,33.7423,7.6,1001.95579,50,83.83439,137.63955,99.09096,25,10,1,3,17.95476,2480.79182,484.16,3,1324.39,492.43,1,0,0
2020-01-26,"Standard","UniqueAccessory",1.2,0.31,17.72,114.62258,2,25.56,0.31,1,8,3,584.54,1,0,0,1,14.69,3,15,4,5.15,2.93005,26721.6,14932.06,0,1,1,2,1,1,10,0.56015,1,11.26,0,5.91,5,7.55,8350.5,1,21.36,0.32,0.87,50,3.84643,1,1,6.58111,1,1,1,1,0.99,1,1,2,0,2.16,5,0,0.37005,8,1,0.31,1,0.31,1,10,0,1,0.31,40.61,1,0.31,5,1,0,0.31,0.31,0,3,0.62,0.63,1,0.31,0.31,1,15,49.34544,654.43111,1,6,1,5,0.31,65.11,1,40,1,3,9,111.25,1,0.31,0.31,0,320.81045,19.0503,14.2603,55,5.76,394.54,10.72066,1,11.04,5.86,1,27.84,1,2,20,18.57,1,5,96.28,250.52,334.02,1,10,4,2.67,0,160,51.85,501.03,3,40,584.54,35,34.93,12,30,5,284.96015,218.91571,54.43,334.02,272.35,5.04403,30,7.18,67.31,752.38,18.2,313.33,8.64,47.05855,371.69,18.82,34.35,8,1002.06,89.12005,96.44247,90,149.32182,34.09126,10,1,3,19.67,2338.14,763.24,3.51,990.07929,491.73,1,0,0
2020-01-27,"Standard","UniqueAccessory",2,0.31,19.65,140,1,25.55,0.32,0.78,8.99505,3,585.13611,0.90515,0,0,0.64,14.98,3,15,4.7,5.77,3,26793.6,14967.9235,0,1,1,2.13636,1,1,10,0.63,1,18.45,0,6.98,5,7.76,8371.76263,1,20,0.32,1,50,2,0.63,1,7.9403,1,1,1,1,1,1,1,2,0,2,5,0,0.49,9,1,0.32,1,0.32,1,10,0,1,0.32,40.36,1,0.32,4.38,1,0,0.32,0.32,0,3,0.82,0.32,2,0.32,0.32,0.86,19.87,48.39,669.44,1,5.76,1,5,0.27,63,1,17.24,1,3,9,142.81,1,0.32,0.32,0,328.10101,18.01283,14.44,54.4,7.64784,433.43094,14.04838,1,7.42,6.41,1,30,1,3,20,10,1,4.8403,95.9,250.52,342.50906,1,10,4,2.45,0,160,48.45,502.11328,3,40.3,586.02586,35,33.48,12,25,4.49,252.03,212.63,50,335.42566,315.0885,5.77,21.31,6.78,73.29,736.732,15,328.92677,9.1,44.45,391.33,20,31.01,8,1004.50014,67.76747,90,167.01,126.96,29.53374,10,1,3,19.18,2344.36,764.84,4,664.84929,492.772,1,0,0
2020-01-28,"Standard","UniqueAccessory",2,0.32,15,129.49081,1,29.84,0.32,0.96,8.26232,3,558.91095,0.96,0,0,0.42,14.98,3,15,4,5,3,17689.28,14887.64444,0,1,1,1.91025,1,1,9.31,0.32,1,18.71,0,8.0399,5,7.625,8344.00758,1,19.38,0.32,1,56.17,2,0.32,1,8,1,1,1,1,1,1,1,2,0,2,5.82,0,0.6,9,1,0.32,1,0.32,1,10,0,1,0.32,40,1,0.32,4.20156,1,0,0.32,0.32,0,3,0.71,0.32,2.83,0.32,0.32,0.74056,21.23343,44.45,667.52,1,5,1,5,0.24,60,1,17.92258,1.18723,3,9.31,136.72,1,0.32,0.32,0,276.36424,19.37,10,55,8,481.51912,10.04,1,7.55,5,1,30,1,3,15.81,12.53273,1,4.12,105.415,250.29005,364.15,1,10,4,2.03,0,162.09,48.62,500.64409,3,43.12,584.54,34.43066,37.83,12.8,25,5,276.65025,199.86615,50.28,333.92,333.76136,6.16,20.84,7.79,71.86,734.283,15,333.02051,7.52,45.64,394.65,18,27.07,8,1001.31471,40,79.3499,166.51086,83.90227,25,10,1,3,14.59,2333.65125,852.73,3,1293.25,543.87375,1,0,0
