"Day","Date","League","Type","Abberath.s.Horn","Advancing.Fortress","Agnerod.East","Agnerod.North","Agnerod.South","Agnerod.West","Ahn.s.Might","Al.Dhih","Allure","Amplification.Rod","Apep.s.Rage","Arakaali.s.Fang","Arborix","Ashcaller","Atziri.s.Disfavour","Augyre","Aurumvorax","Axiom.Perpetuum","Balefire","Beltimber.Blade","Bino.s.Kitchen.Knife","Bitterdream","Bloodplay","Bloodseeker","Brain.Rattler","Breath.of.the.Council","Brightbeak","Brutus..Lead.Sprinkler","Callinellus.Malleus","Cameria.s.Maul","Cane.of.Unravelling","Chin.Sol","Chitus..Needle","Chober.Chaber","Clayshaper","Cospri.s.Malice","Cybil.s.Paw","Daresso.s.Passion","Darkscorn","Death.s.Hand","Death.s.Harp","Death.s.Opus","Debeon.s.Dirge","Divinarius","Doomfletch","Doomfletch.s.Prism","Doomsower","Doon.Cuebiyari","Doryani.s.Catalyst","Dreadarc","Dreamfeather","Duskdawn","Dyadus","Dying.Breath","Eclipse.Solaris","Edge.of.Madness","Ephemeral.Edge","Essentia.Sanguis","Ewar.s.Mirage","Femurs.of.the.Saints","Fencoil","Fidelitas..Spike","Flesh.Eater","Frostbreath","Geofri.s.Baptism","Gorebreaker","Goredrill","Grelwood.Shank","Hand.of.Thought.and.Motion","Hand.of.Wisdom.and.Action","Heartbreaker","Hegemony.s.Era","Hezmana.s.Bloodlust","Hiltless","Hopeshredder","Hrimnor.s.Dirge","Hrimnor.s.Hymn","Hyaon.s.Fury","Ichimonji","Infractem","Innsbury.Edge","Iron.Commander","Izaro.s.Dilemma","Jack..the.Axe","Jorrhast.s.Blacksteel","Kaom.s.Primacy","Kingmaker","Kitava.s.Feast","Kondo.s.Pride","Kongor.s.Undying.Rage","Lakishu.s.Blade","Last.Resort","Lavianga.s.Wisdom","Lifesprig","Limbsplit","Lioneye.s.Glare","Mark.of.the.Doubting.Knight","Marohi.Erqi","Martyr.of.Innocence","Midnight.Bargain","Mightflay","Mj√.lner","Mon.tregul.s.Grasp","Moonbender.s.Wing","Moonsorrow","Mortem.Morsu","Nebuloch","Ngamahu.s.Flame","Null.s.Inclination","Nuro.s.Harp","Nycta.s.Lantern","Obliteration","Oni.Goroshi","Ornament.of.the.East","Oro.s.Sacrifice","Pillar.of.the.Caged.God","Piscator.s.Vigil","Pledge.of.Hands","Prismatic.Eclipse","Quecholli","Queen.s.Decree","Queen.s.Escape","Quill.Rain","Razor.of.the.Seventh.Sun","Reach.of.the.Council","Realm.Ender","Realmshaper","Reaper.s.Pursuit","Rebuke.of.the.Vaal","Redbeak","Relentless.Fury","Reverberation.Rod","Rigwald.s.Charge","Rigwald.s.Command","Rigwald.s.Savagery","Rive","Roth.s.Reach","Scaeva","Severed.in.Sleep","Shade.of.Solaris","Shimmeron","Shiversting","Silverbough","Silverbranch","Singularity","Sire.of.Shards","Slivertongue","Soul.Taker","Spine.of.the.First.Claimant","Starforge","Storm.Cloud","Storm.Prison","Taproot","Taryn.s.Shiver","Terminus.Est","The.Blood.Reaper","The.Blood.Thorn","The.Cauteriser","The.Consuming.Dark","The.Dancing.Dervish","The.Dark.Seer","The.Goddess.Bound","The.Goddess.Scorned","The.Gryphon","The.Harvest","The.Poet.s.Pen","The.Princess","The.Scourge","The.Screaming.Eagle","The.Searing.Touch","The.Stormheart","The.Supreme.Truth","The.Tempest","The.Tempestuous.Steel","The.Wasp.Nest","The.Whispering.Ice","Tidebreaker","Touch.of.Anguish","Tremor.Rod","Trypanon","Tulborn","Tulfall","Twyzel","Ungil.s.Gauche","United.in.Dream","Uul.Netol.s.Embrace","Uul.Netol.s.Kiss","Varunastra","Void.Battery","Voidhome","Voltaxic.Rift","Vulconus","White.Wind","Wideswing","Widowmaker","Wildslash","Windripper","Wings.of.Entropy","Xirgil.s.Crank","Xoph.s.Inception","Xoph.s.Nurture","Corona.Solaris","Dreadbeak","Geofri.s.Devotion","Mirebough","Panquetzaliztli","Sanguine.Gambol","The.Dancing.Duo","The.Stormwall","Cameria.s.Avarice","Disintegrator","Dreadsurge","The.Enmity.Divine","The.Rippling.Thoughts","Voidforge","Cerberus.Limb","Chaber.Cairn","Earendel.s.Embrace","Fate.of.the.Vaal","Paradoxica","Sinvicta.s.Mettle","Soulwrest","Story.of.the.Vaal","The.Crimson.Storm","The.Grey.Spire","Cold.Iron.Point","Nebulis","Sign.of.the.Sin.Eater","The.Goddess.Unleashed","The.Black.Cane","The.Saviour"
46,"2019-04-22","Synthesis HC","UniqueWeapon",0.23,0.69,2,2,2,2,2,0.23,1,3,0.53,176.22,90,0.23,87.77875,2,0.46,1.0101,1,17.71,0.53,0.23,0.23,1,1.87,15,4,12.35,0.53,0.23,0.53,1,1,0.23,1,25,0.23,0.23,0.23,0.91,0.57505,10,0.5,1,0.46,8.84,0.87,2.53,41.81,0.23,1,175.6,0.48,1,0.23,1,0.87,0.47,0.23,0.23,0.23,0.23,0.23,0.27,0.23,0.23,0.23,40,9.73,18,1,2,1,0.89,2,1.94,0.23,1,4.18,0.23,1,0.23,0.77,0.36,1.12,0.52,87.8,7.5,0.64,1,1,0.23,0.23,2,0.23,2,0.23,0.23,20.03,0.58455,0.46,13.32,0.85,0.23,0.31,1,54.65,1.32,1,0.23,1,0.23,106.79,1,0.67,0.23,1,1,0.53,0.46,0.23,3.77,2.28,8.28,1,6,0.23,0.79,0.23,0.51,0.23,0.23,0.23,20,30,1,0.23,1,6.13,79.74,2,0.23,10.99,0.53,2,1,3,27.77,10,76.33,0.70505,0.33,0.23,1,1,0.23,0.23,8.90833,0.95,0.61,4,1,0,8.93,5,20,0.96,4,0.81,0.87,0.23,0.88,12,1,0.95404,1,20,1,0.23,17.52,1.92,8.16,0.23,0.23,0,15,2.4,36.02,100,0.23,1,1.87,0.24,0.23,0.23,0.23,70,0.33,5,1,4,8,9.84,2,1.9,3.54,1.91,18,8.22,5,9.93,2.99,5.78,18.04,25,38.86,2.30625,0.99,37.05,50,0.44181,115.72,2.8,4.51,19.34,NA,NA,NA,NA,NA,NA
47,"2019-04-23","Synthesis HC","UniqueWeapon",0.22,0.66,2,2,2,2,2,0.22,1,3,0.53,172.36,90,0.22,84.955,1.57,0.22,1,1,18.94,0.7,0.24,0.22,1,1.85,14.59,5,13.97,0.52,0.22,0.53,1,1,0.22,1,25,0.22,0.22,0.22,0.94,0.99,10,0.49,1,0.45,6.73,1,3,44,0.22,0.88,170.12,0.48,1,0.3,1,1,0.53,0.22,0.22,0.22,0.22,0.38035,0.27,0.22,0.22,0.22,46.24,10,19.12,1,2,1,0.88,2,1,0.22,1,4.95,0.22,1,0.22,0.77,0.39,1.26,0.53,85.16,7.5,0.22,1,0.34005,0.22,0.22,2,0.22,1.91,0.22,0.22,20.59,1,0.38,17.09,0.75,0.22,0.22,1,55,1.89361,1,0.22,1,0.2902,112.27,1,0.64,0.22,1,1,0.53,0.31,0.22,3.77,3,8,1.64,6.3,0.22,0.72,0.22,0.4503,0.22,0.22,0.22,20,30,1,0.22,1,7.54,70,2,0.22,10,0.53,2,1,2.99,27.79,10,75.95,1,0.22,0.22,1,1,0.22,0.22,9.03,1,0.89,5,1,25,8.57,5,20.04,0.99,4,0.83005,0.85,0.22,0.88,12,1.03,0.99,0.85,20,1,0.22,17.05,2,8.9,0.22,0.22,0,15,2.3,26,101.6,0.22,1,1.98,0.44,0.22,0.22,0.22,70,0.34,4.18,1,3.93,8,9.84,2,1.82,3.05,1.82,14.14,8.22,2.6,9.37,2.99,5.59,17.0975,16.22714,48.61,2.31,0.8,37.05,50,0.44,112.96,3.71,4.2,19.34,NA,NA,NA,NA,NA,NA
48,"2019-04-24","Synthesis HC","UniqueWeapon",0.22,0.9,1.99,2,2,2,2,0.22,1,3,0.53,165.81,90,0.22,81.01,1.35,0.22,1.46,1,18.49,0.53,0.3,0.22,1,1.86,15,5,14,0.53,0.22,0.53,1,1,0.22,0.66,24.76,0.22,0.22,0.22,0.96,0.99,10,0.5,1,0.44,6.73,0.61,3,44,0.22,0.85,163,0.45,1,0.49,1,1,0.53,0.22,0.22,0.22,0.22,0.44,0.49,0.22,0.22,0.22,47.03,8.25,20,1,1.65,1,0.93,2,1,0.22,1,4.94,0.22,1,0.22,0.77,0.45,1,0.53,81.18,7.6,0.22,1,0.88,0.22,0.22,2,0.22,1,0.22,0.22,28.86,1,0.22,20,0.91,0.22,0.22,1,59.21836,1.31,1,0.22,1,0.22,112.6,1,0.84,0.22,1,1,0.61,0.32,0.22,4,3,7.79,1.47559,7,0.22,1,0.22,0.53,0.22,0.22,0.22,20,30,1,0.22,0.66,7.56,60,2,0.22,10,0.83005,2,1,2.86,27.84,10.4,79.64,1,0.22,0.22,1,1,0.44,0.22,10,0.91,0.51207,4.55,1,25,9.39,5,22.92514,0.77,4,0.66,0.87,0.22,0.87,11.71,1.65,0.73,0.83,23.24,1,0.22,17.05,2,6.77,0.22,0.22,0,15,5.87,17.94,98.788,0.22,1,1.89,0.31,0.22,0.22,0.22,74.41,0.22,4.02,1,3.93,8,9.84,2.65,1.65,3.05,1.83,14.05,8.22,2,7.65,6.08,5.4,16.31,22.57,39.46,2.31,0.53,36.08,50,0.51,84.92357,3.08,4.2,19.34,NA,NA,NA,NA,NA,NA
49,"2019-04-25","Synthesis HC","UniqueWeapon",0.22,0.93,1.99,2,2,2,2,0.22,1,3,0.54,162.02,0,0.22,80.75,1.11,0.22,1,1,19.66,0.54,0.44,0.22,1.13,1.92,15,5,14,0.53,0.22,0.54,1,1.05,0.22,1,23.63,0.22,0.22,0.22,0.94,0.94,9.68,0.51,1,0.29,8,0.66,3,43.81,0.22,0.86,161.02,0.53,1,0.45,1,1,0.51,0.22,0.22,0.22,0.22,0.44,0.54,0.22,0.22,0.22,47.22,8,20,1,2,0.98,0.93,1.91,1.86,0.22,1,4.83,0.22,1,0.22,0.73,0.5,1,0.5,80.90375,7.6,0.27,1,0.44,0.22,0.22,2,0.22,1.01,0.22,0.22,24.62,0.76,0.44,20.4,0.75,0.22,0.22,1,57.54,1.58,1,0.22,1,0.22,112.94,1,0.84,0.22,1,1,0.54,0.44,0.22,3.82,3,8,1.15,7,0.22,0.8,0.22,0.54,0.22,0.22,0.22216,19.82,30,0.98,0.22,0.66,7.45,60,2,0.22,9.43,0.88,2,1,2.87661,28.85,10.23,81.05667,1,0.22,0.22,1,1,0.44,0.22,10,0.55,0.49,5,1,25,9.39,5,20,0.89,3.68,0.54,0.87,0.22,0.92,15.44,1.81,0.71147,0.82,23.25875,1,0.22,15,2,6.81,0.22,0.22,0,15,11.5,15,102.21,0.22,1,1.8,0.22,0.22,0.22,0.22,74.48,0.22,4.9,1,4,8,10,2.65,1.65,3.05,2.08,14.19,8.22,2,5.93,6.08,5.4,10,20,39.12915,2.31,0.54,36.08,50,0.54,110.08,3.03,4.94,19.34,NA,NA,NA,NA,NA,NA
50,"2019-04-26","Synthesis HC","UniqueWeapon",0.24,0.96,2,2,2,2,1.59,0.3,1,3,0.86,163.23,0,0.24,80.7015,1.75,0.24,1.55015,1,18.80906,0.92,0.38,0.24,1.33,1.92,15,5,14,0.39,0.24,0.71,1,1.85,0.36,1,22.55,0.24,0.24,0.24,0.96,0.54,9.5,0.53,1,0.42,8,0.68,3,49.46,0.24,0.8914,202.52,0.48,1,0.24,1,1,0.53,0.24,0.24,0.24,0.24,0.48,0.54,0.24,0.24,0.24,55,8,20,1,2,1,0.84,2,2.7135,0.24,1,4,0.24,1,0.24903,0.69,0.51,0.65,0.48,81.01,5.58,0.48,1,0.52,0.24,0.24,2,0.24,1.86,0.24,0.24,20,1,0.48,20,0.99,0.24,0.24,1,54.68,2,1,0.24,1,0.38,114.20889,1,0.88,0.24,1,1,0.48,0.48,0.24,5.06,3,7.89,1.15,7,0.24,0.93,0.24,0.5,0.27,0.24,0.24,19.35,30,0.98,0.24,0.56,7.99,50.18,2,0.24,9.31,0.53,2,1,2.98,30.33,11.8,83.54667,0.90005,0.24,0.24,1,1,0.41,0.24,10,0.53098,0.52,4.02,1,25,11.9,4.01,25.15,0.97,3.43,0.53,0.92,0.24,0.95,15.35,1.88,0.73,0.55,23.24,1,0.24,12.92,1.89,6.62,0.24,0.24,0,15,12.06,15,119.55,0.24,1,2,0.46,0.24,0.24,0.24,77.06,0.24,4.8,1,4.2,8,10,2.65,1.65,3.05,1.87,8.83,5.6,2,5.93,10,5.4,10,20,40,2.31,0.54,44.1,50,0.53,129.67139,3,4.74,19.34,NA,NA,NA,NA,NA,NA
51,"2019-04-27","Synthesis HC","UniqueWeapon",0.24,0.95314,2,2,2,2,1,0.24,1,3,0.86,159.61,118.53,0.24,72.19125,1.75,0.48,1.78,1,19.43,0.89,0.37,0.24,1.98859,1.84,15,4.57,14,0.37,0.24,0.81,1,2,0.38576,1,25,0.24,0.24,0.24,0.99,0.51,8.11,0.5,1,0.45,8,0.69,3,45.19,0.24,0.84,198.65,0.51,1,0.32,1,1,0.53,0.24,0.24,0.24,0.24,0.48291,0.81,0.31,0.24,0.24,61.16,7,21.61,1,2,1,0.81,2,3.69,0.24,1,4.00706,0.38767,1,0.39,0.68,0.51,0.46,0.51,79.46,4.53,0.48,1,0.52,0.24,0.24,2,0.24,1,0.24,0.24,19.95,1,0.48,14.84,0.91,0.24,0.24,1,52.51,2,1,0.24,1,0.24,118.65,1,0.85,0.24,1,1,0.49,0.47,0.24,5.15,3,7,1.26,7,0.24,1,0.24,0.53,0.41,0.32,0.24,19.35,24.32,1,0.24,0.75,7.82,49.88,2,0.24,9.23,0.54,2,1,2.98,39.07,10.07,66.89,0.99,0.24,0.24,1,1,0.3372,0.24,10,0.53,0.53,4.69,1,25,13.23,3,23.55,1,3.36,0.53,0.94,0.24,1,15.21,1.72,0.76,0.48,23.24,1,0.24,12.92,2,6.62,0.24,0.24,0,15,12.11,20.44,121.76136,0.24,1,2,0.53,0.24,0.24,0.24,76.54,0.25,6.85,1,3.88,8,9.58,2.65,1.65,2.86,1.85,14.01,5.6,1.3,6.8,10,5.41,10,19.42,39.49979,2.21,0.64391,43.95,50,0.52,134.15,3.81,4.74,19.34,NA,NA,NA,NA,NA,NA
52,"2019-04-28","Synthesis HC","UniqueWeapon",0.27,0.81,2,2,1.5,2,1.03,0.27,1,2.6,0.97579,148.3,110.795,0.27,68.42375,1.21,0.54,1.7401,1.36,19.93029,0.59,0.54,0.27,2,1.75,15,5,14,0.36,0.27,0.54,1,2,0.33,1,25,0.27,0.27,0.27,1,0.54,8.18,0.54,1,0.46,8,0.66,3,38.55,0.27,1,184.665,0.54,1,0.54,1.34,1,0.54,0.27,0.28,0.27,0.27,0.54,1,0.27,0.27,0.27,60,7.17794,20.16,1,2.81,1,0.83,2,3.934,0.27,1,4,0.44,1,0.47,0.69,0.54,0.72,0.53,73.835,7.14,0.54,0.95,0.91,0.27,0.27,2,0.27,1.09,0.27,0.27,15.44,1,0.3,13.85,0.71,0.27,0.27,1,52.97,2,1,0.27,1,0.27,130,1,0.83,0.27,1,1,0.54,0.51,0.27,4.55,3,7.73,1,7,0.27,1,0.27,0.47,0.53,0.53,0.27,19.35,24.41,1,0.27,1,7.82,50,2,0.27,10,0.9501,2,1,2.99,41.67,10,88.15,0.54,0.27,0.27,1,1,0.27,0.27,10,0.54,0.53,4,1,25,13.66,3,23.28,1,3.57,0.54,0.85,0.27,0.93,16.06727,1.65,0.54,0.47,30,1,0.27,13.01,2,7.78,0.27,0.27,0,14.1,11.62,20.44,110.04429,0.27,1,2,0.54,0.27,0.27,0.27,73.84955,0.27,6.92,1,3.73,8,8.01,2.65,1.65,4,1.96,14.01,5.6,1.3,7.03,8.2,5.32,10,25,40,1.3,0.55,29.985,50,0.54,118,3.56,4.74,35.5,NA,NA,NA,NA,NA,NA
53,"2019-04-29","Synthesis HC","UniqueWeapon",0.27,1,2,2,1.08,2,1,0.27,1,2.09,1,146,109.5,0.27,69.42167,1.16,0.84,2,1.3,18.68,0.37,0.53,0.27,2,1.66063,15.31,5,14,0.32,0.27,0.54,1,1.78,0.27,1,25,0.27,0.27,0.27,1,0.89,10,0.53,1,0.27,8,1,3,38.05,0.27,1,182.5,0.53,1,0.44,2,1,0.54,0.27,0.29,0.27,0.27,0.37,1,0.27,0.27,0.27,60.38,7.42,24,1,2.72,1,0.83,2,2,0.27,1,4,0.42,1,0.3,1,0.51,1,0.53,73,9.83,0.54,0.84,0.82,0.27,0.27,2,0.27,1.26,0.27,0.27,14.98,1,0.29,7.73,0.95,0.27,0.27,1,53.44,1.85,0.62,0.27,0.73019,0.27,130,0.75,0.76781,0.27,1,1,0.54,0.48,0.27,4.93,3,8,1.17,7,0.27,0.54,0.27,0.34,0.53,0.27,0.27,19.92,23.95,1,0.27,1,7.69,50,2,0.27,10,0.94,2,1,3,41.94,10,95.92,0.28,0.27,0.27,1,1,0.27,0.27,10.64,0.53,0.52,4,1,25,15,3,20,0.86,3.01,0.81,0.85,0.27,0.91,16.58,2,0.53,0.44,30,1,0.27,13.01,2,7.51,0.27,0.27,0,14.1,11.62,30.34,101.7,0.27,1,2,0.53,0.27,0.27,0.27,72.7,0.27,6.92,1,3.74,8,8.01,2.65,2.61,4,1.94,13.65,5.6,1.2,6.99,8.2,5.43,10,24.58,40,1.41,0.75,25,50,0.53,128.665,3.48,4.76,35.5,NA,NA,NA,NA,NA,NA
54,"2019-04-30","Synthesis HC","UniqueWeapon",0.26,1,1.58,2,1.02,2,1.71,0.26,1,2.09,1,133,108.76,0.26,69.04,1.22,0.65,2,1,22.09,0.35,0.53,0.26,2,2,17.91,5,14.89,0.44,0.26,0.53,1,1.7,0.26,1,25,0.26,0.26,0.26,1,0.65,10,0.52,1,0.26,8,1,3,38.11,0.26,0.89,181.28,0.53,1,0.26,1.09,1,0.63,0.26,0.34,0.26,0.26,0.26,1,0.26,0.26,0.26,64.28,7.41,24,1,2.67,1,0.91,2.07,2,0.26,0.89,4.21442,0.26,1,0.3,1,0.52,0.66,0.53,72.51,9.22,0.52,0.73,0.46,0.26,0.26,2,0.26,2.27,0.26,0.26,14.32,1,0.52,11.4,1,0.26,0.26,1,51.21,1.99129,1,0.26,0.53,0.26,143.1,0.75,0.78,0.26,1,1,0.52,0.47,0.26,4.64,3.22,8,1.2,7,0.26,1,0.26,0.53,0.52,0.26,0.26,20,23.95,1,0.26,1,6.24,63.11,2,0.26,9.6,0.99,2,1,3,45.11,10,97.69,0.26,0.26,0.26,1,1,0.26,0.26,10,0.53,0.52,4,1,25,15,4.19,20,1,4,0.92,1,0.26,0.89,17.86,2,0.53,0.44,30,1,0.26,15,2,7,0.26,0.26,0,14.1,7,30.53,101.71,0.26,1,2,0.53,0.26,0.26,0.26,71.81,0.26,6.02,1,3.74,8.44,8.24,4,2.64,4,1.56,13.77,10,1.1,6.9,8.2,5.54,10,24.58,40,1.31,0.77,25,34.22,0.53,129.62342,4,4.76,35.5,NA,NA,NA,NA,NA,NA
55,"2019-05-01","Synthesis HC","UniqueWeapon",0.24,1,1.56,2,1.02,2,1.21,0.26,1,2.09,1,135.10571,108.75,0.24,67.36,1.06,0.52,2,1,27.69171,0.28,0.61,0.24,2,1.91,18.35,4.67,14.71,0.36,0.24,0.53,1,1,0.55,1,25,0.24,0.24,0.24,1,0.52,10,0.4103,1,0.24,6.24,1,3,37.01,0.24,0.82,181.25,0.53,1,0.24,1,1,0.59,0.24,0.24,0.24,0.24,0.26,1,0.24,0.24,0.24,70,8.13,20.76,1,2.62,1,0.87,2,2,0.24,0.83,5,0.31853,1,0.28,1,0.5,0.57,0.53,72.5,9.22,0.69,0.61,0.44,0.24,0.24,1.68,0.24,3.08,0.24,0.41,13.8,1,0.48,10.11,1,0.24,0.24,1,52.91952,2,1,0.24,0.53,0.24,143.1,0.63,0.8,0.24,1,1,0.46801,0.26227,0.24,4.64,3.24,8,1,7,0.24,0.61,0.24,0.45,0.48,0.25,0.24,20,18.9,1,0.24,1,5.85,60,2,0.24,8.91,0.93,2,1,3,49.03,10,104.2,0.24,0.24,0.24,1,1,0.24,0.24,10,0.53,0.48966,3,0.83,25,15,4.63,19.46,1,4,1,0.93,0.24,0.86,17.82,2,0.53,0.44,30,1,0.24,15,2,7,0.24,0.24,0,14.1,7,30.53,100,0.24,1,2,0.53,0.24,0.24,0.24,71.42,0.24,2.1,1,3.86,8.44,8.46,4,2.54,4,1.51,13.19,0,1.1,6.81,8.2,5.54,10,24.7,39.87,1.31,0.87,20,34.11,0.53,103.27,4,4.76,35.5,NA,NA,NA,NA,NA,NA
56,"2019-05-02","Synthesis HC","UniqueWeapon",0.27,1,2,2,1.04,2,1,0.53,1,2.02,1,165.30063,108.66,0.24,67.34688,1.32,0.53,2,1,28.45,0.34,1,0.24,2,1.91364,18.35,4.89,17.36,0.37,0.24,0.92,1.1,1.36,0.94,1,25,0.24,0.24,0.24,1,0.48,10,0.42,1,0.24,6.47,1,3,37.13,0.24,0.84,181.1,0.53,1,0.24,1,1,0.52,0.24,0.24,0.24,0.24,0.24,1,0.24,0.24,0.24,70,8,23.56,1,2.92,1,0.85,2,2,0.24,0.86,5,0.41,1,0.33,1,0.5,0.46,0.54,72.44,8.89,0.92,0.75,0.48,0.24,0.24,2,0.24,2.36,0.24,0.53,14.19,1,0.48,13.41,1,0.24,0.24,1,53.95,2,1,0.24,0.5793,0.24,146.85,0.78362,0.8,0.24,1,1,0.33,0.28933,0.24,4.73,4,8,1,7,0.24,0.62,0.24,0.52,0.4,0.32,0.24,20,18.43,1,0.24,1,5.61684,60,2,0.24,8.66,0.88,2,1,3,50,10,99.05444,0.24,0.24,0.24,1,1,0.24,0.24,10,0.52,0.31,3,0.78,25,15,4.26,18.14,1,4,1,0.95,0.24,0.89,18.46,2,0.51,0.48,30,1,0.24,15,2,7,0.24,0.24,0,14.1,7,30.53,100,0.24,1,2,0.53,0.24,0.24,0.24,71.27031,0.24,2.1,1,3.88,16.1,8.46,4,2,4,1.51,13.31,10,1.1,6.59,8.2,5.54,10,25.26,39.82,1.43,0.57,20,27.15,0.53,103.2,4,5.411,36.06,NA,NA,NA,NA,NA,NA
57,"2019-05-03","Synthesis HC","UniqueWeapon",0.44,1,2,2,1.04,2,2,0.54,1,2.02,1,171.43,108.46,0.22,66.09,1.15,0.44,2,1,26.92,0.38,0.58,0.22,2,2,16.79,4,18.26,0.36,0.22,0.88,1,1.47,0.7,1,25,0.22,0.24353,0.22,1,0.44,10,0.49,1,0.22,6.31,1,3,37.53,0.22,0.79,180.78,0.51,1,0.22,1,1,0.52,0.22,0.22,0.22,0.22,0.22,1,0.22,0.22,0.22,71.18,7.96,23.53,1,3,1,0.8,2,2,0.22,0.9,5,0.22,1,0.38411,1,0.51,0.4,0.53,72.31,8.67,0.9,1,0.83,0.22,0.22,2,0.22,2.88,0.22,0.73,13.61,1,0.47,10.23,1,0.22,0.22,1,53.87,2,0.96,0.22,0.52,0.22,132.34,1,0.76,0.22,1,1.38,0.44,0.25,0.22,4.73,4,8,1,7,0.22,0.5,0.22,0.51,0.23,0.47,0.22,20,17.95,1,0.22,1,4.28,60,2,0.22,8.9,0.82,2,1,3,50,10,72.5,0.29,0.22,0.22,1,1,0.22,0.22,10,0.5,0.46,3,0.71,25,15,4.26,16.53,0.94,4,0.95,0.91,0.22,1,20,2,0.5,0.44,23.1,1,0.22,15,2.02,7.75,0.22,0.22,0,14.1,7.02,30.53,100,0.22,1,2,0.51,0.22,0.22,0.22,70.85462,0.22,1.37,1,3.88,16.1,8.46,2.2,2,4,1.96,13.31,10,1.1,6.56,8.2,6.65,10,25.26,39.77,1.43,0.98,20,26.48,0.51,95.99,4,7.14,36.06,NA,NA,NA,NA,NA,NA
58,"2019-05-04","Synthesis HC","UniqueWeapon",0.44,1,1.68,2,1.1,2,1.74868,0.55,1,2.02,1,172.11778,109.05,0.22,66.885,1.01,0.51,1.99505,1.20059,30,0.38,0.27272,0.22,2,2,19.05,4,22.63455,0.43,0.35,0.7,1,1.5,0.52,1,27.92,0.22,0.44,0.22,1,0.44,10,0.61,1,0.22,6.08,1,3,37.53,0.22,0.76,181.75,0.44,1,0.22,1,1,0.58,0.22,0.22,0.22,0.22,0.22,1,0.22,0.22,0.22,70.79,8.67,22.77,1,3,1,0.5,3,2,0.22,0.93,5,0.43,1,0.44,1,0.53,0.38,0.56,72.55,7.83,1,1,0.64271,0.22,0.22,2,0.33,2.78,0.22,1,11.01,1,0.74,10.45,1,0.41,0.22,1,55,2,0.98,0.22,0.57,0.22,139.55,1,0.81,0.22,1,2,0.44,0.22,0.22,4.63,3.94,8,1,7.97,0.22,0.49,0.22,0.52,0.39837,0.2801,0.22,20,17.55,1,0.22,1,4.18,60,2,0.22,8.5725,0.75,2,0.95,3,50,10,72.52222,0.22,0.22,0.22,1,1,0.22,0.22,8.28,0.56,0.45,3,0.65,25,14.59,3.65,15.73,0.95505,4,0.66,1,0.22,0.96,20,2,0.46328,0.53,30,1,0.22,15,2,7.87,0.22,0.22,0,14.1,7.02,30.53,100,0.22,1,2,0.51758,0.22,0.22,0.22,71.74455,0.22,1.41,1,3,44,8.46,2.2,2,4,1.94,13.31,6.4,1.21,6.86,8.2,6.65,10,26.85,40,2.26,0.71,20,26.2,0.52,95.14,4,7.22,38.82,NA,NA,NA,NA,NA,NA
59,"2019-05-05","Synthesis HC","UniqueWeapon",0.22,1,1.71,2,1,2,1.6,0.59693,1,1.82,1,166.85375,109.49,0.22,66.68,1.04,0.54,2,1.01,30,0.4,0.58,0.22,2,2,18.23,4,30.33,0.44,0.33,0.76,1,2,0.57,1,31.22,0.22,0.44,0.22,0.90821,0.47,10.77,0.88,1,0.22,5.88,1,3,40.21,0.21931,0.72,182.48,0.43714,1,0.22,1.2,1,0.58,0.22,0.22,0.21476,0.53,0.24509,1,0.21975,0.22,0.21783,70.89,10,22.78,1,3,1,0.5,3,2,0.22,0.93,5,0.45,1,0.44,0,0.64,0.38,0.53,75.26375,8.58,0.7,1,0.92,0.22,0.2189,2,0.42,2.09,0.22,1,10.82,1,0.81,10.45,1,0.49,0.22,1,55,2.11,0.97,0.22,0.60609,0.22,139.64,1,0.86,0.21848,1,2,0.43164,0.21872,0.21824,4.36692,4,9.14,1,10,0.22,0.41,0.22,0.53,0.435,0.22,0.21783,20,17.55,1,0.23,1,4.17,63.04,2,0.22,8.56,0.87005,2,1,3,50,12,72.99,0.35,0.21948,0.22,1,1,0.22,0.22,8.36,0.53,0.44,3,0.94,25,14.71,4.53,17.33,1,4,0.58,1,0.21313,1,20,1.88762,0.44,0.45,30,1,0.22,15,2,7.87,0.22,0.21972,0,14.1,6.86,33.38,100,0.22,1,1.57,0.52,0.21673,0.21641,0.21564,90.85,0.21783,1.83,1,3,44,8.46,2.2,2,4,1.94,13.95,4.6,1.21,8,8.2,7.2,10,25.86,40,2.31,0.76,20,26.27,0.53,95.19,4,7.22,47.0975,NA,NA,NA,NA,NA,NA
