"Day","Date","League","Type","Atziri.s.Promise","Blood.of.the.Karui","Coralito.s.Signature","Coruscating.Elixir","Divination.Distillate","Doedre.s.Elixir","Dying.Sun","Forbidden.Taste","Kiara.s.Determination","Lavianga.s.Spirit","Lion.s.Roar","Rotgut","Rumi.s.Concoction","Sin.s.Rebirth","Taste.of.Hate","The.Overflowing.Chalice","The.Sorrow.of.the.Divine","The.Wise.Oak","The.Writhing.Jar","Vessel.of.Vinktar","Witchfire.Brew","Zerphi.s.Last.Breath","Cinderswallow.Urn","Soul.Catcher","Soul.Ripper","Bottled.Faith"
74,"2017-10-16","Harbinger","UniqueFlask",0.30196,88.14275,NA,1.98588,1,0.99627,96.00784,0.26,5,45.29549,7.46216,0.26,2.04569,208.20059,198.59725,0.26098,0.26,6.59529,0.99294,23.42235,4.55098,22.10235,NA,NA,NA,NA
75,"2017-10-17","Harbinger","UniqueFlask",0.3052,85.6168,NA,1.7662,1,0.9386,91.7686,0.2724,4.994,39.2606,5.9272,0.2724,1.9452,213.6754,193.5364,0.2724,0.2704,5.7772,0.9796,23.513,3.8458,21.321,NA,NA,NA,NA
76,"2017-10-18","Harbinger","UniqueFlask",0.3502,88.53059,NA,2,1,1,89.70039,0.26,4.9902,41.50608,5.30941,0.26,2,210.23529,191.27157,0.2602,0.26,6.28118,1,26.29745,3.36725,20.94922,NA,NA,NA,NA
77,"2017-10-19","Harbinger","UniqueFlask",0.3654,87.4928,NA,1.5804,1,0.9994,88.734,0.26,4.9138,43.1804,5.6124,0.26,1.9026,202.8366,191.8864,0.268,0.26,6.406,0.9846,25.0934,3.7104,20.6448,NA,NA,NA,NA
78,"2017-10-20","Harbinger","UniqueFlask",0.30137,85.81255,NA,1.53882,0.9998,0.96,89.97098,0.26,4.30549,46.52804,5.98706,0.26,1.91392,200.19216,198.08255,0.26,0.26,6.23176,0.96863,24.30294,4.03529,20.26745,NA,NA,NA,NA
79,"2017-10-21","Harbinger","UniqueFlask",0.29863,84.29824,NA,1.98843,0.99902,0.98529,87.21686,0.26,4.35608,49.30961,6.35824,0.26,1.82529,195.5449,194.53392,0.26,0.26,6.38549,0.98843,23.35902,3.87804,20.04745,NA,NA,NA,NA
80,"2017-10-22","Harbinger","UniqueFlask",0.2844,84.0216,NA,1.6858,0.9998,1,90.0328,0.2554,4.9612,49.2224,6.443,0.2554,2.0028,190.0924,191.1932,0.2554,0.2554,6.8846,1,20.9806,3.9068,19.986,NA,NA,NA,NA
81,"2017-10-23","Harbinger","UniqueFlask",0.27137,83.86255,NA,1.93216,0.99216,0.9998,88.98824,0.26549,4.83882,48.85314,6.17569,0.2502,2.00431,182.16353,199.02412,0.26608,0.2502,6.83824,0.95922,21.57275,3.82824,20.32647,NA,NA,NA,NA
82,"2017-10-24","Harbinger","UniqueFlask",0.3174,84.5744,NA,1.9692,0.9998,1,89.3764,0.2454,4.6906,48.7918,6.032,0.2454,1.949,180.0922,189.733,0.2454,0.2456,6.0744,1,21.4198,3.742,20.4808,NA,NA,NA,NA
83,"2017-10-25","Harbinger","UniqueFlask",0.30196,88.94137,NA,1.99373,1,1,91.83745,0.24725,4.52941,47.34941,5.58941,0.24725,2.01353,180.6998,177.29078,0.24725,0.24725,6.53667,0.96549,22.19922,3.87333,19.96706,NA,NA,NA,NA
84,"2017-10-26","Harbinger","UniqueFlask",0.25235,87.18451,NA,1.98078,1,0.99745,90.74824,0.23765,5,41.7649,5.56216,0.23765,2,178.17882,176.08922,0.23765,0.23765,6.26235,0.99706,20.89471,3.85412,20.01078,NA,NA,NA,NA
85,"2017-10-27","Harbinger","UniqueFlask",0.3104,80.4972,NA,1.447,1,0.9962,89.1622,0.2316,5,38.6354,5.9166,0.2752,2.0026,185.0712,176.951,0.2316,0.2316,5.548,0.9976,20.7434,3.8194,20,NA,NA,NA,NA
86,"2017-10-28","Harbinger","UniqueFlask",0.33765,79.62549,NA,1.99353,1,1,85.48804,0.22471,5,40.58196,5.53059,0.23863,2.05098,179.81294,180.41608,0.22471,0.2202,5.32627,0.99353,16.96059,3.42824,20,NA,NA,NA,NA
87,"2017-10-29","Harbinger","UniqueFlask",0.2688,82.8516,NA,1.9928,1,1,86.1966,0.2162,5.1648,39.996,5.7696,0.2208,2.2242,187.0556,169.839,0.2208,0.2172,5.9876,1,18.2818,4.0032,19.4968,NA,NA,NA,NA
88,"2017-10-30","Harbinger","UniqueFlask",0.2734,92.7958,NA,1.9686,0.9956,0.9868,86.9304,0.175,5.0028,40.3334,6.0986,0.2214,1.9862,181.4182,176.081,0.3976,0.2214,5.592,1,17.1062,4.1384,19.96,NA,NA,NA,NA
89,"2017-10-31","Harbinger","UniqueFlask",0.24882,88.7251,NA,1.96,1,1,82.68706,0.21961,5.00588,40.35392,6.38196,0.21961,1.93588,182.04922,175.10137,0.21961,0.21961,5.97745,1,14.56941,4.33333,19.99961,NA,NA,NA,NA
90,"2017-11-01","Harbinger","UniqueFlask",0.308,82.4834,NA,1.7784,1.001,0.9972,83.7092,0.2168,5.0484,40,6.1314,0.2168,2.7544,187.7928,173.6516,0.2168,0.2168,5.3064,1,17.145,3.7852,20.0144,NA,NA,NA,NA
91,"2017-11-02","Harbinger","UniqueFlask",0.2458,85.6192,NA,2,1,0.99,82.4994,0.2102,5,40.1016,5.7166,0.2102,2.2234,186.5704,187.3572,0.2102,0.2102,4.945,0.9758,17.1438,3.4398,20.3298,NA,NA,NA,NA
92,"2017-11-03","Harbinger","UniqueFlask",0.24706,87.60647,NA,1.98314,0.99412,0.98647,83.93784,0.22569,5.06882,42.42078,5.85137,0.22569,2.40059,193.11431,189.01451,0.22569,0.22569,4.91549,0.99627,19.05216,3.7951,21.28196,NA,NA,NA,NA
93,"2017-11-04","Harbinger","UniqueFlask",0.222,87.5716,NA,1.9834,0.9946,1,81.9122,0.211,4.9662,46.515,5.9064,0.2062,2.2486,203.3492,179.0486,0.239,0.2062,4.5644,1,16.9784,3.9098,20.0062,NA,NA,NA,NA
94,"2017-11-05","Harbinger","UniqueFlask",0.24451,89.94176,NA,1.97745,0.90275,1,83.26,0.20333,5.71118,44.07196,6.21549,0.19863,2.37235,235.3,181.12706,0.2002,0.19863,4.89353,0.99176,15.75784,3.58922,19.90549,NA,NA,NA,NA
95,"2017-11-06","Harbinger","UniqueFlask",0.2152,88.1854,NA,1.5854,1,0.9938,83.6426,0.19,5.2494,42.452,5.831,0.2008,2,248.869,178.8004,0.1924,0.19,5.1074,0.9908,16.1984,3.2356,19.9582,NA,NA,NA,NA
96,"2017-11-07","Harbinger","UniqueFlask",0.26255,82.47882,NA,1.1302,1,1,83.80294,0.19725,5,45,5.79549,0.19725,2,249.07784,174.67882,0.19725,0.19725,4.83608,0.73118,17.22902,3.68843,19.82804,NA,NA,NA,NA
97,"2017-11-08","Harbinger","UniqueFlask",0.2888,80.2646,NA,1.3222,1,0.9982,83.5986,0.2,5,42.9676,5.4082,0.2,2,250,169.2072,0.2,0.2,4.5276,0.9936,16.2802,3.101,19.9214,NA,NA,NA,NA
98,"2017-11-09","Harbinger","UniqueFlask",0.22255,76.58333,NA,1.23373,1.00608,0.99804,79.45431,0.20059,4.99608,39.00098,5.69451,0.20059,1.9951,252.24275,157.34902,0.20059,0.20059,4.77706,1,17.21549,3.74275,19.92235,NA,NA,NA,NA
99,"2017-11-10","Harbinger","UniqueFlask",0.23842,77.09921,NA,1,1,1,80.74105,0.20079,4.71921,39.56868,5.34658,0.20079,1.99026,254.36789,150.96684,0.20079,0.20079,5.31263,0.99368,14.82553,3.61868,19.78395,NA,NA,NA,NA
100,"2017-11-11","Harbinger","UniqueFlask",0.21846,78.49359,NA,1,1,1,82.63692,0.2,4,38.98385,5.28,0.2,1.99821,240.68692,150.14795,0.2,0.2,5.17359,0.97615,15,3.42872,19.22179,NA,NA,NA,NA
101,"2017-11-12","Harbinger","UniqueFlask",0.30769,77.87744,NA,1,0.9859,0.98974,83.6859,0.2,4.04692,39,5.0459,0.2,2,247.65333,150.26128,0.2,0.2,5.43641,1,15,3.57154,19.29974,NA,NA,NA,NA
102,"2017-11-13","Harbinger","UniqueFlask",0.28103,78.87615,NA,1.23821,0.98769,1,77.80846,0.19949,4.90128,39,5.42615,0.2,2.00205,249.28462,149.83462,0.2,0.2,5.04615,1,15,3.64308,18.96359,NA,NA,NA,NA
103,"2017-11-14","Harbinger","UniqueFlask",0.29846,76.39846,NA,1.09718,1,1,80.46692,0.19513,4.95615,41.52718,5.91795,0.2,1.97949,250.63256,145.34872,0.2,0.2,5,0.98615,14.5441,4.00923,18.97256,NA,NA,NA,NA
104,"2017-11-15","Harbinger","UniqueFlask",0.29282,75,NA,1.01487,1,1,84.45897,0.2,4.29538,42.98231,6.52974,0.2,1.99974,255.57692,150.49769,0.2,0.2,4.81821,0.98179,14,4.12256,19.57846,NA,NA,NA,NA
105,"2017-11-16","Harbinger","UniqueFlask",0.23436,77.35538,NA,1.06846,1,1,84.61333,0.2,4.86308,43.02949,6.00513,0.2,2,252.15308,158.13538,0.2,0.2,4.85538,0.98462,14.22949,3.73462,17.80513,NA,NA,NA,NA
106,"2017-11-17","Harbinger","UniqueFlask",0.2341,75.69744,NA,1,1,1,84.74385,0.20179,4.66667,42.92949,5.34846,0.20179,1.81897,235.31974,158.81795,0.20179,0.20179,4.69359,0.99487,14.87308,3.34615,17.29,NA,NA,NA,NA
107,"2017-11-18","Harbinger","UniqueFlask",0.23821,81.72436,NA,1,1,1,78.52333,0.20949,4.11,46.27103,5.33154,0.20949,1.75744,233.35231,154.18513,0.23333,0.20949,5.27179,1,15.49795,3.55436,18,NA,NA,NA,NA
108,"2017-11-19","Harbinger","UniqueFlask",0.28538,87.97385,NA,1.09462,1,0.98667,81.61769,0.21,4.29282,44.98949,6.01333,0.21,2.02385,231.8459,159.78,0.28462,0.21,4.99513,1,15.41,3.28282,18.16231,NA,NA,NA,NA
109,"2017-11-20","Harbinger","UniqueFlask",0.3341,85.19872,NA,1,0.98692,0.89821,85.54564,0.21,4.80513,44.92077,6.34923,0.21,1.89872,239.49256,166.21026,0.4159,0.21,5.54436,1,14.62769,3.9641,19.12308,NA,NA,NA,NA
110,"2017-11-21","Harbinger","UniqueFlask",0.48564,81.73077,NA,1,0.99667,1,89.09154,0.2159,4.73846,47.02333,6.78333,0.21667,2.64103,221.28974,169.47974,0.3341,0.24333,5.64359,1,15.01692,4.70769,19.2,NA,NA,NA,NA
111,"2017-11-22","Harbinger","UniqueFlask",0.66538,86.29487,NA,1,0.97333,1,89.53077,0.22718,4.95385,48.08564,5.64,0.22897,2.45128,226.25179,161.57974,0.22718,0.26103,4.97821,1,15,4.23974,19.10897,NA,NA,NA,NA
112,"2017-11-23","Harbinger","UniqueFlask",0.54231,88.74974,NA,1.09641,0.93641,0.99487,97.91667,0.24077,5,45.21641,6.31385,0.2959,2.03205,228.40897,159.05974,0.29256,0.24077,5.33256,0.98103,16.45205,3.89333,17.45385,NA,NA,NA,NA
113,"2017-11-24","Harbinger","UniqueFlask",0.60974,88.34333,NA,1,0.89256,0.97,89.07667,0.25385,5,44.59282,6.48385,0.25385,2,231.77128,163.94128,0.41897,0.25385,4.99872,0.91923,19.49359,4.00179,17.37308,NA,NA,NA,NA
114,"2017-11-25","Harbinger","UniqueFlask",0.26923,81.74359,NA,1,1,0.72026,90.64051,0.25179,4.85692,44.8041,6.54359,0.25821,2.16205,220.42923,157.1441,0.38385,0.25179,4.89,1,18.41538,3.92795,15.95128,NA,NA,NA,NA
115,"2017-11-26","Harbinger","UniqueFlask",0.40179,76.09333,NA,1,1,0.93513,89.52872,0.26,4.57641,46.67744,6.81641,0.26333,1.93641,222.1659,141.81128,0.27692,0.26,5.00513,0.99974,18.52846,3.73462,15.69077,NA,NA,NA,NA
116,"2017-11-27","Harbinger","UniqueFlask",0.52692,77.13667,NA,1,1,1,89.69051,0.26179,4.60256,45.4141,5.50205,0.26205,2.47667,222.04308,132.98949,0.26179,0.26179,4.88641,1,17.83333,4.01256,15.56821,NA,NA,NA,NA
117,"2017-11-28","Harbinger","UniqueFlask",0.35205,73.65436,NA,1,1,1,88.86333,0.27513,4.06564,46.41128,5.77923,0.29641,2.19333,226.2159,130.95205,0.27513,0.27513,5.0259,1,19.1959,4.08538,15.30051,NA,NA,NA,NA
118,"2017-11-29","Harbinger","UniqueFlask",0.46026,71.02789,NA,1,1,1,107.79105,0.27921,4.04763,46.42158,6.79342,0.27658,2.00211,222.81816,134.38105,0.27921,0.27921,4.92842,1,19.82789,4.05053,14.90105,NA,NA,NA,NA
119,"2017-11-30","Harbinger","UniqueFlask",0.77231,66.75821,NA,1,1,1,90.95949,0.28026,3.84462,48.07462,6,0.28026,2,224.41128,126.24923,0.28026,0.28026,4.86769,1,19.90513,4.10667,15.12821,NA,NA,NA,NA
120,"2017-12-01","Harbinger","UniqueFlask",0.50538,65.82667,NA,1,1,0.99846,94.17051,0.27846,3.66949,47.71462,5.48846,0.27846,2.12538,230.28205,124.47282,0.29385,0.27846,4.97513,0.93103,19.57795,3.70923,9.98487,NA,NA,NA,NA
121,"2017-12-02","Harbinger","UniqueFlask",0.48897,61.18872,NA,1,1,1,92.1259,0.28077,3.72949,28.60385,5.74564,0.28821,2.56846,244.53641,128.8941,0.30846,0.28077,4.72821,0.94026,17.51436,2.22231,12.04256,NA,NA,NA,NA
122,"2017-12-03","Harbinger","UniqueFlask",0.52128,61.95385,NA,1,1,0.97846,100.73795,0.28974,2.12795,33.78179,6.67026,0.37154,2.51692,245.72769,128.71154,0.30051,0.28974,4.06692,0.9741,16.87,3.30897,14.73513,NA,NA,NA,NA
123,"2017-12-04","Harbinger","UniqueFlask",0.69222,56.13611,NA,1,1,0.99278,119.52611,0.30222,1.95583,37.14472,7.63444,0.46361,2.71111,257.36694,122.49833,0.30222,0.30222,3.35139,0.93306,15.54278,4.01694,15.66306,NA,NA,NA,NA
1,"2018-08-03","Incursion Flashback","UniqueFlask",0,0,1,0,3,0.77604,0,0,0,0,7.92,0,0,0,0,1,1,2.73,0,0,0,3,NA,0.75,0,NA
2,"2018-08-04","Incursion Flashback","UniqueFlask",4,7.34391,0.13,0,1,0.13,0,0.15,1,42.5025,3,0.14,4,27.88182,64.96444,0.14,0.14,3.23449,3.92548,20,2,2,NA,0.13,0,NA
3,"2018-08-05","Incursion Flashback","UniqueFlask",4.06041,8.14143,0.16,28,1,0.1501,484.08,0.16,1,54.09231,3,0.1501,3,26.065,75,0.16,0.1501,5.91092,2,10.186,1,3,NA,0.1501,0,NA
4,"2018-08-06","Incursion Flashback","UniqueFlask",4,7.32778,0.23,26.3625,1,0.23,441.699,0.23,1,59.895,3,0.23,2,47.745,78.18,0.23,0.23,9,1,13.31955,1,5,NA,0.23,0,NA
5,"2018-08-07","Incursion Flashback","UniqueFlask",4,14.60884,0.23,13.375,1,0.23,396.42333,0.23,1,54.77592,2.57133,0.23,2,65.39,95,0.23,0.23,8,1.25245,10.32794,1,5.74296,NA,0.23,3079.6,NA
6,"2018-08-08","Incursion Flashback","UniqueFlask",3.50122,15,0.22,9,1,0.22,491.25571,0.22,1,50,2,0.22,2,55,97.87735,0.22,0.22,9,2,11.40857,1,6,NA,0.22,3264.4,NA
7,"2018-08-09","Incursion Flashback","UniqueFlask",3.89092,13.65133,0.21,8,1,0.21,454.82474,0.21,1,49.41306,2,0.21,2,55,99.51041,0.21,0.21,8.00265,1,24.54,1,5.90041,NA,0.21,3624.9,NA
8,"2018-08-10","Incursion Flashback","UniqueFlask",3,13.14061,0.2,5,1,0.2,406.72267,0.2,1,45,2,0.2,1.54531,46.655,95.62245,0.2,0.2,8,1,19.37,1,7.97041,NA,0.2,4165.33,NA
9,"2018-08-11","Incursion Flashback","UniqueFlask",3,11,0.2,5,1,0.2,377.978,0.2,0.9551,48,2,0.2,2,48.41643,100,0.2,0.2,7.34694,1,15,1,7,NA,0.2,3657.75333,NA
10,"2018-08-12","Incursion Flashback","UniqueFlask",3,11,0.19,5,1,0.19,375.8675,0.19,0.96,47.17071,2,0.19,2,50,110,0.19,0.19,8,1,16.38,1,9,NA,0.19,3320,NA
11,"2018-08-13","Incursion Flashback","UniqueFlask",3,12,0.18,4,1,0.18,378.69848,0.19,0.98,43.54061,2,0.18,2,50.14875,98.59898,0.18,0.18,9,1,15.58464,1,9,NA,0.18,3361.08,NA
12,"2018-08-14","Incursion Flashback","UniqueFlask",3,13.84163,0.18,3.74,1,0.18,345.38651,0.18,1,40,2,0.18,2,50,92,0.18,0.18,9,1,15.10309,1,11.25153,NA,0.18,3299.2,NA
13,"2018-08-15","Incursion Flashback","UniqueFlask",2,17.27,0.18,3.86,1,0.18,325.77833,0.18,1,39.36673,2,0.18,2,55,96.58367,0.18,0.18,9.7602,1,14.31,1,13,NA,0.18,3334.05714,NA
14,"2018-08-16","Incursion Flashback","UniqueFlask",2,19.31204,0.18,2,1,0.18,318.81333,0.18,1,38.50092,2,0.18,1.6302,55,97.27459,0.18,0.18,9.64,1,12.78381,1,13,NA,0.18,4200.24278,NA
15,"2018-08-17","Incursion Flashback","UniqueFlask",2,20.30714,0.62102,1.6951,1,0.18,300.96,0.18,1,38,2,0.18,2,57.11132,95.15816,0.18,0.18,8.60735,1,11.75087,1,12,NA,0.18,4957.75444,NA
16,"2018-08-18","Incursion Flashback","UniqueFlask",2,18.6602,0.9151,2,1,0.2,263.24694,0.2,1,37.89653,2,0.2,1.83,60,98.37122,0.31531,0.2,8.72122,1,11.79989,1,11.25592,NA,0.2,5520.58,NA
17,"2018-08-19","Incursion Flashback","UniqueFlask",2,18,1,2,1,0.21,265.53,0.21,1,37.23541,2,0.21,1.38092,58.93304,88.24276,0.21,0.21,8.22051,1,10,1,10.66031,NA,0.21,5583.66,NA
18,"2018-08-20","Incursion Flashback","UniqueFlask",1.44571,18.00327,1,2,1,0.22,249.67408,0.22,1,30.83367,2,0.22,1.24531,65.35857,90,0.22,0.22,8,1,7.99323,1,20,NA,0.23,5621.85,NA
19,"2018-08-21","Incursion Flashback","UniqueFlask",2,14.74153,0.54,2,1,0.22,249.2,0.2601,1,30,1.5001,0.22,1,87.855,100,0.2301,0.22,8,1,8,1,20,NA,0.22,5685.73958,NA
20,"2018-08-22","Incursion Flashback","UniqueFlask",1.35612,18.25122,0.22,1.22,1,0.22,243.71041,0.22,1,35,2,0.22,2,108.53341,90.13776,0.22,0.22,7.7902,1,8,1,21.48571,NA,0.22,5761.22278,NA
21,"2018-08-23","Incursion Flashback","UniqueFlask",1.98531,25.16816,0.53531,1,1,0.22,227.52,0.22,1,35.21939,2,0.26,1,109.58,93.99041,0.4002,0.22,8,1.16102,6,1,17.29531,NA,0.22,4599.71167,NA
22,"2018-08-24","Incursion Flashback","UniqueFlask",2,29.53102,0.93,1,1,0.23,187.00306,0.23,1,30,2,0.23,1,117.988,88.95112,1,0.23,8,1.39041,6,1,17.75,NA,0.23,6117.24,NA
23,"2018-08-25","Incursion Flashback","UniqueFlask",1.69612,29.36,1,1,1,0.23,185.58082,0.29531,0.97,34.79898,2,0.23,1,129.8208,90,0.41061,0.23,6.40531,1.34184,6,1,28.78551,NA,0.23,6219.386,NA
24,"2018-08-26","Incursion Flashback","UniqueFlask",1,29.9802,1,1,1,0.24,142.41061,0.24,0.97,35,2,0.24,1,134.67478,89.92082,0.24,0.24,6,1.27082,6,1,25,NA,0.24,5552.695,NA
25,"2018-08-27","Incursion Flashback","UniqueFlask",1,30,0.27,1,1,0.2651,144.04245,0.26,0.84,35,2,0.26,2,135.15,93.85,0.26,0.26,7,2,6,1,44.86837,NA,0.26,5695.56167,NA
26,"2018-08-28","Incursion Flashback","UniqueFlask",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
1,"2018-06-01","Incursion","UniqueFlask",0,20,1,0,10.705,0.62041,0,0,2,5,8.7825,1.15667,0,0,0,1,0.71,2,0,0,0,20.88,NA,0.63723,0,NA
2,"2018-06-02","Incursion","UniqueFlask",4,3,0.2,30,1,0.19,0,0.19,1,15.161,5,0.19,4,18.70063,56.10968,0.19,0.19,2,2,57.00333,3,157.5,NA,0.19,0,NA
3,"2018-06-03","Incursion","UniqueFlask",3.86286,4.01,0.22,28.15,0.97531,0.22,396,0.22,1,22,7.66571,0.22,3,28,74.629,0.22,0.22,5,1,31.895,1.71592,229.25333,NA,0.22,280.25833,NA
4,"2018-06-04","Incursion","UniqueFlask",3,6,0.27,19.924,0.9402,0.27,305.05,0.27,1,28.22327,10.32143,0.27,3,40,93.01327,0.27,0.27,7,1,31.42143,1,419.34594,NA,0.27,336.99,NA
5,"2018-06-05","Incursion","UniqueFlask",2,8,0.29,17.575,0.68061,0.29,269.19548,0.29,1,42.9902,11,0.29,2,44.42878,110,0.29,0.29,7.76551,1,40,1,375.43367,NA,0.29,407.628,NA
6,"2018-06-06","Incursion","UniqueFlask",2,9,0.31,10,0.6002,0.31,243.69625,0.31,1,50.03,12,0.31,2,46.16449,110,0.31,0.31,7.96041,1,43.82574,1,478.93,NA,0.31,469.34917,NA
7,"2018-06-07","Incursion","UniqueFlask",1.48714,9,0.32,10,0.9851,0.32,253.44531,0.32,1,70.08418,12,0.32,2,50,110,0.32,0.32,8,1,43.60357,1,686.385,NA,0.32,460.56944,NA
8,"2018-06-08","Incursion","UniqueFlask",1.1002,9,0.33,7.08633,1,0.33,276.576,0.33,1,75,11.09694,0.33,2,50,119.12245,0.33,0.33,7,1,40,1,936.14625,NA,0.33,483.5495,NA
9,"2018-06-09","Incursion","UniqueFlask",1,10,0.34,7,0.88061,0.34,272.62959,0.34,1,78.12102,8,0.34,2,60,120,0.34,0.34,6.80531,1,44.9902,1,734.19765,NA,0.34,590.97,NA
10,"2018-06-10","Incursion","UniqueFlask",1,12,0.35,7,1,0.35,234.54469,0.35,1,80,6.59418,0.35,1.00133,50,132.97092,0.35,0.35,5.38061,1,40,1,855,NA,0.35,578.095,NA
11,"2018-06-11","Incursion","UniqueFlask",1,16.72571,0.35,6.74571,1,0.35,270.81633,0.35,1,93.56531,7.97061,0.35,2,45,135.91265,0.35,0.35,5,1,45,1,957.415,NA,0.35,578.51,NA
12,"2018-06-12","Incursion","UniqueFlask",1,18.46184,0.36,5,1,0.36,282.2002,0.36,1,90,7,0.36,2,56.48531,141.43439,0.36,0.36,6,1,50,1,1104.60552,NA,0.36,668.94,NA
13,"2018-06-13","Incursion","UniqueFlask",1,19.7302,0.38,4,1,0.37,265.45612,0.38,1,90,5,0.38,2,58.9902,140.2651,0.38,0.38,5,1,39.3951,1,1131.51944,NA,0.38,883.05579,NA
14,"2018-06-14","Incursion","UniqueFlask",1,19.63061,0.4,3,1,0.39,280.19224,0.3951,1,90,5,0.4,2,50,145,0.4,0.4,5,1,34,1,1160.06,NA,0.39,933.76,NA
15,"2018-06-15","Incursion","UniqueFlask",1,17.20347,0.4,3,1,0.4,282.15531,0.4,1,85,5,0.4,1,50,140,0.4,0.4,5,1,35,1,1162.71718,NA,0.4,939.90182,NA
16,"2018-06-16","Incursion","UniqueFlask",1,17,0.42,2,1,0.42,289.65714,0.42,1,75,5,0.42,1.36571,59,145.90592,0.42,0.42,5,1,35,1,1202.27195,NA,0.42,949.60417,NA
17,"2018-06-17","Incursion","UniqueFlask",1,19.88204,0.43,2,1,0.43,354.87673,0.43,1,81.90082,4.71735,0.43,2,63.61429,157.43633,0.43,0.43,5.9351,1,34.44122,1,1398.50912,NA,0.43,963.925,NA
18,"2018-06-18","Incursion","UniqueFlask",1,20,0.4351,2,1,0.43,383.88122,0.4351,1,85,4.68796,0.4351,2,64,150,0.44,0.4351,5.79,1,30.68776,1,1614.57563,NA,0.43,865.69741,NA
19,"2018-06-19","Incursion","UniqueFlask",1,20,0.44,2,1,0.44,365.04796,0.44,1,82.62776,4,0.44,1.92551,62.33163,150,0.44,0.44,6,1,25,1,1764.52109,NA,0.44,1042.63704,NA
20,"2018-06-20","Incursion","UniqueFlask",1,19.66041,0.45,2,1,0.45,405.31653,0.45,1,80.40388,4,0.45,2,60,148.46,0.45,0.45,5.81735,1,28.35714,1,2034.56727,NA,0.45,1164.79885,NA
21,"2018-06-21","Incursion","UniqueFlask",1,21.74633,0.46,2,1,0.45,404.75286,0.46,1,79,4,0.46,1,65.21429,149.52,0.46,0.46,6,1,25,1,2076.715,NA,0.4551,1193.94,NA
22,"2018-06-22","Incursion","UniqueFlask",1,23.72122,0.46,2,1,0.45,412.91429,0.46,1,79,4,0.46,1,80,148.47531,0.46,0.46,5,1,23,1,2078.44,NA,0.46,1261.2403,NA
23,"2018-06-23","Incursion","UniqueFlask",1,25,0.46,2,1,0.42,403.55796,0.46,1,75,4,0.46,1,76.69633,148.46,0.46,0.46,5,1,24,1,2024.24898,NA,0.46,1187.68,NA
24,"2018-06-24","Incursion","UniqueFlask",1,24.84112,0.46,2,1,0.46,381.13918,0.46,1,72.3601,4,0.46,1,86.15755,140,0.46,0.46,5,1,20.19153,1,1962.35133,NA,0.46,1159.775,NA
25,"2018-06-25","Incursion","UniqueFlask",1,25,0.46,2,1,0.46,388.28327,0.46,1,70,4,0.46,1,89,130,0.46,0.46,5,1,20.07143,1,1992.53261,NA,0.46,1114.93275,NA
26,"2018-06-26","Incursion","UniqueFlask",1,26.77429,0.47,1.96531,1,0.46,424.89388,0.47,1,62.45571,3,0.47,1,95,124.41633,0.47,0.47,5,1,19,1,2146.28,NA,0.47,1154.195,NA
27,"2018-06-27","Incursion","UniqueFlask",1,25,0.47,1.8801,1,0.47,473.94429,0.47,1,59.3702,3,0.47,1,99,120,0.47,0.47,5,1,19.01184,1,2344.72977,NA,0.47,1274.21875,NA
28,"2018-06-28","Incursion","UniqueFlask",1,25,0.48,1.96,1,0.48,404.33204,0.48,1,55,3,0.48,1,90,115.71939,0.48,0.48,5,1,19,1,1944.04261,NA,0.48,968.99333,NA
29,"2018-06-29","Incursion","UniqueFlask",1,24.34673,0.49,1.18776,1,0.49,399.00551,0.49,1,56.40531,3,0.49,1,90,107.89224,0.49,0.4851,5,1,18.05102,1,1931.76375,NA,0.48,927.71,NA
30,"2018-06-30","Incursion","UniqueFlask",1,24,0.48,1,1,0.4402,311.90612,0.48,1,54.61,3,0.48,1,80,100,0.48,0.48,5,1,17,1,1636.16953,NA,0.48,741.03066,NA
31,"2018-07-01","Incursion","UniqueFlask",1,23,0.48,1,1,0.4501,304.29245,0.48,1,50.0002,3,0.48,1,75,99.94061,0.48,0.48,5,1,18,1,1721.68421,NA,0.48,755.77064,NA
32,"2018-07-02","Incursion","UniqueFlask",1,20,0.48,1,1,0.48,300,0.48,1,50,3,0.48,1,72.71102,94.40469,0.48,0.48,6,1,17.28592,1,1872,NA,0.48,809.72012,NA
33,"2018-07-03","Incursion","UniqueFlask",1,19.66031,0.48,1,1,0.48,301.82214,0.48,1,50,2,0.48,1,75,95,0.48,0.48,6,1,19.00133,1,1603.07296,NA,0.48,748.90667,NA
34,"2018-07-04","Incursion","UniqueFlask",1,19.29041,0.49,1,1,0.49,281.7051,0.49,1,50,2,0.49,1,70.02551,93.65714,0.49,0.49,5.85571,1,17.6202,1,1476.75704,NA,0.49,695.905,NA
35,"2018-07-05","Incursion","UniqueFlask",1,20.4051,0.49,1,1,0.49,255.1102,0.49,1,40.7398,2,0.49,1,70.10714,90,0.49,0.49,6,1,18,1,1401.89375,NA,0.49,670.38,NA
36,"2018-07-06","Incursion","UniqueFlask",1,22.80592,0.49,1,1,0.49,224.57265,0.49,1,40,2,0.49,1,70,90,0.49,0.48,6,1,16.5851,1,1324.02367,NA,0.49,671.1,NA
