"Day","Date","League","Type","Chayula.s.Breachstone","Divine.Vessel","Eber.s.Key","Esh.s.Breachstone","Fragment.of.the.Chimera","Fragment.of.the.Hydra","Fragment.of.the.Minotaur","Fragment.of.the.Phoenix","Inya.s.Key","Mortal.Grief","Mortal.Hope","Mortal.Ignorance","Mortal.Rage","Sacrifice.at.Dawn","Sacrifice.at.Dusk","Sacrifice.at.Midnight","Sacrifice.at.Noon","Splinter.of.Chayula","Splinter.of.Esh","Splinter.of.Tul","Splinter.of.Uul.Netol","Splinter.of.Xoph","Tul.s.Breachstone","Uul.Netol.s.Breachstone","Volkuur.s.Key","Xoph.s.Breachstone","Yriel.s.Key","Chayula.s.Charged.Breachstone","Chayula.s.Enriched.Breachstone","Chayula.s.Pure.Breachstone","Esh.s.Charged.Breachstone","Esh.s.Enriched.Breachstone","Esh.s.Pure.Breachstone","Tul.s.Charged.Breachstone","Tul.s.Enriched.Breachstone","Tul.s.Pure.Breachstone","Uul.Netol.s.Charged.Breachstone","Uul.Netol.s.Enriched.Breachstone","Uul.Netol.s.Pure.Breachstone","Xoph.s.Charged.Breachstone","Xoph.s.Enriched.Breachstone","Xoph.s.Pure.Breachstone","Timeless.Eternal.Emblem","Timeless.Eternal.Empire.Splinter","Timeless.Karui.Splinter","Timeless.Maraketh.Emblem","Timeless.Maraketh.Splinter","Timeless.Templar.Emblem","Timeless.Templar.Splinter","Timeless.Vaal.Emblem","Timeless.Vaal.Splinter","Fragment.of.Constriction","Fragment.of.Emptiness","Fragment.of.Enslavement","Fragment.of.Eradication","Fragment.of.Knowledge","Fragment.of.Purification","Fragment.of.Shape","Fragment.of.Terror"
39,"2018-07-09","Incursion HC","Fragment",210.34211,1,2,6,10,9,13.9,16.289,5,2,11,21,4,1,1,1,1,2,0.08333,0.07692,0.2,0.33333,4,11,6,34,3.07071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40,"2018-07-10","Incursion HC","Fragment",249,1,2,6,10,10,13.275,15.10722,4.79158,2,11,22.26316,3.95684,1,1,1,1,2,0.08333,0.07692,0.2,0.33333,5,12,5.2,32.97079,3.98925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41,"2018-07-11","Incursion HC","Fragment",258.90892,1,1.59798,6,10,9.34,13,14.905,4.5,2,11,21.70055,4,1,1,1,1,2,0.07692,0.06667,0.2,0.33333,5,12,6,30,4.06452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42,"2018-07-12","Incursion HC","Fragment",249.69592,1,1.5,6,9,9,11,14.86875,4,2,11,20.40761,4,1,1,1,1,2,0.07261,0.06667,0.2,0.33333,5,11.32857,6,28.57947,4.03846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
43,"2018-07-13","Incursion HC","Fragment",249.525,1,1.5,7,8,8,10,15.33125,4,2,11,20,4.08,1,1,1,1,2,0.07692,0.06667,0.2,0.33333,5,11,6,30,4.04494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44,"2018-07-14","Incursion HC","Fragment",245.48526,1,2,7,8,8,9.56201,12,4,2,11,20,4,1,1,1,1,2,0.0722,0.06595,0.19952,0.33333,5,10,6.93299,29.90323,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
45,"2018-07-15","Incursion HC","Fragment",234.76804,1,2,6.10162,8.45,9,9,15.24082,4,2,11.95816,20,4,1,1,1,1,2,0.07692,0.06667,0.18391,0.33333,4.01358,10,6.10505,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46,"2018-07-16","Incursion HC","Fragment",234.87113,1,2,7,8,9,9,14.75471,4,2,11.89271,20.45363,4,1,1,1,1,1.95477,0.07692,0.06667,0.16891,0.33333,4.60408,9.73323,6,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
47,"2018-07-17","Incursion HC","Fragment",235.37217,1,2,7,8,9.52151,9.11935,14.80303,4,2,12.349,22.39043,4,1,1,1,1,2,0.07559,0.06212,0.17579,0.33333,4.98198,8.16923,6,30,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48,"2018-07-18","Incursion HC","Fragment",202.665,1,2,6,8,10,9.83535,14,4,2,12,23,4,1,1,1,1,2,0.07692,0.06594,0.15523,0.33333,5,8.20909,6,28.49675,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
49,"2018-07-19","Incursion HC","Fragment",199.94003,1,2,6,8,10,9,12.045,4.72653,2,11.16,23,4,1,1,1,1,1.97465,0.07258,0.05946,0.13845,0.33333,5,8.98161,6.09239,29,3.74227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50,"2018-07-20","Incursion HC","Fragment",200,1,2,6,8.16,9.96875,9,12.15957,4.97368,2,10.73469,25.16279,4.50505,1,1,1,1,1.5,0.07692,0.06059,0.13514,0.33333,5,8,7,28,3.46328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
51,"2018-07-21","Incursion HC","Fragment",196.85714,1,2,6,8.56211,9.92473,9,12.17207,4.85833,2,11.82,25.90909,3.56941,1,1,1,1,1.5,0.07692,0.06064,0.14575,0.33333,5,8,6.84242,25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52,"2018-07-22","Incursion HC","Fragment",193.41,1,2,6,8.3733,8.875,8.03061,12.75328,4,2,10.058,25.975,2,1,1,1,1,1.3247,0.07692,0.06071,0.14786,0.33333,4.92,8,6.74949,24.98606,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53,"2018-07-23","Incursion HC","Fragment",185.175,1,2,6,8.03948,8.875,8.38438,12.74694,4.93,1.9675,11.1596,27.91717,2.90404,1,1,1,1,1.5,0.07692,0.06076,0.1527,0.33333,5,9,6.124,24.96162,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54,"2018-07-24","Incursion HC","Fragment",189.23232,1,2,6,8.30825,8.42245,8.31789,12.98973,4.78788,1.92626,11.22474,29.13673,2.80202,1,1,1,1,1.35353,0.07688,0.05565,0.14028,0.33262,6.08137,9,6.97312,25,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55,"2018-07-25","Incursion HC","Fragment",188.352,1,2,6.57895,8.25408,9.5202,8.46129,17.67879,4.81,2,9.44565,30,2.72653,1,1,1,1,1.5,0.08068,0.06635,0.16497,0.33333,6.918,9.52879,5.9,25,3.88161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
56,"2018-07-26","Incursion HC","Fragment",146.56211,1,2,7,8.22316,9.5202,9,17.1697,5,2,12.20606,32.94694,2.85159,1,1,1,1,1.5,0.08111,0.08219,0.15994,0.33333,5,10,7.03684,24,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57,"2018-07-27","Incursion HC","Fragment",173.24194,1,2,7,8.24681,10,8.56,17.59588,4.69897,2,10.48791,32.94694,2.83232,1,1,1,1,1.5,0.08333,0.0821,0.16029,0.33333,5.03854,10,7.50213,24,4.74674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58,"2018-07-28","Incursion HC","Fragment",139.156,1,2,6.94,7.814,10,9,16.9898,4.96842,2,12.22857,32.1,3,1,1,1,1,1.40505,0.08333,0.07691,0.13843,0.33305,6,10,7.85484,23.3299,4.56522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59,"2018-07-29","Incursion HC","Fragment",109.79394,1,2,6.76,7.629,10,9,17.56247,4.77684,1.51053,12.28315,30.59394,3,1,1,1,1,1.5,0.08171,0.07852,0.12282,0.33333,5.78,10,8.66915,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60,"2018-07-30","Incursion HC","Fragment",176.52,1,2,6.598,7.629,10,8.865,18.10417,5.65455,1.6266,14.124,30.81633,3.84536,1,1,1,1,1.52754,0.08257,0.08014,0.1433,0.33178,5.107,10,9.11458,21.88474,4.83226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61,"2018-07-31","Incursion HC","Fragment",178,1,2,7,7.20204,10,8.07551,28.27273,7,1.692,15.07813,30.81633,3.875,1,1,1,1,1.63057,0.08333,0.09083,0.15864,0.33333,5,10,19.19899,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62,"2018-08-01","Incursion HC","Fragment",178,1,2.12887,7,10.29091,10,8,18.72784,4.60102,1.87201,15,31.07292,4.10526,1,1,1,1,1.70738,0.08612,0.09134,0.15423,0.33333,5,10.31717,9.54592,20.098,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63,"2018-08-02","Incursion HC","Fragment",178,1,2.4,5.57915,17.07,10,8,18.72784,4.5051,1.85833,12.19697,15.05155,5.40625,1,1,1,1,1.58293,0.10047,0.10011,0.14871,0.35968,5,62.415,9.30606,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64,"2018-08-03","Incursion HC","Fragment",178.815,1,1.79192,3.476,15,10,8,20.82449,3.20619,1.85833,12.19697,13.18351,5.40625,1,1,1,1,1.5,0.09892,0.09872,0.14965,0.35442,5,7.0102,8.64141,20,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,"2018-08-04","Incursion HC","Fragment",290,1,1.5101,3.16162,13.8125,10,8,20.968,3.89158,1.85833,11.21939,13.18351,5,1,1,1,1,1.5,0.09704,0.11257,0.15013,0.44932,5,49.5,6.59091,20.8866,4.629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
66,"2018-08-05","Incursion HC","Fragment",289.875,1,1.41414,3.60816,13.8125,10,8,18.616,3.89158,2.5303,10.384,10.9697,5,1,1,1,1,1.5,0.12585,0.11257,0.16432,0.46804,5,8.312,6.59091,24.17172,4.59186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67,"2018-08-06","Incursion HC","Fragment",290,1,1.52551,6.24242,13.8125,10,8.43838,18.616,3.94362,2.43434,10.208,10.9697,5,1,1,1,1,1.5,0.24898,0.11292,0.25955,0.47136,5.62041,63.9,6.59091,24.17172,4.50917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
68,"2018-08-07","Incursion HC","Fragment",0,1,1.52551,6.24242,16.63711,10,8.43838,18.616,3.94362,3.608,9.77041,8,5,1,1,1,1,1.5,0.33333,0.10905,0.34176,0.47439,5.62041,63.9,6.59091,24.17172,4.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
69,"2018-08-08","Incursion HC","Fragment",0,1,1.33061,6.24242,16.63711,13.24,10.30919,40,4.37708,3.87755,9.2102,5,5,1,1,1.41237,1,1.5,0.42083,0.08148,0.41323,0.469,5.62041,63.9,9.47857,27.608,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
70,"2018-08-09","Incursion HC","Fragment",0,1,2.651,6.57653,18.32784,22.0102,28.2,40,4.1,5,10.65455,80,5,1,0.9975,1,1,1.5,0.64848,0.08089,0.39912,0.43817,5.62041,21,4.0051,27.608,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
71,"2018-08-10","Incursion HC","Fragment",0,1,5,9.085,17.554,22,12.44898,40,8.59192,5,10.81065,80,5.545,1,0.907,1,1,1.71,0.55,0.08038,0.39912,0.40136,10.981,19,4.0051,27.414,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
72,"2018-08-11","Incursion HC","Fragment",0,1,5,15.29091,21.5,28.611,11.64,0,7.8,5,13.75354,80,10,1,1,1.327,1,3.0051,0.55,0.08038,0.55,0.39966,14.75,19,3.763,26,3.763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73,"2018-08-12","Incursion HC","Fragment",0,1,5,13.43434,21.5,28.611,11.64,0,7.8,5,24.34,80,10,1,1,1.327,1,2.109,0.55,0.11154,0.55,0.38333,13.5404,16.5,3.763,26.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
74,"2018-08-13","Incursion HC","Fragment",0,1,2,13.43434,21.5,99,11.64,0,5.2,5,24.34,80,10,1,1,1.327,1,2.109,0.55,0.08019,0.55,0.38333,13.5404,16.5,3.763,26.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
75,"2018-08-14","Incursion HC","Fragment",284.32258,1,2,16.10309,21.5,99,9.3,0,5.2,5,22.18,70,10,1,1,1.327,1,2,0.55,0.07947,0.55,0.36853,12.51053,14.7,3.763,26.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
76,"2018-08-15","Incursion HC","Fragment",293.33629,1,2,16.10309,21.5,99,9.40247,0,5,5.5,20.434,70,10,1,1,1.327,1,2,0,0.08461,0,0.42117,10.9798,14.7,3.763,26.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
77,"2018-08-16","Incursion HC","Fragment",298.36316,1,2,21.085,20,45.9,9.3134,0,5,5,23.8,70,10,1,1,2.5,1,2,0,0.08461,0,0.42117,10.90928,39,3.763,26.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
78,"2018-08-17","Incursion HC","Fragment",305.57292,1,2,21.085,20,45.9,9.3134,0,5,0,23.8,70,10,1,1,2.5,1,2,0,0.07692,0,0.42117,10.90928,39,10,26.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,"2018-08-18","Incursion HC","Fragment",316.72632,1,2,21.085,0,40,9.327,0,0,0,23.8,70,0,1,1.3105,2.5,1.3105,2,10.25,0.08531,0.98188,0.42117,10.90928,39,10,26.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
80,"2018-08-19","Incursion HC","Fragment",320.125,1,2,25,0,40,9.327,0,0,65.79787,22,70,0,1,1,2.5,1.217,2,0.5,0.10235,0.60051,0.38733,10,0,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
81,"2018-08-20","Incursion HC","Fragment",372.07447,1,0,25,0,40,9.327,0,0,74.41489,22,70,0,1,1,2.5,1.217,2,0.5,0.10235,0.60051,0.38503,10,0,0,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
82,"2018-08-21","Incursion HC","Fragment",382.22,1.4375,0,0,0,40,12,0,77.60221,76.444,22,0,0,1.217,1.1635,2.5,1,2,0.13182,0.15385,0.26566,0.38503,10,0,77.60221,0,77.60221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
83,"2018-08-22","Incursion HC","Fragment",195.6901,1,156.39,0,0,40,12,0,78.27604,78.27604,0,0,0,1.217,1,2.5,1,2,0.13182,0.15385,0.26566,0.38503,10,0,78.27604,0,78.27604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
84,"2018-08-23","Incursion HC","Fragment",169.54545,1,135.63636,0,0,0,0,0,0,67.81818,0,0,0,1.1,1,4,1,2,0.13182,0.15385,0.26566,0.38333,10,0,0,0,67.81818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85,"2018-08-24","Incursion HC","Fragment",173.66071,1.625,138.92857,0,0,0,0,0,0,69.46429,0,0,0,1.1,1,4.109,1,3.22581,0.13182,0.22896,0.60051,0.38333,10,0,0,0,69.46429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
86,"2018-08-25","Incursion HC","Fragment",187.5,1.625,75.1837,0,0,0,0,0,75.18182,7,0,0,0,1.21122,1,4.109,1,2.12258,0.5,0.22896,0.60051,0.38333,0,0,75.18182,0,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87,"2018-08-26","Incursion HC","Fragment",185.59272,1.515,30,0,0,0,0,0,71.71579,0,0,0,0,1,1,4.109,1,2.1085,0.07692,0.06667,0.14286,0.41392,0,0,71.71579,0,71.71579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,"2018-08-27","Incursion HC","Fragment",186.93485,1.64184,12,0,0,0,0,0,71.65,0,0,0,0,1,1,4.109,1,2.16364,0.07692,0.07539,0.14286,0.41392,0,0,71.65,0,71.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,"2018-08-28","Incursion HC","Fragment",186.93485,1.54592,12,0,0,0,0,0,71.65,0,0,0,0,1,1,4.109,1.20102,2.6035,0.07692,0.07539,0.14286,0.33333,0,0,71.65,0,71.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,"2017-03-03","Legacy HC","Fragment",0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,"2017-03-04","Legacy HC","Fragment",0,NA,0,0,0,0,0,0,0,0,0,10,0,1,1.00345,2.82,1,3,0.83107,0.69619,2.16296,0.84334,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"2017-03-05","Legacy HC","Fragment",0,NA,4,10.04444,0,0,0,0,11.45833,3.3,28.77857,9.93103,3.66667,1,1,3.01034,1,1.12845,0.14753,0.14094,0.22056,0.18936,15,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4,"2017-03-06","Legacy HC","Fragment",63.06699,NA,2.20702,15.95385,0,0,0,0,10,2.01754,22.45088,7.81579,3,1,1,3.05088,1,0.99522,0.13252,0.10585,0.18959,0.15004,13.23158,0,12.22727,16.30833,11.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5,"2017-03-07","Legacy HC","Fragment",76.45439,NA,1.07368,17.49818,0,40,0,0,4,2,14.73333,5.25965,2.29825,1,1,3,1,0.90676,0.12538,0.0907,0.16625,0.14026,9.02807,32.6283,5.48246,16.92321,9.94035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,"2017-03-08","Legacy HC","Fragment",67.9386,NA,1,18.24865,0,40,39,0,4.22456,1.98947,10.1807,3.89649,2,1,1,2.74474,1,0.66493,0.13756,0.08656,0.16492,0.12459,7.63333,20.07368,7.93158,10.06842,7.67456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7,"2017-03-09","Legacy HC","Fragment",85.29636,NA,1,16.12143,20,0,39,0,5.12203,1.81186,8.63051,3.98475,1.89068,1,1,2,1,0.66667,0.14466,0.07403,0.15264,0.10068,5.46949,17.34915,7.45593,11.15085,3.68136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"2017-03-10","Legacy HC","Fragment",85.39138,NA,1,18.58276,21.22449,0,18.71552,57.21,4.17586,1.46379,7.26207,3.58966,2,1,0.97701,2,1,0.70403,0.16036,0.06586,0.12091,0.09872,5.6431,12.66897,5.36207,10.31552,2.41552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"2017-03-11","Legacy HC","Fragment",86.21887,NA,1,21.10702,25,0,23.42807,35.47368,5.34737,1,7.39298,3.94386,1.98421,1,0.96784,2,1,0.91368,0.16601,0.06046,0.10465,0.09459,3.66316,10.02807,5.06667,9.94737,2.84386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,"2017-03-12","Legacy HC","Fragment",100.59783,NA,1,20.19138,24.61207,32.08772,16.63793,25,5.93103,1,8,6.36552,2,1,0.93736,2,1,0.93835,0.19356,0.06199,0.09357,0.10379,5.49655,10.1569,5.96552,10.08621,1.80862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,"2017-03-13","Legacy HC","Fragment",115.31053,NA,1,18.49649,21.50877,23.43333,9.58772,23.32857,7.03509,1,9.25965,6.64912,2,1,1,2,1,0.87818,0.2,0.06456,0.0975,0.1038,4.67368,11.20351,7.78596,8.72456,2.00175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
