"Date","League","Type","Eber.s.Key","Fragment.of.the.Chimera","Fragment.of.the.Hydra","Fragment.of.the.Minotaur","Fragment.of.the.Phoenix","Inya.s.Key","Mortal.Grief","Mortal.Hope","Mortal.Ignorance","Mortal.Rage","Sacrifice.at.Dawn","Sacrifice.at.Dusk","Sacrifice.at.Midnight","Sacrifice.at.Noon","Volkuur.s.Key","Yriel.s.Key","Chayula.s.Breachstone","Divine.Vessel","Esh.s.Breachstone","Splinter.of.Chayula","Splinter.of.Esh","Splinter.of.Tul","Splinter.of.Uul.Netol","Splinter.of.Xoph","Tul.s.Breachstone","Uul.Netol.s.Breachstone","Xoph.s.Breachstone","Chayula.s.Enriched.Breachstone","Chayula.s.Pure.Breachstone","Esh.s.Charged.Breachstone","Esh.s.Enriched.Breachstone","Esh.s.Pure.Breachstone","Tul.s.Charged.Breachstone","Tul.s.Enriched.Breachstone","Tul.s.Pure.Breachstone","Uul.Netol.s.Charged.Breachstone","Uul.Netol.s.Enriched.Breachstone","Uul.Netol.s.Pure.Breachstone","Xoph.s.Charged.Breachstone","Xoph.s.Enriched.Breachstone","Xoph.s.Pure.Breachstone","Chayula.s.Charged.Breachstone","Timeless.Eternal.Emblem","Timeless.Eternal.Empire.Splinter","Timeless.Karui.Splinter","Timeless.Maraketh.Emblem","Timeless.Maraketh.Splinter","Timeless.Templar.Emblem","Timeless.Templar.Splinter","Timeless.Vaal.Emblem","Timeless.Vaal.Splinter","Fragment.of.Constriction","Fragment.of.Emptiness","Fragment.of.Enslavement","Fragment.of.Eradication","Fragment.of.Knowledge","Fragment.of.Purification","Fragment.of.Shape","Fragment.of.Terror"
2018-08-13,"Standard","Fragment",3,24.65547,9.40846,15,18,15,1.17965,41.24045,55,5,1,1,3,1,17.52841,7,200,1,6,1.98224,0.14577,0.113,0.23675,0.29113,5,18.82826,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-13,"Standard","Fragment",3,24.65547,9.40846,15,18,15,1.17965,41.24045,55,5,1,1,3,1,17.52841,7,200,1,6,1.98224,0.14577,0.113,0.23675,0.29113,5,18.82826,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-14,"Standard","Fragment",3.26979,24.86979,10,15,18,15,2,40.40571,55,5,1,1,3,1,17.03977,7.75362,200,1,5,1.99855,0.08333,0.1,0.21921,0.22732,5,16.75957,19.8218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-14,"Standard","Fragment",3.26979,24.86979,10,15,18,15,2,40.40571,55,5,1,1,3,1,17.03977,7.75362,200,1,5,1.99855,0.08333,0.1,0.21921,0.22732,5,16.75957,19.8218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-15,"Standard","Fragment",3.01087,25,10,15,18,15,2,40,55,5,1,1,3,1,20.61546,8,200,1,5,2,0.09234,0.1,0.2,0.20108,5,16.62903,19.69333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-15,"Standard","Fragment",3.01087,25,10,15,18,15,2,40,55,5,1,1,3,1,20.61546,8,200,1,5,2,0.09234,0.1,0.2,0.20108,5,16.62903,19.69333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-16,"Standard","Fragment",3,25,10,15,18,15,2,42.03983,55,5,1,1,3,1,19.8659,8.09286,201.89563,1,5,1.78469,0.08701,0.1,0.2,0.22555,5,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-16,"Standard","Fragment",3,25,10,15,18,15,2,42.03983,55,5,1,1,3,1,19.8659,8.09286,201.89563,1,5,1.78469,0.08701,0.1,0.2,0.22555,5,15,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-17,"Standard","Fragment",3,25,10,15,18,17.67677,2,45,55,5,1,1,2.73,1,19.81684,9,204.13213,1,5,1.82759,0.08489,0.1,0.2,0.2,5,15,18.46382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-17,"Standard","Fragment",3,25,10,15,18,17.67677,2,45,55,5,1,1,2.73,1,19.81684,9,204.13213,1,5,1.82759,0.08489,0.1,0.2,0.2,5,15,18.46382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-18,"Standard","Fragment",2.67475,25,10,15.72621,17.37766,19.45152,2,45,50,5,1,1,2,1,28,9,206,1,5,2,0.08644,0.124,0.30758,0.2,5,15,19.09446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-18,"Standard","Fragment",2.67475,25,10,15.72621,17.37766,19.45152,2,45,50,5,1,1,2,1,28,9,206,1,5,2,0.08644,0.124,0.30758,0.2,5,15,19.09446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-19,"Standard","Fragment",3.664,24.01458,10,15.62568,18,15,2,45,50,5,1,1,2,1,28,8.92634,204,1,5,2,0.08594,0.13285,0.26779,0.23332,5,15,19.69194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-19,"Standard","Fragment",3.664,24.01458,10,15.62568,18,15,2,45,50,5,1,1,2,1,28,8.92634,204,1,5,2,0.08594,0.13285,0.26779,0.23332,5,15,19.69194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-20,"Standard","Fragment",4,25,10,15,16.31546,16.38958,2.28538,45,49.539,5,1,1,2.50546,1,26.61839,9,204,1,4.57203,2,0.10939,0.15446,0.33333,0.3,5,14.77682,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-20,"Standard","Fragment",4,25,10,15,16.31546,16.38958,2.28538,45,49.539,5,1,1,2.50546,1,26.61839,9,204,1,4.57203,2,0.10939,0.15446,0.33333,0.3,5,14.77682,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-21,"Standard","Fragment",4,25,9.994,15,15.52795,16.80217,2.08833,41,50,5,1,1,2.9662,1,19.42708,9,205.48577,1,5,2,0.08717,0.14286,0.2,0.25196,5,13.85328,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-21,"Standard","Fragment",4,25,9.994,15,15.52795,16.80217,2.08833,41,50,5,1,1,2.9662,1,19.42708,9,205.48577,1,5,2,0.08717,0.14286,0.2,0.25196,5,13.85328,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-22,"Standard","Fragment",4,25,10,15,17.03811,17,2.52449,40,50,5,1,1,2.30018,1,20.39691,9,206,1,5,2,0.07797,0.14286,0.2196,0.25563,5,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-22,"Standard","Fragment",4,25,10,15,17.03811,17,2.52449,40,50,5,1,1,2.30018,1,20.39691,9,206,1,5,2,0.07797,0.14286,0.2196,0.25563,5,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-23,"Standard","Fragment",4,25,9,15,16.22708,16.0686,3,45,50,4,1,1,3,1,16,8.91463,206,1,5,2,0.07833,0.15522,0.2,0.27382,5,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-23,"Standard","Fragment",4,25,9,15,16.22708,16.0686,3,45,50,4,1,1,3,1,16,8.91463,206,1,5,2,0.07833,0.15522,0.2,0.27382,5,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-24,"Standard","Fragment",4,25,9,15,15,15.96809,2.21717,45.97208,49.01346,4.65604,1,1,3,1,15.59592,9.867,206,1,5,2,0.15254,0.22482,0.26321,0.33333,5,14,19.53103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-24,"Standard","Fragment",4,25,9,15,15,15.96809,2.21717,45.97208,49.01346,4.65604,1,1,3,1,15.59592,9.867,206,1,5,2,0.15254,0.22482,0.26321,0.33333,5,14,19.53103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-25,"Standard","Fragment",4,24.96082,9.64141,15,15,17.22,3,44.9921,49.187,5,1,1,3,1,17.73402,10,206,1,5,2,0.15352,0.18229,0.20525,0.33333,6,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-25,"Standard","Fragment",4,24.96082,9.64141,15,15,17.22,3,44.9921,49.187,5,1,1,3,1,17.73402,10,206,1,5,2,0.15352,0.18229,0.20525,0.33333,6,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-26,"Standard","Fragment",4,24.93889,9,15,16.30202,17.96007,3,45,45,5,1,1,3,1,27.96563,12,206,1,5,2,0.15136,0.18714,0.24715,0.33333,6.44139,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-26,"Standard","Fragment",4,24.93889,9,15,16.30202,17.96007,3,45,45,5,1,1,3,1,27.96563,12,206,1,5,2,0.15136,0.18714,0.24715,0.33333,6.44139,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-27,"Standard","Fragment",4,24.58336,10,16.14253,17,19.22917,3,45,45,5,1,1,3,1,29.5567,10,205.59919,1,5.5299,2,0.14507,0.17666,0.28594,0.33333,6.67742,14.57237,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-27,"Standard","Fragment",4,24.58336,10,16.14253,17,19.22917,3,45,45,5,1,1,3,1,29.5567,10,205.59919,1,5.5299,2,0.14507,0.17666,0.28594,0.33333,6.67742,14.57237,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-28,"Standard","Fragment",4,24,10,15.87391,17,20,3,39.4951,45,5,1,1,2.5107,1,30,10,204.28751,1,5,2,0.169,0.17328,0.33333,0.33333,5,15,19.44794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-31,"Standard","Fragment",3,28,10,16.30248,19,19.36022,2,40,50.63692,5,1,1,2.70308,1,26.37576,7.55051,200,1,5,2,0.12716,0.13963,0.22877,0.33333,4,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-01,"Standard","Fragment",3,27.54412,10,17.07006,19.80337,18.19079,2,40,50,5,1,1,2.84571,1,25,7.53617,200,1,5,2,0.12832,0.14286,0.24241,0.33333,4,10,19.00035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-02,"Standard","Fragment",3,28.26471,10,17,20,18.11842,2,40,46.91952,5,1,1,2.15789,1,25,7.45638,200,1,5,2,0.12952,0.14286,0.24448,0.33333,4,10,19.21649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-03,"Standard","Fragment",3,28,10,17.22111,20,18.112,2,40,50,5,1,1,2,1,25,7.17263,200,1,5,2,0.13122,0.14286,0.24608,0.33333,4,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-04,"Standard","Fragment",3,27.77302,10,17.02876,20,18.172,2,40.86275,50,5,1,1,2,1,25,7.00962,200,1,5,2,0.13892,0.15659,0.25,0.33333,4,10,19.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-05,"Standard","Fragment",3,28,10,17.90319,20,18.00505,2,35,50,5,1,1,2,1,24.62987,5,200,1,5,2,0.1511,0.14665,0.25592,0.33333,4,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-06,"Standard","Fragment",3,25,10,17.89798,20,18.08605,2,30.64684,48.74825,5,1,1,2,1,26.04667,5,200,1,5,2,0.12947,0.14286,0.33025,0.33333,4,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-07,"Standard","Fragment",3,25,10,17.76042,20,15,2,29,50,5,1,1,2,1,23.52977,5,203.18555,1,5,2,0.16862,0.14411,0.33083,0.33333,4.29484,12,18.60104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-08,"Standard","Fragment",3,25,10,17.98889,20,15,2.90204,28,50,4.07475,1,1,2,1,22.71633,5,203.30851,1,5,2,0.16911,0.16667,0.2983,0.33333,4.83555,11.51522,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-09,"Standard","Fragment",3,25,10,17.53535,20,15,2,30.16961,50,4,1,1,2,1,21.8,8.619,205.52453,1,5.83182,1.90152,0.17143,0.16667,0.24514,0.33333,5,10,17.78819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-10,"Standard","Fragment",3,25,10,17.20947,18,15,2,35,50,4,1,1,2,1,21.22708,8,190.126,1,6.51136,1.60018,0.1814,0.14248,0.22211,0.33333,4.14387,13.45747,18.97143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-11,"Standard","Fragment",3,24.2087,10,15,17.9899,15,2,30,50,4.04124,1,1,2,1,20,8.06915,190,1,5.52436,1.59913,0.18182,0.14286,0.23901,0.33333,4,14.72259,19.78243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-12,"Standard","Fragment",3,23.975,10,15,18,15,2.48052,32.74747,50,4.88788,1,1,2,1,19.804,8.22174,201.19801,1,5,1.5,0.1708,0.11339,0.22411,0.33333,4,14.04786,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-13,"Standard","Fragment",3,24,10,15,18,15,2.999,31.838,50,4.817,1,1,2,1,20,8.54592,208.3543,1,5,1.5,0.18182,0.13033,0.19819,0.35537,5,15.82047,19.8576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-14,"Standard","Fragment",3,24,10,14.687,18.57301,22.91515,3,37.2139,50,5,1,1,2,1,25.43441,9,215.46598,1,6,1.506,0.18182,0.1246,0.20169,0.35128,4.85393,15.50094,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-15,"Standard","Fragment",3.54124,25,10,15,18.74451,25,2,40,50,5,1,1,2,1,26.80268,9.39694,220,1,5.10761,1.71261,0.18248,0.13106,0.2338,0.33528,5,15.18105,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-16,"Standard","Fragment",3,25,10,15,19,25,3,40,48.08065,4.13469,1,1,2,1,35.29687,9,202.41263,1,5.76242,1.98374,0.18076,0.12488,0.24753,0.42011,5,18.8269,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-17,"Standard","Fragment",3.63723,24,10,15,20,25,2.85447,38.61474,48.65263,4.08421,1,1,2,1,35,9.717,201.31868,1,5.67778,1.96989,0.17264,0.11119,0.25,0.42389,5,17.81,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-18,"Standard","Fragment",3,24,10,14.76494,20,20.13469,3,40,48.50802,5,1,1,2.842,1,30,9.86562,201.11391,1,5,1.95595,0.16927,0.11348,0.27269,0.4376,5,11.90909,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-19,"Standard","Fragment",3,23,10,15,20,16.45313,3,43.114,44.93563,5,1,1,3,1,30,10,200,1,5,2,0.18182,0.16482,0.27892,0.5,5,12.52525,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-20,"Standard","Fragment",3,22,10,14.85116,20,16,3,42.63,49.68358,5,1,1,2.65104,1,30,9.028,200,1,5,2,0.18182,0.15911,0.26333,0.5,5,13.02727,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-21,"Standard","Fragment",3,22,10,16,20,11.93939,3,45,49.6535,5,1,1,2.02842,1,30,8.94,201.61978,1,6,2,0.17639,0.1419,0.26833,0.5,5,11.19101,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-22,"Standard","Fragment",3,22,10,15,20,15.3125,3,45,49.74209,5,1,1,2.56095,1,30,9.148,206.11111,1,6,2,0.16836,0.14413,0.27558,0.5,5,13.3125,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-23,"Standard","Fragment",3,22,10,15,19.82038,14.68421,2.977,45,49.65102,4.79848,1,1,2,1,31.20225,7.93258,217.956,1,5,2,0.16667,0.14455,0.25,0.48632,5,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-24,"Standard","Fragment",3,21.90543,10,15.98678,20,14.68421,3,41.9435,49.7732,4.66129,1,1,2,1,31.18182,7.84,218,1,5.02449,2,0.16667,0.16667,0.33279,0.44754,5,10,19.70404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-25,"Standard","Fragment",3,21,10,16,20,19.62766,2.9732,40,50,4.91935,1,1,2.7295,1,34.82143,8,208.76601,1,5,2,0.16667,0.16667,0.33248,0.43507,5,12.09524,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-26,"Standard","Fragment",3,21.01208,10,15.85349,20,20.675,2.63273,40.2404,50,4.874,1,1,2.52946,1,35.70909,8,213.23232,1,5,2,0.16667,0.16667,0.33333,0.46071,5,10,19.86869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-27,"Standard","Fragment",3,20,10,15.48765,18.259,20.68182,2.575,40,54.89348,5,1,1,2,1,35,8,214.77382,1,5,2,0.17852,0.16667,0.33333,0.39361,5,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-28,"Standard","Fragment",3,20,10,17.69673,19.1551,24.36224,2.50417,40,55.85516,5,1,1,2,1,31.57216,8,218,1,5,2,0.18182,0.15086,0.16667,0.33333,5,11.18,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-29,"Standard","Fragment",3,20,10,16.05615,19.96037,20,3,40,57.06835,5,1,1,2.98406,1,30,8,218,1,5,2,0.18182,0.15236,0.16667,0.33333,5,10.75306,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-30,"Standard","Fragment",3.05133,20,10,16,18,20,3,40.01735,56.75965,5,1,1,3,1,29.28152,8,216,1,5,2,0.1882,0.15958,0.18831,0.41907,4.91313,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-01,"Standard","Fragment",4,20,10,17.15464,18,20.42347,3,40,52.29188,5,1,1,2,1,30,8,214.53828,1,5,1.96495,0.18707,0.16196,0.18528,0.38956,4.964,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-02,"Standard","Fragment",4,20,10,17.89348,18,20,3,40,57.16837,4.785,1,1,2,1,30,8,216,1,5,1.5,0.18804,0.15862,0.19755,0.37118,4.7134,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-03,"Standard","Fragment",4,20,10,15,18,20,3,42.16769,60,4.96277,1,1,2.17286,1,30,7.22418,214,1,5,1.55167,0.18829,0.16146,0.19654,0.38967,5,12.66322,22.58696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-04,"Standard","Fragment",4.23093,20,10,15,17,20,3,45,60,5,1,1,2,1,30,7,216,1,5,1.76364,0.18218,0.15717,0.19013,0.33333,5,13.27473,21.19192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-05,"Standard","Fragment",4,20,10,15,18,20,2,44.49511,60,5.0266,1,1,2,1,28.55145,6,214,1,5.69569,1.8945,0.17697,0.14242,0.16667,0.33333,5,17,20.25423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-06,"Standard","Fragment",4.37447,20,10,15,19,20,2,43.266,55.82292,3.53478,1,1,2.65198,1,31.48421,6,214,1,6,2,0.18182,0.1477,0.18898,0.33333,5,17,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-07,"Standard","Fragment",4.26022,20,10,15,19,20,2,44.49172,50,6,1,1,2.81769,1,32.02727,6,213.91111,1,5.27347,2,0.15238,0.15184,0.2571,0.38852,6,16.03448,21.28866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-08,"Standard","Fragment",3.20211,20,9.8375,15,19,19.37245,2,40,50,5.93375,1,1,2.54183,1,30,6,214,1,5.184,2,0.15214,0.13281,0.18949,0.39403,5,14.97895,23.15979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-09,"Standard","Fragment",3.20211,20,10,15,19,19.38602,2,40,50.43445,8,1,1,2.5,1,30,6,214,1,5,2,0.15233,0.13235,0.1773,0.33333,5,14.44822,22.10769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-10,"Standard","Fragment",3.34592,20,10,15,19,19.38602,2,40,50,7.52304,1,1,2.12603,1,30,6,210.96247,1,5,2,0.14824,0.13237,0.17657,0.33498,5,12.70225,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-11,"Standard","Fragment",3.45876,20,10,15,19,19.56111,2.07629,40,50,7.97114,1,1,2,1,25,6,209.40968,1,5,2,0.14013,0.12482,0.16118,0.33333,4.99101,14.11735,21.05053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-12,"Standard","Fragment",3,19.51117,10,15,19,17.65412,3,40,50,7.53,1,1,2.0102,1,25,5.98795,200,1,5,2,0.14069,0.13104,0.18289,0.35325,5,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-13,"Standard","Fragment",3,19.82118,10,15,19,15,3,40,54.4,7.50412,1,1,2,1,25,5.07204,186.46632,1,5,2,0.14549,0.13209,0.20093,0.33333,5,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-14,"Standard","Fragment",3,19.81582,10,15,19,15,3,40.5,50.22198,6.28,1,1,2,1,25,5.8617,179,1,5,2,0.15208,0.13155,0.19557,0.34496,5,15,21.25759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-15,"Standard","Fragment",2.96907,20,10,15,19,16.61224,3,40.90909,50.58863,6,1,1,2,1,27.06,5,175.9721,1,5,2,0.15142,0.13098,0.25752,0.43506,5,14.74632,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-16,"Standard","Fragment",3.56344,20,10,15,18.97396,19.31856,3,40,54.21959,4.82451,1,1,2,1,26.75102,5,170.73641,1,5,2,0.1391,0.1174,0.25652,0.45455,5,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-17,"Standard","Fragment",4,19.499,9.75758,13,18,17.02151,3,42.39529,53.88421,4.6493,1,1,2,1,20,4.92632,175.73684,1,5,2,0.14987,0.12855,0.29745,0.40291,4.39293,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
