"Date","League","Type","Atziri.s.Promise","Blood.of.the.Karui","Coruscating.Elixir","Divination.Distillate","Doedre.s.Elixir","Dying.Sun","Forbidden.Taste","Kiara.s.Determination","Lavianga.s.Spirit","Lion.s.Roar","Rotgut","Rumi.s.Concoction","Taste.of.Hate","The.Overflowing.Chalice","The.Sorrow.of.the.Divine","The.Writhing.Jar","Vessel.of.Vinktar","Witchfire.Brew","Zerphi.s.Last.Breath","Coralito.s.Signature","Sin.s.Rebirth","Soul.Catcher","Soul.Ripper","The.Wise.Oak","Cinderswallow.Urn","Bottled.Faith","NA."
2018-08-19,"Standard","UniqueFlask",0.7751,69.18306,2,2,0.41,101.0102,0.41,1,60,5.45041,0.41,3,89.09,0.41,0.41,10,19.06,1.53551,94.3,1,239.80235,40,2020,12.90694,0,0,0
2018-08-20,"Standard","UniqueFlask",0.9951,59.38551,2,3,0.4,120,0.59061,1,45.92,6.81,0.4,4,100,0.4,0.74,10,19.32341,1.25,101,1,252.5,49.76,2020,12.91082,0,0,0
2018-08-20,"Standard","UniqueFlask",0.9951,59.38551,2,3,0.4,120,0.59061,1,45.92,6.81,0.4,4,100,0.4,0.74,10,20,1.25,101,1,252.5,49.76,2020,12.91082,0,0,0
2018-08-21,"Standard","UniqueFlask",0.99,59.30112,1.66,2.42082,0.39,110,0.39,1.63184,50,6.66367,0.39,4,100.32082,0.39,0.39,10,18.54,1.84031,65.05561,0.97,253.75,52.36294,2029.5,13.84143,0,0,0
2018-08-21,"Standard","UniqueFlask",0.99,59.30112,1.66,2.42082,0.39,110,0.39,1.63184,50,6.66367,0.39,4,100.32082,0.39,0.39,10,19.83,1.84031,65.05561,0.97,253.75,52.36294,2029.5,13.84143,0,0,0
2018-08-22,"Standard","UniqueFlask",1,70,1,3.11,0.39,126.35694,0.45633,1.73,55,6.61,0.39,3.69551,101.14612,0.39,0.39,6.96612,15,2,90,0.7051,279.48,51.07,2040.2,6.81755,0,0,0
2018-08-22,"Standard","UniqueFlask",1,70,1,3.11,0.39,126.35694,0.45633,1.73,55,6.61,0.39,3.69551,101.14612,0.39,0.39,6.96612,18.70531,2,90,0.7051,279.48,51.07,2040.2,6.81755,0,0,0
2018-08-23,"Standard","UniqueFlask",1,70.08673,1.63,2.68041,0.39,132.22041,0.37,1,52.40163,5,0.39,3,101.68,0.39,0.91612,5.02041,16.07,3.5602,105.65,0.81102,285.635,49.79,0,15,0,0,0
2018-08-23,"Standard","UniqueFlask",1,70.08673,1.63,2.68041,0.39,132.22041,0.37,1,52.40163,5,0.39,3,101.68,0.39,0.91612,5.02041,19.8951,3.5602,105.65,0.81102,285.635,49.79,0,15,0,0,0
2018-08-24,"Standard","UniqueFlask",0.87,74.36112,2,2,0.39,102.01,0.39,1.3,48.67306,5,0.39,2.34153,99.1948,0.39,0.52,5,19.2,3.11184,217.24,1,254.212,49.02,0,14.03092,0,0,0
2018-08-24,"Standard","UniqueFlask",0.87,74.36112,2,2,0.39,102.01,0.39,1.3,48.67306,5,0.39,2.34153,99.1948,0.39,0.52,5,19.56153,3.11184,217.24,1,254.212,49.02,0,14.03092,0,0,0
2018-08-25,"Standard","UniqueFlask",0.90592,74.77122,2,1.9102,0.4,126.38,0.4,1.48,45.98163,5.22061,0.49,2.44735,90,0.4,0.4,8,18.96816,2.67551,102.01,1,262.68,38.09,0,10,0,0,0
2018-08-25,"Standard","UniqueFlask",0.90592,74.77122,2,1.9102,0.4,126.38,0.4,1.48,45.98163,5.22061,0.49,2.44735,90,0.4,0.4,8,19.05,2.67551,102.01,1,262.68,38.09,0,10,0,0,0
2018-08-26,"Standard","UniqueFlask",0.94061,71.88,2.0001,2,0.39,130.7052,0.39,1,42.45153,6.9901,0.39,3,90,0.4,0.39,9.33,15,2.55112,99.30469,1,306.03,43.73,0,10,0,0,0
2018-08-26,"Standard","UniqueFlask",0.94061,71.88,2.0001,2,0.39,130.7052,0.39,1,42.45153,6.9901,0.39,3,90,0.4,0.39,9.33,20,2.55112,99.30469,1,306.03,43.73,0,10,0,0,0
2018-08-27,"Standard","UniqueFlask",0.70143,86.03102,1.86,2,0.59,126.18429,0.39,2,48.27,5,0.39,3,101.37571,0.86,0.39,10,14.99819,2,89,1,305.67,45.85636,0,11.18061,0,0,0
2018-08-27,"Standard","UniqueFlask",0.70143,86.03102,1.86,2,0.59,126.18429,0.39,2,48.27,5,0.39,3,101.37571,0.86,0.39,10,18.06776,2,89,1,305.67,45.85636,0,11.18061,0,0,0
2018-08-28,"Standard","UniqueFlask",1,58.98041,1.21265,1.55918,0.39,121.76918,0.39,1,33.98673,4,0.54143,2.52102,81.64265,0.39,0.39,3.73551,13.03878,1,76.46531,0.90531,254.86417,0.47694,10377.1875,9.65714,0,0,0
2018-08-31,"Standard","UniqueFlask",1,41.53,1,2,0.28,116.47,0.28,1,35,3,0.28,2.45051,94.71612,0.28,0.28,3.05,8.76,1,50,0.8101,233.8602,0.32,8672.26,5,0,0,0
2018-09-01,"Standard","UniqueFlask",1,40,1,3,0.28,115.93347,0.28,1,34.31,4,0.28,2,86.2,0.28,0.28,2.96,8.86,1,48.5,0.96,232.86122,0.56,8672.26,5,0,0,0
2018-09-02,"Standard","UniqueFlask",0.97,44.45,1,3,0.29,111.5,0.29,1,32.68,5,0.3551,2.63,99.17,0.29,0.29,3,9.96,1,48.99,1,223,0.6251,8268.4751,7.7,0,0,0
2018-09-03,"Standard","UniqueFlask",0.99,48.59,1,1.44102,0.31,109.60133,0.31,1,34.21,5,0.31,2,90.44,0.31,0.31,2,10,1.18,53.92,1,220.24245,0.89,7938.12316,9.53122,0,0,0
2018-09-04,"Standard","UniqueFlask",1,50,1,2.58,0.31,107.52,0.31,1,30,5,0.31,3.87102,88.66082,0.34051,0.32,3,10,1.85,63.19429,1,215.15735,1,7534.8,8.9702,0,0,0
2018-09-05,"Standard","UniqueFlask",1,50,1,2.77,0.31,107.0101,0.31,1,30,3.91092,0.31,2,81.1802,0.32,0.31,3,10,2,60,1,267.55031,1,7488.6,8,0,0,0
2018-09-06,"Standard","UniqueFlask",1,49.2,1,2.23122,0.31,107.52,0.31,1,30,4,0.31,3.81102,73.17102,0.39061,0.31,2.9602,14.86263,2,81.58,1,315.15071,0.92,6988.8,8.2102,0,0,0
2018-09-07,"Standard","UniqueFlask",1,50,1,2,0.31,108.02,0.31,1,30,4.62,0.31,5,72.73918,1,0.31,3.97031,15.59,2.48082,79.60163,1,324.06,0.55,6473.29,7.42082,0,0,0
2018-09-08,"Standard","UniqueFlask",1,49.89,1,3,0.31,108.2101,0.31,1,34.36908,3.57122,0.31,2.3801,80,0.31,0.31,3,29.93,2.2902,65,1,324.617,0.31,5957.24271,7.00051,0,0,0
2018-09-09,"Standard","UniqueFlask",0.8802,54.55,1.14,1.1202,0.31,108.48,0.31,1,30,5,0.31,2.42092,98.19173,0.31,0.31,1,27.63,1,65.31143,1,325.44,0.31,4336.74583,7,0,0,0
2018-09-10,"Standard","UniqueFlask",0.7501,58.07469,1.75,2,0.31,108.2,0.31,1,32,5,0.3001,4.69245,94.22,0.31,0.31,3,24.47,2,65.14112,1,324.6,0.31,4936.49,6.97,0,0,0
2018-09-11,"Standard","UniqueFlask",1,60,2,2,0.31,108.95,0.31,1,30,5,0.31,4.28571,80,0.6,0.31,3.61,23.96,3,90.6302,1,324.81,1,3610.1748,7.94,0,0,0
2018-09-12,"Standard","UniqueFlask",0.83041,60,2,1,0.3051,108.39,0.3051,1,30,5,0.3051,4,80.72143,0.59,0.3051,3,19.68879,2,70,1,325.13278,0.6102,3248.1,9.94592,0,0,0
2018-09-13,"Standard","UniqueFlask",0.65,53.24806,1.13,2,0.3,108.15,0.3,1,30,5,0.3,4.36102,82.59,0.3,0.3,5,19.85,2.2,70,1,324.84097,0.3,3226.032,9.90102,0,0,0
2018-09-14,"Standard","UniqueFlask",1,55,1.06,2,0.3,107.3101,0.3,1,31.89,5,0.3,5,89.11,0.3,0.3,3,20,4,68.76,1,329.28677,0.3,3170.13,10,0,0,0
2018-09-15,"Standard","UniqueFlask",1,55,1,3,0.3,109.04031,0.3,1,28.95,5,0.3,3.23,71.62112,0.3,0.3,5,16.29,4,69.19265,1,327.12,0.36,3133.75,10,0,0,0
2018-09-16,"Standard","UniqueFlask",1,55.26194,1,2,0.3,108.9802,0.3,1,30,4,0.3,4.8302,71.89092,0.59,0.3,5.07,15,3,70,1,326.98286,0.92,3125.29853,10,0,0,0
2018-09-17,"Standard","UniqueFlask",1,63.07,1,3.3,0.3,109.00082,0.31,1,35,4,0.31,4,73.27541,0.31,0.31,5,15,2.67,70,1,327,0.57,3024.34,9,0,0,0
2018-09-18,"Standard","UniqueFlask",1,71.08,1.1,3,0.31,109.86041,0.31,1,33.52571,4.1,0.31,4,88.09,0.31,0.49531,5,15,2,70,1,328.93539,0.31,3048.27294,9.51531,0,0,0
2018-09-19,"Standard","UniqueFlask",0.93,75.97,1,3,0.31,130.44102,0.32,1,30.77,4.0002,0.31,3,89.89112,0.31,0.4,5.00051,15.4,3,75.46367,1,330.78892,1,3841.38,8,0,0,0
2018-09-20,"Standard","UniqueFlask",0.64551,52.25,1.01,3.74041,0.31,111.01,0.31,1,28.78,4,0.31,3,90,0.61,0.31,6.0051,17.83,3.0102,98.2,1,333.03,0.84,4224.92,8,0,0,0
2018-09-21,"Standard","UniqueFlask",1,61.82,1,3.78041,0.31,111.47082,0.31,1,30,4.29,0.31,2.11571,87,0.55,0.34531,5.2902,15,3.05,111.01,1,333.03,0.76,4561.62833,8.23,0,0,0
2018-09-22,"Standard","UniqueFlask",1,74.28,1,3.35,0.31,108.9849,0.31,1,24.68173,4.65184,0.32,3,83.89,0.32,0.32,5,18.9125,3,70,1,327.18,0.91,4444.91,9.8601,0,0,0
2018-09-23,"Standard","UniqueFlask",1,69.8701,1,2,0.32,108.48,0.32,1,27.18,4,0.37122,3,84.38041,0.32,0.32,5,19.76431,2.54051,71.91133,1,325.44,0.81,4426.56333,9.75,0,0,0
2018-09-24,"Standard","UniqueFlask",1,70.43,1,2.65,0.31,133.95184,0.55,1,27.31,4,0.32,3,80,0.3901,0.32,4,20.05,2.74,107.98041,1,325.43082,1,4339.2,9.79031,0,0,0
2018-09-25,"Standard","UniqueFlask",1,70,1,3,0.31,109,0.65082,1,26.67,4.71071,0.31,4,75.67,0.62,0.6201,5,20,2,107.10898,1,324.58,1.69,4339.83077,9.23,0,0,0
2018-09-26,"Standard","UniqueFlask",1,70,0.99,2,0.31,107.98408,0.34,1,29.35,4,0.31,3,80,0.61,0.3101,4.86071,19.12146,2.18,96.44122,1,316.18929,3.01,3343.94571,9,0,0,0
2018-09-27,"Standard","UniqueFlask",1,70,1,1.58,0.32,119.64,0.85031,1,33.48286,4,0.32,2,83.82908,0.32,0.32,5,20,2.8602,102.26102,0.81,313.72,1,3226.445,9,0,0,0
2018-09-28,"Standard","UniqueFlask",0.99,67.83112,1,2.7201,0.31,107.98,0.32,1,40,4.45031,0.32,2.34071,95.36,0.32,0.32,5.36,18.30564,3,334.25378,0.96,292.01,1,3397.48,10,0,0,0
2018-09-29,"Standard","UniqueFlask",0.64,70,1,1.88735,0.32,107.98,0.32,1,40,4.6951,0.32,2.52,89.84122,0.32,0.32,7.71061,18.16,4,107.82571,0.62,259.15,1,3407.76,9.75,0,0,0
2018-09-30,"Standard","UniqueFlask",0.8901,68.37704,1,1.70061,0.32,107.06316,0.32,1,39.19,5,0.32,3.31041,79.6,0.6,0.32,4.17,20,2.83,106.48041,0.61,256.5078,1,3359.5925,10,0,0,0
2018-10-01,"Standard","UniqueFlask",0.7502,69.74,1,2,0.33,106.9601,0.33,1,30,5,0.33,3.31,81.46184,0.61,0.33,2.10255,20,3,106.52,0.67,213.759,1,3309.89231,10,0,0,0
2018-10-02,"Standard","UniqueFlask",0.9,65.6,1,2.00173,0.33,106.6101,0.33,1,30,5,0.33,2.47122,78.57,0.33,0.33,3.00153,20,3,106.5902,0.33,213.04,0.95,3089.08,8,0,0,0
2018-10-03,"Standard","UniqueFlask",1,71.435,1,3.23296,0.33,106.02,0.33,1,31.76,5,0.33,3.94061,77.36,0.33,0.33,3,16.69,4,119.47041,0.7801,196.51,1,3584.54,10,0,0,0
2018-10-04,"Standard","UniqueFlask",1,75,1,5,0.32,106.02,0.42,1,30.75163,5,0.61,2.63,83.09143,0.32,0.32,3,14.42,3.30694,106.02,0.99,195.74,1.96,4130.23,9.9951,0,0,0
2018-10-05,"Standard","UniqueFlask",0.99,78.53,1,4,0.32,137.83,0.32,1,30,4.98,0.61,2,81.76265,0.5,0.32,2.28,13.53,2.45,97.26143,0.99,210.95268,2,3990.643,10,0,0,0
2018-10-06,"Standard","UniqueFlask",1,73.52776,1,4,0.32,118.27816,0.32,1,29.94612,4,0.9851,4,89.66633,0.5051,0.3251,2.22633,12,3.04551,106.02,1,212.04,1.89,3721.36,9.82061,0,0,0
2018-10-07,"Standard","UniqueFlask",0.34551,75,1,4,0.32,106.14531,0.32,1,25,4,0.64,2,90.96061,0.61,0.32,2,15,3,106.02,1,255.13393,1,3809.36,10,0,0,0
2018-10-08,"Standard","UniqueFlask",0.96,75,1,4,0.32,127.82,0.32,1,30,4.28051,0.7101,2.86,90,0.58,0.32,3,15,2.38122,106.4302,1,289.145,1,3777.11,9.9101,0,0,0
2018-10-09,"Standard","UniqueFlask",0.9601,71.71,1,3,0.32,133.55,0.32,1,30,4.69,0.32,3.00184,106.02,0.6301,0.32,3,15,3.28031,106.02,1,265.05,1.14,3727.2455,10,0,0,0
2018-10-10,"Standard","UniqueFlask",0.8502,69.41143,1,4.37,0.33,130.04,0.33,1,30,3.7751,0.87,3,104.6802,0.4251,0.33,3,15,3.4951,106.02,1,265.05,1,3761.45,9,0,0,0
2018-10-11,"Standard","UniqueFlask",0.89031,70,1,4.84163,0.33,149.07143,0.97,1,30,3,0.57,2.86031,99.38,0.33,0.33,5,17.32,3,106.02,1,265.05,1,3710.7,8,0,0,0
2018-10-12,"Standard","UniqueFlask",1,68.99,2.42,3,0.3351,126.55347,0.33,1,30,4,0.57041,2,89.30592,0.33,0.44531,4.43,18,3,106.30551,1,265.82,2.13653,3943.94,10,0,0,0
2018-10-13,"Standard","UniqueFlask",0.93,68.89204,1,3,0.61,128,0.3151,1,33.27,4,0.58,3.21755,79.96,0.34,0.3151,3,18,2,107.02,1,267.63014,1.08,4104.76,9.94592,0,0,0
2018-10-14,"Standard","UniqueFlask",0.4502,69.51571,1,3,0.3,120,0.31,1,35,4,0.31,2.46061,79.40082,0.34531,0.31,3,16.96,2,107.52,1,268.74097,1,3784.53,9.61592,0,0,0
2018-10-15,"Standard","UniqueFlask",0.9351,69.13122,1,3.54,0.28,107.09082,0.5,0.9951,33.29,4,0.29,3.20122,84.60633,0.59,0.28,1,15,3.23592,107.02,1,256.336,1,3788.947,9,0,0,0
2018-10-16,"Standard","UniqueFlask",0.9251,67.45,1,3.71122,0.28,107.10531,0.3402,0.86,34.92,4,1,2.87694,81.6202,0.28,0.48,2,14.86,2.6002,107.02,1,256.85,1.89,4173.78,9.55041,0,0,0
2018-10-17,"Standard","UniqueFlask",1,50,1,3.04082,0.28,127.91449,0.28,0.89,30,3,1,3,86,0.28,0.2951,3.24,16.6,2.8602,106.92633,1,252.742,9.04816,2958.294,9.07653,0,0,0
2018-10-18,"Standard","UniqueFlask",1,52.6,1,2,0.3402,107.42571,0.35,1,29.6,2.5902,0.9,3,79.05,0.28,0.29,3,15.2,3,106.92143,1,262.91265,6.37,2887.218,10,0,0,0
2018-10-19,"Standard","UniqueFlask",0.9702,50,1,2,0.28,128.76776,0.65,1,29.71,4.24061,0.5902,3,85.10633,0.28,0.28,1.06,15,2.93,98.15102,1,267.55,8.87449,2840.31,9,0,0,0
2018-10-20,"Standard","UniqueFlask",1,58.80398,1,2,0.28,110.23276,0.29,1,27.71,4.49122,0.28,4,82.64041,0.3,0.28,2,14.67,2.87,102.14,1,267.55,10.01,2854.59,8,0,0,0
2018-10-21,"Standard","UniqueFlask",0.7551,60,1,2.1651,0.28,116.11,0.56551,1,26.22612,4,0.28,3.15306,80.55571,0.4951,0.28,2.62143,14.2,2.52122,107.02,1,267.55,1,2969.8,9.96061,0,0,0
2018-10-22,"Standard","UniqueFlask",0.9,60,1.67,3,0.47,129.05694,0.28,1,25.23,4,0.28,2.81,80,0.88592,0.28,2,15,2.89224,107.02,1,267.55,3.04,2957.52444,9.26796,0,0,0
2018-10-23,"Standard","UniqueFlask",1,53.44,2,3,0.5001,125.66255,0.2901,1,25.46347,4,0.29,3,75.09235,0.49,0.28,2,13,2,107.02,1,267.55,5.29,2954.84444,8,0,0,0
2018-10-24,"Standard","UniqueFlask",0.91,60,1.42,3.51,0.35,107.55531,0.28,1,25.97,4,0.28,3.14082,70,0.44,0.28,2.41,13.32,2,107.39122,1,268.41844,7.01673,2651.958,7,0,0,0
2018-10-25,"Standard","UniqueFlask",0.89163,60,1,3.26,0.29,117.8602,0.28,1,26.18,3.93082,0.28,2,65,0.28,0.28,2.9151,13,2,107.94531,1,268.7,15,2613.59,7,0,0,0
2018-10-26,"Standard","UniqueFlask",0.9951,72.96939,1.32,1.28082,0.29,129.94122,0.29,1,27,3.0502,0.29,3,70,0.29,0.29,3,14.26,2,108.5,1,271.25,10.8,3099.72,7.3451,0,0,0
2018-10-27,"Standard","UniqueFlask",0.96,77.64,1,1.9951,0.42,109.36551,0.3,1,26.75,3,0.3,3,70,0.84061,0.51163,3,14.97381,1,100,1,272.18592,6.69,3167.45722,8.18755,0,0,0
2018-10-28,"Standard","UniqueFlask",0.77531,70.48,1.85,2,0.29,140.46204,0.29,1,28,3,0.29,2.82571,68.70245,0.55,0.29,3,14,2,109.53,1,285.82135,15.81,3032.23,10,0,0,0
2018-10-29,"Standard","UniqueFlask",0.8051,77.03082,2,2.85,0.29,141.88694,0.29,1,30,3,0.29,2.99,65.87265,0.31,0.29,2,14,1.94,183.79694,1,277.539,8.52041,2921.95333,9,0,0,0
2018-10-30,"Standard","UniqueFlask",0.6,65,2,4,0.29,131.9851,0.47551,1,30,3,0.29,3,65.6702,1,0.29,2,13.93136,2,111.99,1,273.38325,20.39,2960.54,8,0,0,0
2018-10-31,"Standard","UniqueFlask",1,61.07,1.63243,4,0.29,149.71224,0.4,1,29,3,0.38,3.13592,71.84571,0.9902,0.56,2.9151,14,2,118.70571,1,231.44558,5,2980.94833,9,0,0,0
2018-11-01,"Standard","UniqueFlask",1,54.75,2,3,0.3,115.04837,0.29,1,29,3,0.29,3,65,0.39,0.29,2.20143,14,2,114,1,229.02,4.64,3018.38,10,0,0,0
2018-11-02,"Standard","UniqueFlask",1,51.31153,2,3.18061,0.29,124.61531,0.29,1.22,25,3,0.29,3.14337,81.495,0.29,0.29,2.9801,14,1.72286,114.97,0.85,229.20195,7,3030.5,8.61,0,0,0
2018-11-03,"Standard","UniqueFlask",0.9102,54.0051,1,3.01,0.29,141.31735,0.29,1.5,21.13265,3,0.31,4,74.54,0.29,0.29,3,14.61,2,116.13,0.3,223.96768,6.74,3138.775,9.10061,0,0,0
2018-11-04,"Standard","UniqueFlask",0.9,50,1,2.63,0.3,146.27898,0.3,1.67,23,3,0.3,3,74.18163,0.3,0.3,3.29082,15,2,116.41633,0.92,231.8089,5,3133.51,9,0,0,0
2018-11-05,"Standard","UniqueFlask",0.85,50,1,2,0.3,150.66,0.3,1.75,24.79898,3,0.3,3,75.75878,0.8,0.3,2,20.82,2,122.59184,1,234,5,3095.77,9,0,0,0
2018-11-06,"Standard","UniqueFlask",1,50,1,2.01531,0.3,159.19102,0.3,1.2,28.18,3,0.3,3,80,0.9,0.3,2,25,2,165.17612,0.96,234,5,3129.36,8.08184,0,0,0
2018-11-07,"Standard","UniqueFlask",0.39,50,1,3.55102,0.31,173.67,0.31,1.17,25.43,3,0.31,3,80,0.31,0.31,2,15.25,3,117.96531,1,235,5.16,3142.73,9.98041,0,0,0
2018-11-08,"Standard","UniqueFlask",1,50,1,3,0.31,157.21,0.31,1,28.77,3,0.31,3,84.83071,0.31,0.31,2,22.82,2,154.41,0.99,233.99,12.89,2882.65,9,0,0,0
2018-11-09,"Standard","UniqueFlask",1,54.96,1,2.85,0.3151,163.8102,0.34,1,30.01714,3.16,0.3151,2.11714,80,0.32,0.3151,2.0151,20,1.80041,119.03571,0.9951,233.46122,14.05,2670.05333,9,0,0,0
2018-11-10,"Standard","UniqueFlask",0.8,56.74,1,2,0.31,153.59306,0.31,1,30,3,0.31,3,80,0.31,0.31,3,20,2,115.99041,0.4,231.5402,14.86,2646.07,7,0,0,0
2018-11-11,"Standard","UniqueFlask",0.9751,63.91837,1,1.7251,0.33,140,0.32,1,28.55609,3,0.32,2.8,80,0.32,0.32,2.93,19.17,2,172.88265,0.73551,230.08653,1,2585.2,7.87163,0,0,0
2018-11-12,"Standard","UniqueFlask",1,73.15,1,2,0.32,142.91245,0.32,1,25,3,0.32,2,75.32429,0.34,0.32,2,19.48,2,114.86551,0.94,206.22092,14.98041,3330.07,8,0,0,0
2018-11-13,"Standard","UniqueFlask",1,72.22694,1,3.19,0.32,144.20163,0.32,1,28.3,3.29,0.52,2,80,0.64,0.32,2,16.52167,3,149.49531,1,186.20388,22.39,3347.84,10,0,0,0
2018-11-14,"Standard","UniqueFlask",1,60,1,3.69,0.32,147.95367,0.32,1,27.30939,3,0.75,2,79.94571,0.39,0.32,3,20,2.07,117.38082,1,190.94,20,3351.64,10,0,0,0
2018-11-15,"Standard","UniqueFlask",1,60,1,2,0.3251,137.92347,0.34,1.22,28.08,3.93,0.34,3,77.10755,0.34,0.3251,3,21.5,2,113.28306,1,190,5,3335.29,9,0,0,0
2018-11-16,"Standard","UniqueFlask",0.89102,69.36327,1,2,0.33,138.01,0.34,1,24.13,3,0.33,2.0751,70.45082,0.34,0.34,3,15,2.55898,152.8302,1,190,3,3372.97,8,0,0,0
2018-11-17,"Standard","UniqueFlask",0.70041,70,1,2.13,0.34,130.95102,0.34,1,25,3.98531,0.34,2.11224,75.74469,0.3651,0.34,2.5651,15,2.48592,155.03,0.95,216.49,2,3131.21,8.87,0,0,0
2018-11-18,"Standard","UniqueFlask",0.96531,76.98,1.19,2.31551,0.34,148.95041,0.34,1,25,3,0.34,2.40673,70.66184,0.36,0.34,3,12.93,2,167.76,1,212.55,2.07,3187.85,10,0,0,0
2018-11-19,"Standard","UniqueFlask",1,70.7,1,3,0.34,165.17,0.39,1,28.64,3.8251,0.46531,2,69.78,0.34,0.34,3,10,2,123.2602,1,192.96,5.64,3584.775,8.9902,0,0,0
2018-11-20,"Standard","UniqueFlask",1,61.83,1,1.37,0.34,154.89,0.39,1,25.00214,4,0.89,3,60.1202,0.34,0.36,3,10.68,1.90051,170.21296,1,187.64,7.7,3257.13429,10,0,0,0
2018-11-21,"Standard","UniqueFlask",1,61.83,1,1.37,0.34,149.91,0.41,1,25,4,0.75,3,59.79,0.34,0.36,3,11.25,1.95,171.71,1,194.77,7.7,2936.02,10.41,0,0,0
2018-11-22,"Standard","UniqueFlask",1,61.4,1,2.50245,0.33,139.46224,0.33,1,25,4,0.33,3,55.05378,0.39,0.34,2.38061,11.35,2,208.44,1,199.071,5,2843.5,10,0,0,0
2018-11-23,"Standard","UniqueFlask",1,54.29633,1,3,0.37,113.0002,0.34,1,25.85,4,0.35,2.22,55,0.39,0.34,3,10.40583,2,113.0002,1,190.17,4.56,2826.625,10,0,0,0
2018-11-24,"Standard","UniqueFlask",1,40,1,2.93143,0.34,113.20327,0.34,1,30,3.9051,0.34,2.74082,61.22,0.34,0.34,3,16.39,2.27,225.98,1,200,2.21,2908.33,10,0,0,0
2018-11-25,"Standard","UniqueFlask",0.85551,40,1,3,0.34,143.00551,0.34,1.13,30,3,0.34,3,70,0.34,0.52571,3,19.68,2.62,167.37265,1,221.08,4.27469,2970.22,10,0,0,0
2018-11-26,"Standard","UniqueFlask",1,40,1,2,0.35,128.73327,0.35,1,27,3.05102,0.35,3,71.13592,0.35,0.35,3.01,20,2.5751,149.0402,1,227,4,2984.98,10,0,0,0
2018-11-27,"Standard","UniqueFlask",1,48.52653,1,2.22,0.35,147.86163,0.35,1,30,4,0.36,3,70.02041,0.3851,0.35,1.08163,19.19,3,157.14265,1,228,3.22796,3241.57,9.37755,0,0,0
2018-11-28,"Standard","UniqueFlask",1,55,1,2,0.35,136.95,0.35,1,28.94,3.69,0.76551,3,75,0.46571,0.4,3,20.42,3.5102,170.9502,1,228,5,3628.53857,10,0,0,0
2018-11-29,"Standard","UniqueFlask",1,75.50082,1.53,2,0.35,135.36,0.35,1,30,3.18306,0.79041,2,78.18653,0.95,1,3.41,20,2.74,114,1,228,5,3750.485,8.42714,0,0,0
2018-11-30,"Standard","UniqueFlask",1,77.26245,1,3,0.35,114,0.35,1,31.37388,4,0.45194,2,80,0.35,0.35,2.58122,18.67,2.00245,132.12786,1,218.59083,4.87,4425.48,8.23,0,0,0
2018-12-01,"Standard","UniqueFlask",1,66.25633,1,1.5,0.35,136.92041,0.35,1,30,4,0.4,2.0351,73.94224,0.35,0.35,3,20,2,114.51,1,224.75,3.22,4494.86,9,0,0,0
2018-12-02,"Standard","UniqueFlask",1,63.84,1,2,0.36,126.07571,0.36,1,30,3.56551,0.41,2,70.65837,0.36,0.36,4,20,2,219.45551,1,224.86875,1,4475.874,9.5651,0,0,0
2018-12-03,"Standard","UniqueFlask",1,63.09,1,2.8,0.36,129.25,0.36,1.37,14.76,3.6,0.36,2,70,0.36,0.61,4,20,2,223.49,1,216.78,1.37,4560,10,0,0,0
2018-12-07,"Standard","UniqueFlask",1,50,1,14.81612,0.33,128.60163,0.44,1,26.70061,4.73,0.33,2.89571,76.99898,0.33,0.9651,4,15.01,2,114.04041,1,227.74653,1,2576.4,10,0,0,0
2018-12-08,"Standard","UniqueFlask",1,50.37612,1,5.68367,0.33,129.02,0.39,1,25,4.67,0.33,3,79.29,0.33,0.96,3.96,15.56,3,116.0202,1,231.96531,1,2580.4,10,0,0,0
2018-12-09,"Standard","UniqueFlask",1,54.65,1,1.74,0.33,127.7101,0.33,1,25,4.04041,0.33,3,69.0449,0.33,0.33,4,16.13133,2,115.75,1,225.61,0.65133,2665.40154,9.64071,0,0,0
2018-12-10,"Standard","UniqueFlask",1,52.72,1,4.75612,0.33,125.34531,0.33,1,25,4,0.33,2.56,69.03,0.65,0.33,4,14.90694,2,114.19184,1,210.85551,1.9,2617.98,8.16204,0,0,0
2018-12-11,"Standard","UniqueFlask",1,56.27,1,5.51347,0.33,124.48,0.4551,1,25,4,0.61,3,76.02633,0.34,0.33,4,16.84,2,124.56245,1,219.34,1.79551,2796.315,10,0,0,0
2018-12-12,"Standard","UniqueFlask",0.93,60,1,4.81041,0.34,123.0202,0.45,1,20.00541,5,0.34,3.84,70,0.4401,0.34,4,15,2,80,1,237.14,1,2718.064,10,0,0,0
2018-12-13,"Standard","UniqueFlask",0.9802,60,1.49,4.70041,0.36,123.35571,0.35,1,20,5,0.35,3.48,68.21449,0.35,0.35,3.6,17.97326,3,93.57,1,240.85098,1,2677.24,12,0,0,0
2018-12-14,"Standard","UniqueFlask",0.99,65.68,1.79,2.39612,0.35,123.44,0.35,1,19.42,4,0.35,3,63.45918,0.35,0.35,2.1502,25.0725,2,78.44,1,246.96,1,2607.23,10.26163,1234.8,0,0
2018-12-15,"Standard","UniqueFlask",0.93,68.75,1.28857,2,0.35,123.48,0.35,1,19.33,3.5851,0.36,3,57.30163,0.35,0.35,2,18.43,1.48184,60,1,246.96,1,2140.88,10,1234.8,0,0
2018-12-16,"Standard","UniqueFlask",1,65.25,1,2,0.35,124.6,0.36,1,20,4.26061,0.36,2.00082,50,0.36,0.3501,2,15,1,68.52112,1,250,1,2000,9.96041,1250,0,0
